epoch,loss,loss_pde,loss_bc,loss_norm,loss_phase,loss_ci_supervision,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel
47,0.47383609414100647,0.00010359412408433855,0.0020622005686163902,0.448835551738739,9.291108653997071e-06,0.0008531257626600564,3.0000009536743164,0.27630549669265747,,,,
48,0.45076224207878113,5.0283910240978e-05,0.002371522132307291,0.42272964119911194,2.114346898451913e-06,0.0008529952028766274,3.0000009536743164,0.2779122591018677,,,,
49,0.5514518022537231,7.020817429292947e-05,0.0047119492664933205,0.5005602240562439,6.585107144019275e-07,0.0007402463816106319,3.0000009536743164,0.27945220470428467,,,,
50,0.5561128854751587,0.00011512896162457764,0.005697653628885746,0.4947349429130554,1.3194997336540837e-05,0.0008546204189769924,3.0000009536743164,0.2808239161968231,,,,
51,0.5091651082038879,8.400285878451541e-05,0.0046748211607337,0.4582325220108032,8.973692274594214e-06,0.0008182751480489969,3.0000009536743164,0.28204554319381714,,,,
52,0.5321215391159058,8.358684863196686e-05,0.004863128997385502,0.4791998863220215,9.862581646302715e-05,0.0008216291898861527,3.0000009536743164,0.2830974757671356,,,,
53,0.5237077474594116,8.367789996555075e-05,0.003268210915848613,0.4871883690357208,0.0005562244914472103,0.0006394776864908636,3.0000009536743164,0.28401705622673035,,,,
54,0.49199703335762024,0.00013217376545071602,0.002707392442971468,0.4600810706615448,0.00047784249181859195,0.0008464025449939072,3.0000009536743164,0.28474584221839905,,,,
55,0.46461647748947144,0.00032039720099419355,0.002731394488364458,0.4315112233161926,0.00048786724801175296,0.000996604561805725,3.0000009536743164,0.2852674722671509,,,,
56,0.5094882845878601,0.0006653693853877485,0.004673384130001068,0.4572391211986542,4.558076034300029e-05,0.0009608750697225332,3.0000009536743164,0.2856169044971466,,,,
57,0.5852177143096924,0.001004158752039075,0.00620677974075079,0.5170365571975708,0.00010494260641280562,0.0010008513927459717,3.0000009536743164,0.28568366169929504,,,,
58,0.518311083316803,0.0010461987694725394,0.006886317394673824,0.4436819553375244,1.007928676699521e-05,0.0009419321431778371,3.0000009536743164,0.285501629114151,,,,
59,0.49108806252479553,0.0013855001889169216,0.005465223453938961,0.4315415620803833,3.728612864506431e-05,0.0006942960899323225,3.0000009536743164,0.28520604968070984,,,,
60,0.4408318102359772,0.0010317491833120584,0.005217105150222778,0.38286352157592773,0.0008741904166527092,0.0007782594184391201,3.0000009536743164,0.2848501205444336,,,,
61,0.5230613946914673,0.001106433104723692,0.00571973342448473,0.46142998337745667,7.141478999983519e-05,0.0006512565887533128,3.0000009536743164,0.2844635546207428,,,,
62,0.5550668835639954,0.0008769387495703995,0.0050414614379405975,0.49941354990005493,0.0002667445223778486,0.0008190181106328964,3.0000009536743164,0.28406885266304016,,,,
63,0.48173877596855164,0.0005681401817128062,0.003694784827530384,0.4401779770851135,3.915422439604299e-06,0.0008081769337877631,3.0000009536743164,0.28369927406311035,,,,
64,0.4757353365421295,0.00037691547186113894,0.0027369679883122444,0.4446321129798889,8.198046089091804e-06,0.0006696872296743095,3.0000009536743164,0.2833353281021118,,,,
65,0.4789371192455292,0.00025703999563120306,0.002490027341991663,0.4503466784954071,6.329319148790091e-05,0.0006739665986970067,3.0000009536743164,0.2830215394496918,,,,
66,0.4759877622127533,0.00018080427253153175,0.002648963127285242,0.44452714920043945,0.00044556212378665805,0.0008689225651323795,3.0000009536743164,0.28276965022087097,,,,
67,0.482423335313797,0.00012693414464592934,0.002717050723731518,0.45144346356391907,1.1769775483116973e-05,0.0007341335876844823,3.0000009536743164,0.28262093663215637,,,,
68,0.4748348295688629,7.39958486519754e-05,0.0034973067231476307,0.43581339716911316,6.542810297105461e-05,0.0007817894802428782,3.0000009536743164,0.28258755803108215,,,,
69,0.4847331941127777,5.2210445574019104e-05,0.0037464306224137545,0.4435325562953949,4.519954899251388e-08,0.0007368142250925303,3.0000009536743164,0.2826404869556427,,,,
70,0.48180606961250305,4.803984484169632e-05,0.003559610340744257,0.44242754578590393,1.4423078027903102e-05,0.0007439908222295344,3.0000009536743164,0.28279784321784973,,,,
71,0.5201997756958008,4.250521305948496e-05,0.0032692146487534046,0.48324525356292725,1.533536305942107e-05,0.0008409168804064393,3.0000009536743164,0.2830711305141449,,,,
72,0.44020378589630127,3.200861465302296e-05,0.004397653508931398,0.3921678066253662,4.2269060941180214e-05,0.0007970341248437762,3.0000009536743164,0.28340813517570496,,,,
73,0.4786125123500824,3.136815212201327e-05,0.003466441296041012,0.4411594569683075,2.6436994176037842e-06,0.0005509230541065335,3.0000009536743164,0.28382036089897156,,,,
74,0.49790677428245544,3.201304207323119e-05,0.002709451597183943,0.46736788749694824,2.755990067271341e-07,0.0006824186420999467,3.0000009536743164,0.28429391980171204,,,,
75,0.4512401521205902,3.893850225722417e-05,0.0035775075666606426,0.4123196303844452,0.00013502869114745408,0.0005942968418821692,3.0000009536743164,0.28481993079185486,,,,
76,0.4608684778213501,5.0840171752497554e-05,0.003227443201467395,0.42472517490386963,0.00010732479131547734,0.0007421409827657044,3.0000009536743164,0.28531983494758606,,,,
77,0.46588313579559326,5.423500624601729e-05,0.0036635887809097767,0.42613130807876587,5.1837061619153246e-05,0.000601975480094552,3.0000009536743164,0.2858119308948517,,,,
78,0.5255900025367737,5.625448829960078e-05,0.002791143488138914,0.49299052357673645,2.905010296672117e-05,0.0009205637034028769,3.0000009536743164,0.28625646233558655,,,,
79,0.45337986946105957,7.841581100365147e-05,0.0023050489835441113,0.42606306076049805,1.876423084468115e-05,0.0008338259649462998,3.0000009536743164,0.2866366505622864,,,,
80,0.4697309136390686,8.437580981990322e-05,0.002447469625622034,0.4413590431213379,2.061691020571743e-06,0.000762147712521255,3.0000009536743164,0.28693968057632446,,,,
81,0.49882087111473083,9.66295920079574e-05,0.0021656996104866266,0.47373148798942566,2.1333775293896906e-05,0.0006628786213696003,3.0000009536743164,0.2871931493282318,,,,
82,0.4793717563152313,0.0001395835861330852,0.0019776010885834694,0.45609021186828613,6.0640577430604026e-06,0.0006719804950989783,3.0000009536743164,0.2873574197292328,,,,
83,0.482835978269577,0.00022013881243765354,0.002086727414280176,0.4579099714756012,7.801069295965135e-05,0.0007521170191466808,3.0000009536743164,0.2874339818954468,,,,
84,0.4714137017726898,0.0002501120907254517,0.0022406470961868763,0.44609352946281433,6.92690434789256e-07,0.0005325807724148035,3.0000009536743164,0.2874006927013397,,,,
85,0.47272437810897827,0.0003324174613226205,0.0023521683178842068,0.44567063450813293,3.0302869618026307e-06,0.0006393220974132419,3.0000009536743164,0.2873022258281708,,,,
86,0.48773428797721863,0.0003944308264181018,0.002682115649804473,0.4575463831424713,1.639989386603702e-05,0.0005911810440011322,3.0000009536743164,0.2871492803096771,,,,
87,0.48361653089523315,0.00043710906174965203,0.003002534620463848,0.4498545229434967,5.092870196676813e-07,0.0006598130566999316,3.0000009536743164,0.2869928479194641,,,,
88,0.4770190417766571,0.00043962919153273106,0.0028393850661814213,0.44440266489982605,1.9916794826713158e-06,0.0007561789825558662,3.0000009536743164,0.28682586550712585,,,,
89,0.5004933476448059,0.00037532951682806015,0.0032321689650416374,0.4653624892234802,6.934974862815579e-06,0.0004853797145187855,3.0000009536743164,0.2866653800010681,,,,
90,0.4738609194755554,0.00025665186694823205,0.002467080019414425,0.445168137550354,4.0289853586727986e-07,0.0007529850117862225,3.0000009536743164,0.2865707576274872,,,,
91,0.4756380617618561,0.00017868116265162826,0.0023237213026732206,0.4493602514266968,3.047626151442273e-09,0.0005723850335925817,3.0000009536743164,0.2864702045917511,,,,
92,0.4813474118709564,0.00015297811478376389,0.002121989382430911,0.4571322202682495,1.6583840988459997e-05,0.0005651492974720895,3.0000009536743164,0.2863612174987793,,,,
93,0.4746495187282562,0.00013353966642171144,0.002046858426183462,0.45028263330459595,2.477493126207264e-06,0.0007524524116888642,3.0000009536743164,0.2862873375415802,,,,
94,0.47195932269096375,0.0001432696881238371,0.002036415971815586,0.4473436176776886,7.33656925149262e-05,0.000806979020126164,3.0000009536743164,0.2862112522125244,,,,
95,0.48111042380332947,0.00010176166688324884,0.002263791859149933,0.45471081137657166,2.394398961769184e-06,0.0007315107504837215,3.0000009536743164,0.28614965081214905,,,,
96,0.4617595374584198,9.634947491576895e-05,0.0026376426685601473,0.4308443069458008,6.754106289008632e-05,0.0008749831467866898,3.0000009536743164,0.2861592769622803,,,,
97,0.4639638662338257,6.313101766863838e-05,0.00231416174210608,0.4378044903278351,1.050394530466292e-06,0.0005907199229113758,3.0000009536743164,0.286187082529068,,,,
98,0.5259110331535339,4.349306254880503e-05,0.0031065279617905617,0.491867333650589,5.538283403438982e-06,0.000585881294682622,3.0000009536743164,0.28621745109558105,,,,
99,0.49657827615737915,4.9246045819018036e-05,0.0033278297632932663,0.4603346586227417,3.6419553453015396e-06,0.0005824860418215394,3.0000009536743164,0.2862379252910614,,,,
100,0.4483250677585602,6.655159086221829e-05,0.002917123958468437,0.4156849980354309,7.288058986887336e-05,0.0006658821948803961,3.0000009536743164,0.2862463891506195,0.021899192760982927,0.0777590612456111,0.5141536640720291,7.3117450199090355
101,0.4793655276298523,7.035666931187734e-05,0.002572380704805255,0.44857898354530334,1.8721209471550537e-07,0.0009984377538785338,3.0000009536743164,0.2862383723258972,,,,
102,0.4624866843223572,8.167103806044906e-05,0.00294042588211596,0.4297199845314026,4.2140592995565385e-05,0.0006477240240201354,3.0000009536743164,0.28624823689460754,,,,
103,0.4617193937301636,7.76695305830799e-05,0.0025180033408105373,0.43354567885398865,1.2832555512432009e-05,0.0005806353874504566,3.0000009536743164,0.28626880049705505,,,,
104,0.45130687952041626,6.909481453476474e-05,0.003233604598790407,0.4156034588813782,1.2945685057275114e-06,0.0006594029255211353,3.0000009536743164,0.286294162273407,,,,
105,0.46620190143585205,4.774134868057445e-05,0.002093997783958912,0.4419463276863098,9.543981605020235e-07,0.0006533788982778788,3.0000009536743164,0.28630709648132324,,,,
106,0.5058096647262573,4.4006559619447216e-05,0.003441024571657181,0.46781983971595764,8.324609552801121e-07,0.0007069511339068413,3.0000009536743164,0.2862940728664398,,,,
107,0.46063438057899475,4.22080083808396e-05,0.003182110609486699,0.4256613254547119,4.243887360644294e-06,0.0006211037980392575,3.0000009536743164,0.28627365827560425,,,,
108,0.4898560047149658,4.3374981032684445e-05,0.0036837244406342506,0.44961851835250854,1.6468812873426941e-06,0.0006710498710162938,3.0000009536743164,0.2862135171890259,,,,
109,0.4899354875087738,5.379613867262378e-05,0.0031504002399742603,0.4539946913719177,3.3167825677082874e-06,0.0008759371703490615,3.0000009536743164,0.28615283966064453,,,,
110,0.49434375762939453,7.691873906878754e-05,0.0028187669813632965,0.4625532031059265,6.023357855156064e-05,0.0006931457319296896,3.0000009536743164,0.2860870957374573,,,,
111,0.4729296863079071,0.00014193044626154006,0.00240787654183805,0.44534388184547424,4.448256368050352e-05,0.0006641187937930226,3.0000009536743164,0.2860181927680969,,,,
112,0.4760468900203705,0.0002120448334608227,0.0024262063670903444,0.44808995723724365,0.0003103168273810297,0.0006344965659081936,3.0000009536743164,0.285970002412796,,,,
113,0.4602794945240021,0.0003266452404204756,0.0026342100463807583,0.4298274517059326,9.234542812919244e-05,0.0007381878094747663,3.0000009536743164,0.28590670228004456,,,,
114,0.4494119882583618,0.0005441066459752619,0.00308974995277822,0.4158332645893097,8.823695679893717e-06,0.00042566319461911917,3.0000009536743164,0.28586146235466003,,,,
115,0.5668830275535583,0.0008476986549794674,0.003309046383947134,0.5290810465812683,4.850943878409453e-05,0.0007630627369508147,3.0000009536743164,0.28581684827804565,,,,
116,0.49846887588500977,0.0009103185147978365,0.00401575630530715,0.45471715927124023,2.474044322298141e-06,0.0005362681113183498,3.0000009536743164,0.2857680320739746,,,,
117,0.4766331613063812,0.0010213395580649376,0.004516599699854851,0.42689040303230286,8.817571597319329e-07,0.0007109029684215784,3.0000009536743164,0.2857002317905426,,,,
118,0.4461667239665985,0.0010696717072278261,0.005567292682826519,0.38588064908981323,0.0002376817137701437,0.0006611583521589637,3.0000009536743164,0.28564950823783875,,,,
119,0.4523248076438904,0.001027710153721273,0.006437021307647228,0.3826158046722412,0.00019090382556896657,0.0008240346796810627,3.0000009536743164,0.2855966091156006,,,,
120,0.5461119413375854,0.0009396180976182222,0.0057145459577441216,0.48447543382644653,2.674003189895302e-05,0.0007049288833513856,3.0000009536743164,0.2855179011821747,,,,
121,0.5001936554908752,0.0008311733836308122,0.003983957227319479,0.4549010396003723,1.855981821563546e-07,0.0009243329404853284,3.0000009536743164,0.2854556739330292,,,,
122,0.5252010226249695,0.000593911565374583,0.003035305766388774,0.4909786283969879,8.344896195922047e-05,0.0006383958389051259,3.0000009536743164,0.28541016578674316,,,,
123,0.4681597352027893,0.00030036974931135774,0.0017813213635236025,0.4460391104221344,1.590622923686169e-05,0.0007982253446243703,3.0000009536743164,0.28532692790031433,,,,
124,0.4745388925075531,0.00013395567657426,0.001583488774485886,0.45515963435173035,2.098225650115637e-06,0.0006816682289354503,3.0000009536743164,0.28528591990470886,,,,
125,0.4976966977119446,7.204184657894075e-05,0.001618018839508295,0.4777461588382721,2.035699253610801e-05,0.000735594832804054,3.0000009536743164,0.2852151691913605,,,,
126,0.5143527388572693,5.315579619491473e-05,0.0025178049691021442,0.48428618907928467,6.480135198216885e-05,0.0009541172767058015,3.0000009536743164,0.2851107120513916,,,,
127,0.5053912401199341,7.794697739882395e-05,0.002351330127567053,0.47838714718818665,0.0002208485675510019,0.0006383964791893959,3.0000009536743164,0.2849988043308258,,,,
128,0.47341597080230713,0.00016291334759443998,0.0024736810009926558,0.4457555115222931,5.048787897976581e-06,0.0005511433118954301,3.0000009536743164,0.28490492701530457,,,,
129,0.4750642776489258,0.0002761386276688427,0.0026854844763875008,0.44490405917167664,3.8847309042466804e-05,0.0005980798159725964,3.0000009536743164,0.28486233949661255,,,,
130,0.4834858477115631,0.00042802339885383844,0.003305683843791485,0.4464236795902252,1.642571805859916e-05,0.0007121770177036524,3.0000009536743164,0.284821480512619,,,,
131,0.4675263464450836,0.0005028314189985394,0.003045270685106516,0.4319843351840973,1.1490947144920938e-05,0.0009149980032816529,3.0000009536743164,0.2848213016986847,,,,
132,0.5033776164054871,0.0005972139188088477,0.003241767641156912,0.4668208360671997,1.327875452261651e-05,0.0007057188777253032,3.0000009536743164,0.2847910523414612,,,,
133,0.45576053857803345,0.0004897747421637177,0.003146618604660034,0.4202202260494232,4.9510137614561245e-05,0.000706973485648632,3.0000009536743164,0.28473961353302,,,,
134,0.48168477416038513,0.0005373334279283881,0.0032990151084959507,0.444416344165802,1.0156365988223115e-06,0.0007479818305000663,3.0000009536743164,0.2846779525279999,,,,
135,0.48809653520584106,0.0004917749902233481,0.0035618192050606012,0.4489463269710541,1.8802988961397205e-06,0.0006076730787754059,3.0000009536743164,0.2846151888370514,,,,
136,0.4562426507472992,0.00041685780161060393,0.0023576130624860525,0.4288589060306549,4.814359999727458e-05,0.0006685275584459305,3.0000009536743164,0.28456082940101624,,,,
137,0.45807787775993347,0.0004312893142923713,0.002151977038010955,0.4328896701335907,2.0545519419101765e-06,0.0006470205262303352,3.0000009536743164,0.28455352783203125,,,,
138,0.4679719805717468,0.0004383898922242224,0.002047449117526412,0.4443965554237366,1.3906046660849825e-05,0.0005297233583405614,3.0000009536743164,0.2846132516860962,,,,
139,0.480962336063385,0.000427163002314046,0.0023324526846408844,0.4544294476509094,2.6631034870661097e-06,0.0005557142430916429,3.0000009536743164,0.2846936583518982,,,,
140,0.48241913318634033,0.0004975381889380515,0.0024684080854058266,0.4528374671936035,8.934552170103416e-06,0.0008782201330177486,3.0000009536743164,0.28473570942878723,,,,
141,0.4890540540218353,0.0004582834953907877,0.0023475440684705973,0.46177902817726135,0.00011108008038718253,0.0006460431031882763,3.0000009536743164,0.28480637073516846,,,,
142,0.46747297048568726,0.00032580288825556636,0.00262320414185524,0.4373537302017212,4.3558404172472365e-07,0.0007121909875422716,3.0000009536743164,0.28486672043800354,,,,
143,0.4724816083908081,0.00023953338677529246,0.0026471372693777084,0.44105494022369385,4.249142511980608e-05,0.000934654613956809,3.0000009536743164,0.2849070131778717,,,,
144,0.4718981087207794,0.00025747023755684495,0.0027370238676667213,0.4405379295349121,2.5197427021339536e-05,0.0007414585561491549,3.0000009536743164,0.2849794924259186,,,,
145,0.4665866792201996,0.00020922358089592308,0.0026793074794113636,0.4369747042655945,6.8797159080702386e-09,0.0005219349986873567,3.0000009536743164,0.2850768268108368,,,,
146,0.47721388936042786,0.0001423175272066146,0.0026967786252498627,0.44715121388435364,1.5102221368579194e-05,0.000587494287174195,3.0000009536743164,0.285152405500412,,,,
147,0.46483752131462097,0.0001258895790670067,0.0023482460528612137,0.43781962990760803,3.451661712006171e-07,0.0006818363908678293,3.0000009536743164,0.2851816415786743,,,,
148,0.45459166169166565,0.00012087148934369907,0.002884243382140994,0.42165109515190125,2.2965858079260215e-05,0.0007908592815510929,3.0000009536743164,0.285160094499588,,,,
149,0.4459875822067261,8.780566713539883e-05,0.00262085790745914,0.41622796654701233,5.1778835768345743e-05,0.0006822961149737239,3.0000009536743164,0.28518837690353394,,,,
150,0.4396626949310303,5.714825965696946e-05,0.0027173804119229317,0.40920084714889526,3.239814395783469e-05,0.0006397003307938576,3.0000009536743164,0.28523606061935425,,,,
151,0.4307065010070801,4.685075327870436e-05,0.00281906477175653,0.3996250629425049,6.7995865720149595e-06,0.0005674272542819381,3.0000009536743164,0.2853068709373474,,,,
152,0.522351086139679,6.466159538831562e-05,0.00425852183252573,0.4756143093109131,4.552529446755216e-07,0.0008172813686542213,3.0000009536743164,0.28531414270401,,,,
153,0.5382810831069946,7.387711957562715e-05,0.004616623744368553,0.4887119233608246,2.0271875200705836e-06,0.0006654005264863372,3.0000009536743164,0.2853025496006012,,,,
154,0.47626617550849915,6.431738438550383e-05,0.004379056394100189,0.42942050099372864,6.038881565473275e-06,0.0005969456979073584,3.0000009536743164,0.28534528613090515,,,,
155,0.4756542444229126,7.685189484618604e-05,0.004709900356829166,0.42464321851730347,8.555383828934282e-06,0.0007653235807083547,3.0000009536743164,0.2854335606098175,,,,
156,0.4936920404434204,0.0001211753988172859,0.00454244390130043,0.4452855587005615,3.559688775567338e-05,0.0005650550010614097,3.0000009536743164,0.28555944561958313,,,,
157,0.4891067445278168,0.00018144429486710578,0.004206239245831966,0.44304463267326355,9.171933197649196e-05,0.0007453082362189889,3.0000009536743164,0.28567156195640564,,,,
158,0.4789918065071106,0.000295349454972893,0.003938572481274605,0.43647998571395874,0.00011548841575859115,0.0005430502933450043,3.0000009536743164,0.28576192259788513,,,,
159,0.4625781774520874,0.00038481649244204164,0.0029036232735961676,0.42998066544532776,1.3883670817449456e-06,0.000635010888800025,3.0000009536743164,0.28583744168281555,,,,
160,0.5010194182395935,0.0005213815020397305,0.00286113191395998,0.4683851897716522,0.00016463488282170147,0.0006673845346085727,3.0000009536743164,0.28592947125434875,,,,
161,0.5169702768325806,0.0006481868331320584,0.0027352357283234596,0.48590660095214844,2.0716574908874463e-06,0.0006122135673649609,3.0000009536743164,0.2860117256641388,,,,
162,0.4965708553791046,0.0005730371922254562,0.002304889727383852,0.46987754106521606,0.00012864016753155738,0.000588546390645206,3.0000009536743164,0.2860886752605438,,,,
163,0.4703742563724518,0.0005557154072448611,0.002378887962549925,0.4421164393424988,1.2415187766734448e-09,0.0007826462388038635,3.0000009536743164,0.2862156331539154,,,,
164,0.4880371689796448,0.0006488484796136618,0.0025758235715329647,0.457341730594635,0.00028432902763597667,0.0008008069125935435,3.0000009536743164,0.2863568365573883,,,,
165,0.48757800459861755,0.0005755782476626337,0.0030460376292467117,0.45202746987342834,0.0006056102574802935,0.0007817912846803665,3.0000009536743164,0.2864757776260376,,,,
166,0.4678378403186798,0.000476946122944355,0.0033563990145921707,0.42961108684539795,0.00041111453901976347,0.0007549404399469495,3.0000009536743164,0.2865457832813263,,,,
167,0.44473499059677124,0.0003566278610378504,0.00345122953876853,0.4065416753292084,1.2256752597750165e-05,0.0006624297238886356,3.0000009536743164,0.28659796714782715,,,,
