alpha,Mach,accepted,gep_cr,gep_ci,jump_cr,jump_ci,one_minus_overlap
0.12,1.15,0.0,0.0842513746305439,0.003313269127327,0.0193361543644035,0.0003645776025967,9.501629831842884e-05
0.07,1.25,0.0,0.0939637137275713,0.0029301950721936,0.019336020650829996,0.00045670697273260006,5.146673398004342e-05
0.05,1.3,0.0,0.0843198237822102,0.0025063137029832,0.019335770561808796,0.0005158903920497999,2.209228557437104e-05
0.06,1.275,0.0,0.0843121959460752,0.0026239298187711,0.019335574813325998,0.0005149233802146003,3.299680499957436e-05
0.1,1.2,0.0,0.1036034466172678,0.0034167824063214,0.019335340892838393,0.0004210542460489999,0.00014075365559640396
0.09,1.2,0.0,0.0842818923333708,0.0029957281602724,0.019335244282826597,0.0004210542460489999,5.311425018317273e-05
0.07,1.225,0.0,0.0746390910384175,0.002598324684684,0.019324622689153803,0.0005811806763753999,3.579269801523566e-05
0.08,1.2,0.0,0.0746283935869365,0.0027263647869981,0.0193244628878603,0.0005738276689511001,4.7496326695983804e-05
0.05,1.275,0.0,0.0650037888862452,0.0021090064385565,0.019316034895965006,0.0007380696195389998,1.55061043252136e-05
0.06,1.25,0.0,0.0746482944930042,0.002473488099461,0.019315419234567102,0.0005880851734042999,2.5712976088998474e-05
0.09,1.175,0.0,0.0649667159289127,0.0026231718367297,0.019315176404458095,0.0005228947484403001,3.4075012140810657e-05
0.06,1.225,0.0,0.0553406763893062,0.0020171440083086,0.019307618103698,0.0009411227551083001,1.741139414379589e-05
0.07,1.2,0.0,0.055331731553555,0.002152537118047,0.019307359484862494,0.0008950767522810002,2.4011685362368418e-05
0.08,1.175,0.0,0.0553212821509546,0.0022912098427415,0.019307111435981898,0.0008583177379226001,3.166340841798121e-05
0.19,1.0,0.0,0.0166090097873978,0.0015700081808357,0.019306947297196703,0.0011035730780009,1.283832709253474e-06
0.14,1.05,0.0,0.0166740326082402,0.0008568292987687,0.019301985458181,0.0013943368795769002,2.6423298040367804e-05
0.04,1.275,0.0,0.0457084073854757,0.0013709368190175,0.019301886350745895,0.0013709368169391616,6.550373364833106e-06
0.09,1.15,0.0,0.0456659477645467,0.0021002770882894,0.019300768164366003,0.0009760489103285998,2.0619665756171912e-05
0.12,1.075,0.0,0.0166952998187955,0.0002786584987211,0.0193003063633539,0.0017648715847011999,3.112474183442071e-05
0.05,1.25,0.0,0.0553484317468603,0.0018854029260567,0.019299862746143898,0.0010016809087019002,1.18814605564177e-05
0.05,1.225,0.0,0.0360516806202729,0.0010760212532003,0.0192967511265874,0.0010760212528637808,7.585520037434179e-06
0.06,1.2,0.0,0.0360440607464373,0.001257460365766,0.0192966156428689,0.0012574603655634376,1.080000170916584e-05
0.1,1.125,0.0,0.0360115800475815,0.0018285500049774,0.0192964918830493,0.0018285500049629213,1.9497694745962413e-05
0.07,1.175,0.0,0.0360352702131572,0.0014328921048189,0.0192964613403978,0.0014328921046776865,1.4601197458219417e-05
0.09,1.5750000000000002,0.0,0.7240276390103408,0.0086588766419421,0.01925382900042083,0.0008257339109856987,0.026051784221437835
0.09,1.55,0.0,0.70477381000992,0.008793371018439,0.01925382900042083,0.0008153116929065004,0.021449673609979625
0.07,1.625,0.0,0.7027356453837548,0.0074182471491164,0.019239595269310072,0.0011811995325587002,0.009936441792946393
0.07,1.6,0.0,0.7025766749679362,0.0071752166907019,0.019192924982607718,0.0012107801710056001,0.008916478900160008
0.12,1.475,0.0,0.7156951353870927,0.0076782317563081,0.019151931851241866,0.0005708419718150996,0.03859603401798317
0.13,1.45,0.0,0.7157315232879127,0.0079519897093788,0.019024481162030593,0.0017607241460568992,0.03355465117654721
0.08,1.5750000000000002,0.0,0.7124599395148844,0.0080879652912544,0.01896109967653714,0.0011536264811498002,0.014407878725479772
0.08,1.675,0.0,0.7326613744726024,0.0087595155203825,0.01894883296469263,0.0014287133931045002,0.021085078002021196
0.08,1.65,0.0,0.7137125415079097,0.0086858792919443,0.01894883296469263,0.0010289304484965012,0.0203736868886496
0.22,1.325,0.0,0.7207163918057207,0.0052809213088202,0.018850355236422756,0.0003596141836585999,0.0018603049191068255
0.2,1.35,0.0,0.7206949553839161,0.0056564798301088,0.018847108829870285,0.0005586029353589995,0.002786581537324029
0.3,1.8,0.0,0.7210870084914547,0.0079922200046693,0.018781509654127837,0.0010077056374989003,0.009941410747915436
0.23,1.325,0.0,0.7300518048765674,0.0050265288392372,0.018714853677833432,0.00029110405323769933,0.001608869480082431
0.26,1.3,0.0,0.7301002581192418,0.0049761806472707,0.018714779406179827,0.00016002788579650047,0.0012717831755142406
0.29,1.275,0.0,0.7301549209097108,0.0052204034166332,0.018713919308961935,0.0002218186598854999,0.0018276738169864526
0.21,1.35,0.0,0.7300264485923711,0.0052569750774945,0.01871378537527435,0.00039950475261430005,0.0020736200328161924
0.19,1.375,0.0,0.7300086761692371,0.0057063089249635,0.018709360548646026,0.0006488958715013997,0.0033420977699170074
0.17,1.4,0.0,0.7300136622107807,0.0065760266440497,0.018682107748713705,0.0013423523413921999,0.00657268353698881
0.1,1.1,0.0,0.0174191810514283,1.447869109921142e-14,0.0185923989961532,0.0018285500049629213,1.2828297474398731e-05
0.14,1.45,0.0,0.7247698573364955,0.0097127138554357,0.01851004293608005,0.0017607241460568992,0.020607978894308432
0.14,1.425,0.0,0.7062598144004154,0.0086262437878768,0.01851004293608005,0.0010864700675588986,0.022734698359755834
0.07,1.15,0.0,0.0179081091918287,1.4121351699973813e-13,0.0181271610213285,0.0016059172733602866,6.841687020808784e-06
0.06,1.175,0.0,0.0180444153643224,2.0256244496043158e-13,0.017999645382114897,0.0014328921046163376,5.649064442225793e-06
0.05,1.2,0.0,0.018154227583536,3.36519265774982e-13,0.0178974530367369,0.0012574603654294807,4.054715931234298e-06
0.04,1.225,0.0,0.0182444584053713,4.517862361345084e-13,0.017813872392110502,0.0010760212527485139,3.1016095344282846e-06
0.07,1.0,1.0,0.0166029821475423,0.0016487330390347,0.016602981948632863,0.0016487330390315808,1.27747835876324e-06
0.07,1.025,0.0,1.9890943841775939e-10,3.1191759599296997e-15,0.016602981948632863,0.0016487330390315808,2.0704223202550054e-07
0.02,1.075,0.0,0.0160516943382075,1.463774160727944e-11,0.01605169373057669,1.463252044617265e-11,5.780129164190129e-08
0.02,1.1,0.0,6.07630806682199e-10,1.3015992510688808e-13,0.01605169373057669,1.4507581682172552e-11,7.865087181535557e-08
0.15,1.425,0.0,0.7211381122548767,0.0095755173054857,0.015433807215229245,0.0023905655333392997,0.01569528156167721
0.03,1.225,0.0,0.0050761245040644,2.505016146481302e-15,0.013168333901306901,4.492812199880271e-13,1.3166118364438262e-06
0.05,1.175,0.0,0.0051202675665068,5.163411686252969e-15,0.013033960017029198,3.3135585408872907e-13,2.4493270703862535e-06
0.06,1.15,0.0,0.0051492009530588,1.025491905160714e-15,0.0128952144112636,2.0153695305527086e-13,2.6366158062396394e-06
0.07,1.125,0.0,0.0051843445992941,5.929759622976648e-15,0.0127237645925346,1.3528375737676149e-13,2.4767727911934045e-06
0.1,1.075,0.0,0.0052925709083069,1.5836629939075868e-15,0.012126610143121401,1.3494913723461092e-11,1.8717473979634747e-06
0.08,1.6,0.0,0.7128181705529312,0.0083859968617075,0.011494915444673848,0.0012107801710056001,0.016201986808711433
0.09,1.6,0.0,0.724313085997605,0.0084363263276409,0.011494915444673848,0.0006335931403968998,0.02892367163041276
0.02,1.05,1.0,0.0053317192100693,4.7701845799601944e-14,0.011351036604723398,0.0005058071575894981,1.7120959205918496e-08
0.08,1.625,0.0,0.7132530526751928,0.0085994466816751,0.011241015170245006,0.0011811995325587002,0.01819098843153477
0.09,1.625,0.0,0.7244940678454378,0.0082586995219866,0.011241015170245006,0.0004526788771929994,0.03187479326638276
0.02,1.025,1.0,0.0054600413461591,1.5689402494303343e-11,0.0111909292317631,0.0011141404890168975,3.568960349475958e-09
0.08,1.025,0.0,0.0054695645474097,1.1216666573961728e-14,0.0111337285594242,0.0016449081156284832,5.398749242102596e-07
0.08,1.0,1.0,0.0166032931068339,0.0016449081156397,0.0111337285594242,0.0016449081156284832,2.147364710491928e-07
0.09,1.0,0.0,0.0166036427209363,0.0016405790313407,0.011131380563866198,0.0016405789566331006,2.7554011938768497e-07
0.09,1.025,0.0,0.0054722621570701,7.470759954387526e-11,0.011131380563866198,0.0016405789566331006,1.4507307521949286e-07
0.15,1.0,0.0,0.0166064925436624,0.0016041215883022,0.0111113422814656,0.0016041215882837258,7.950048187543857e-07
0.09,1.65,0.0,0.7246161506222356,0.0081289006409149,0.010903609114325863,0.0005569786510294002,0.03489324459944276
0.06,1.0,1.0,0.0057044590493635,1.2811672949583912e-14,0.0108985230981788,0.0016487330390218885,3.847426821579347e-09
0.03,1.075,0.0,0.0052545297472294,5.221161106790493e-15,0.010797164590978098,1.463252044617265e-11,1.172370434066039e-07
0.1,1.55,0.0,0.7153928977633607,0.0079849840051357,0.01061908775344067,0.0008083870133033001,0.032940114287602795
0.19,1.25,0.0,0.2105237715440162,0.0061244243881896,0.00980288521794051,0.00035033385365179984,0.00594330108852037
0.2,1.225,0.0,0.2007496648023311,0.0060832017284511,0.00979464777939909,0.0002941135010508999,0.003267982242610157
0.21,1.2,0.0,0.1909828045827598,0.0060149374147495,0.009786887457232718,0.0003034411888794995,0.0028380539788307457
0.11,1.525,0.0,0.7250079454748105,0.0076380613521203,0.00970822192262677,0.0004651713353167001,0.036945513303340394
0.18,1.0,0.0,0.016608340936543,0.0015792603531703,0.009676998718080601,0.0005565503342041002,1.151274903410382e-06
0.11,1.55,0.0,0.725029378978202,0.0076933553517567,0.009636481214841286,0.0004920206013194995,0.03852759703854802
0.12,1.5,0.0,0.7250841877399765,0.0077418226287122,0.009496899571654338,0.0009807981161602001,0.034034546968736756
0.1,1.5750000000000002,0.0,0.7248622665985333,0.0078331427309564,0.009469368835172576,0.0008257339109856987,0.032827701129045206
0.09,1.675,0.0,0.734038645924352,0.007972993249404,0.009422495302116363,0.0007865222709784996,0.03574587999217016
0.13,1.475,0.0,0.725085045169661,0.0082490737281232,0.009389909782568262,0.0025177200006384,0.027442336185151572
0.1,1.675,0.0,0.7343080529586239,0.0078170963058211,0.00933709886875278,0.0006986416505203007,0.04149144883516476
0.1,1.65,0.0,0.7249709540898711,0.0078389674904324,0.00933709886875278,0.00043944299243009986,0.03930047124014924
0.3,1.275,0.0,0.7301772179573265,0.0054422220765187,0.009326194747634076,0.00026719476921709985,0.0023086027541907583
0.27,1.3,0.0,0.7301205338349653,0.005069125937457,0.009325880797541597,0.00014933441977440023,0.0014712639191399868
0.24,1.325,0.0,0.7300690073873386,0.004985280759251,0.009325183674144588,0.00010257023952520063,0.0011999834491419614
0.22,1.35,0.0,0.7300407515353958,0.0051137760448098,0.009324359729675158,0.00016714526401039997,0.0013444921514703667
0.2,1.375,0.0,0.7300174140275117,0.0054114965360685,0.0093224586435956,0.00029481238889499974,0.0018929764599031618
0.18,1.4,0.0,0.7300047146797373,0.0059868472055881,0.009316058584445952,0.0005891794384615999,0.0033791715120690125
0.11,1.65,0.0,0.7250692669905543,0.0082784104828625,0.009290555714492998,0.0024794283142939005,0.03550146940985521
0.11,1.675,0.0,0.7343598227050473,0.0085157379563414,0.009290555714492998,0.0022584682861026984,0.034680265462676774
0.24,1.7000000000000002,0.0,0.7303263470621333,0.0082163862760714,0.00928933431622836,0.0017637475534466006,0.013126578759294794
0.16,1.425,0.0,0.7300368326077233,0.0071849517721464,0.00926270602965007,0.0023905655333392997,0.009293877572169595
0.23,1.7000000000000002,0.0,0.7302476140666636,0.0072727781349202,0.009256609987055464,0.0009436081411511995,0.008639036491047358
0.12,1.775,0.0,0.7392905982750813,0.0078706131477289,0.009252681398440155,0.0035932718849720994,0.01721562920807962
0.12,1.8,0.0,0.7300379168766411,0.0078813414694329,0.009252681398440155,0.0031702262671990996,0.015860012279547586
0.22,1.7000000000000002,0.0,0.7301983580397495,0.0066480307826569,0.009249977510929375,0.0006247473522632994,0.005647979571143158
0.21,1.725,0.0,0.7394084662945822,0.0062998748242602,0.009247991636866737,0.000526490047198,0.004774969706451193
0.21,1.7000000000000002,0.0,0.7301604746577155,0.006215029930559,0.009247991636866737,0.0004330008520979003,0.0037964967838247654
0.16,1.7000000000000002,0.0,0.7300337702138701,0.0058548383902738,0.009247978478117314,0.00029078476357100036,0.002598490811006382
0.16,1.725,0.0,0.7392817486919874,0.0056878286885618,0.009247978478117314,0.00023938092588399965,0.002424216076492791
0.15,1.7000000000000002,0.0,0.7300176686803952,0.0061456231538448,0.00924779396629627,0.0004941298519272001,0.003901377176689591
0.15,1.725,0.0,0.7392654626466915,0.0059272096144458,0.00924779396629627,0.0004215930972694005,0.0034956054192739616
0.17,1.7000000000000002,0.0,0.7300534547650287,0.0057062130990855,0.009247766749867048,0.0001486252911882995,0.0020256641502528483
0.17,1.725,0.0,0.7393012215148957,0.0055830060243901,0.009247766749867048,0.00012320707469540022,0.0020094719591128296
0.18,1.725,0.0,0.7393233008054966,0.0055923099694939,0.009247497154540207,0.00011738587980189997,0.002023021119761381
0.18,1.7000000000000002,0.0,0.7300758036509564,0.0056730291191126,0.009247497154540207,8.071914961870017e-05,0.0018971953132783659
0.2,1.725,0.0,0.7393760246662825,0.0059399277630293,0.00924738728722585,0.0003599470612308999,0.003261469951849838
0.2,1.7000000000000002,0.0,0.7301286373790566,0.0059221021013053,0.00924738728722585,0.0002929278292536997,0.0027046720510508493
0.19,1.725,0.0,0.7393480548146963,0.0057096958492958,0.009247321067942349,0.00023023191373349947,0.0024143299834016307
0.19,1.7000000000000002,0.0,0.730100733746754,0.005744893981798,0.009247321067942349,0.00017720811950730064,0.0021156757895112177
0.14,1.7000000000000002,0.0,0.7300086701343275,0.006639753005772,0.009246002365022377,0.0008647947658250001,0.006569048939694566
0.14,1.725,0.0,0.7392546724993498,0.0063488027117152,0.009246002365022377,0.0007250309642604993,0.00577229084096742
0.13,1.775,0.0,0.7392581040104198,0.0067876354543827,0.00923917531388263,0.0010829776933462005,0.008651732804730417
0.13,1.8,0.0,0.7300189286965372,0.0068809402165792,0.00923917531388263,0.0010004012528537004,0.008204713321569579
0.13,1.7000000000000002,0.0,0.730023579306649,0.007504547771597,0.009235622697279178,0.0021203828820314,0.011944187114201421
0.13,1.725,0.0,0.7392592020039281,0.0070738336759757,0.009235622697279178,0.0015100155723165006,0.010420921416815387
0.14,1.775,0.0,0.7392644884973943,0.0062086333460372,0.009233676551303027,0.0005790021083455004,0.004848130984853594
0.14,1.8,0.0,0.7300308119460913,0.0063378570860087,0.009233676551303027,0.0005430831305705004,0.004617037697216553
0.15,1.775,0.0,0.7392798290188705,0.005874989540504,0.009229658578121858,0.0003336438055331998,0.003049146383901191
0.15,1.8,0.0,0.7300501704407486,0.0060288480573571,0.009229658578121858,0.00030900902865160004,0.0029408787599124464
0.16,1.775,0.0,0.7392991653678873,0.005704540766414,0.009226086483683615,0.00017525892319089978,0.002268398606174782
0.04,1.2,0.0,0.0091232964812943,1.419286479200356e-14,0.009123296192001182,4.3759337134250484e-13,2.147202173952145e-06
0.03,1.2,0.0,2.8929311866736926e-10,2.874084835101244e-15,0.009123296192001182,1.1318779956902316e-14,1.009780707605934e-06
0.03,1.7000000000000002,0.0,0.7393901260610704,0.004709619641268,0.009110234351438207,0.00039018854858379956,0.000658817670680989
0.02,1.7000000000000002,1.0,0.748498442617431,0.0043194310926842,0.009108316556360685,0.00039018854858379956,0.00021669553607639447
0.03,1.725,0.0,0.7394151213359815,0.004801168256244,0.009102358235396402,0.0004039738566131998,0.0007068610875128334
0.02,1.725,1.0,0.7485174795713779,0.0043971943996308,0.009102358235396402,0.0004039738566131998,0.00023141943948057353
0.03,1.15,0.0,2.3617532170245772e-11,2.414626956456031e-13,0.009098475520300669,2.397830887152912e-13,5.344649152139169e-07
0.03,1.175,0.0,0.0090984755439182,1.763991502498851e-15,0.009098475520300669,2.396987041431043e-13,7.627250612207703e-07
0.03,1.75,0.0,0.7394418339354714,0.0048933493997327,0.009095785634925413,0.0004181441147249002,0.0007577156887308423
0.02,1.75,1.0,0.7485376195703968,0.0044752052850078,0.009095785634925413,0.0004181441147249002,0.00024690062719234795
0.03,1.775,0.0,0.7394704187354648,0.0049861837370977,0.009088527911914834,0.00043269185132029965,0.0008115163779841561
0.02,1.775,1.0,0.7485589466473797,0.0045534918857774,0.009088527911914834,0.00043269185132029965,0.00026316745489762816
0.03,1.8,0.0,0.7395010461241583,0.0050796809929049,0.009080506199375171,0.00044760181295210033,0.0008684039707728131
0.02,1.8,1.0,0.7485815523235335,0.0046320791799528,0.009080506199375171,0.00044760181295210033,0.000280249085466755
0.12,1.7000000000000002,0.0,0.7303026124432705,0.0096249306536284,0.009059926496523096,0.0021203828820314,0.018785472367991773
0.12,1.725,0.0,0.7393625389397936,0.0085838492482922,0.009059926496523096,0.0015100155723165006,0.019996416092972424
0.03,1.125,0.0,0.0090067282829173,1.6796069303119133e-15,0.009006728259299768,3.801012267495685e-13,3.9350919700531506e-07
0.02,1.125,0.0,4.1867046057650104e-10,3.817808336798804e-13,0.009006727864246838,3.801012267495685e-13,1.2812650362903355e-07
0.15,1.45,0.0,0.7301278251273088,0.0081971519567007,0.00898971287243211,0.001515561898735,0.011121814683211162
0.07,1.05,0.0,0.0087054542772694,1.8988642141883192e-14,0.00870545407835996,1.622453368024251e-14,3.7762007798480823e-07
0.07,1.775,0.0,0.7409504898173882,0.0083697213393165,0.008683046347734868,0.0014396403524564007,0.019295139510854153
0.07,1.8,0.0,0.7322674434696533,0.00850173542656,0.008683046347734868,0.001369779670990401,0.019231270209488005
0.14,1.025,0.0,0.0084852744673287,7.653745617944783e-13,0.0081887581409115,0.0016114343307166254,4.928223044098345e-07
0.05,1.0,1.0,0.0081739109930943,8.28353653862656e-13,0.008173910864240647,8.15541980913072e-13,2.0170210168757308e-08
0.05,1.025,0.0,1.2885365335522683e-10,2.3181894592212768e-14,0.008173910864240647,8.051717592704432e-13,3.126415359933077e-08
0.04,1.025,0.0,2.636027642506235e-10,1.2042564516539968e-14,0.008172002276615535,8.050690210500489e-13,1.8895042752653524e-08
0.04,1.0,1.0,0.0081720025402183,8.171115855665889e-13,0.008172002276615535,8.050690210500489e-13,1.2197339249730987e-08
0.03,1.0,1.0,0.0081705124040956,8.330311831465285e-13,0.008170511582957287,2.2345333647263007e-11,1.840477836800858e-08
0.02,1.0,1.0,8.211383142651354e-10,2.3178364830409535e-11,0.008170511582957287,2.2345333647263007e-11,2.835751633512018e-10
0.03,1.025,1.0,1.66760313029446e-09,3.3512567321165816e-14,0.00817051073649247,1.565588992698218e-11,1.1360280161021308e-08
0.16,1.0,0.0,0.0166070807172627,0.0015963198644674,0.0081350343065913,0.0015963198637651528,9.067794469741486e-07
0.14,1.0,0.0,0.0166059343740669,0.001611434331482,0.008120659906738202,0.0016114343307166254,6.903153063619882e-07
0.13,1.0,0.0,0.0166054077005027,0.0016182557730616,0.0081141822847148,0.0016182557729006216,5.927835855512598e-07
0.13,1.025,0.0,0.0084912254157879,1.6097851530353846e-13,0.0081141822847148,0.0016182557729006216,4.2031672542464094e-07
0.12,1.0,0.0,0.0166049139146048,0.0016245834200512,0.0081081774657429,0.0016245834200339896,5.02478268438189e-07
0.12,1.025,0.0,0.0084967364488619,1.7210461347039453e-14,0.0081081774657429,0.0016245834200339896,3.540490491893422e-07
0.11,1.0,0.0,0.0166044543495127,0.0016304145853192,0.008102645541860501,0.0016304145843660802,4.1946354278898923e-07
0.11,1.025,0.0,0.0085018088076522,9.531196644725128e-13,0.008102645541860501,0.0016304145843660802,2.9385585076369125e-07
0.1,1.025,0.0,0.0085064424724421,9.93424374640748e-13,0.0080975877822513,0.0016357472266855756,7.619199478003935e-07
0.1,1.0,0.0,0.0166040302546934,0.001635747227679,0.0080975877822513,0.0016357472266855756,3.4379919000571135e-07
0.12,1.05,0.0,0.008661198826605,5.1692242123295323e-14,0.0080341009921905,0.00027865849866940773,2.5957103128027015e-06
0.06,1.8,0.0,0.7400269705072258,0.0071319557555696,0.0077595270375724334,0.001369779670990401,0.010385627848848
0.08,1.775,0.0,0.7337272344509712,0.0082356691717642,0.007223255366416992,0.00032708876858929953,0.03123649053094102
0.07,1.7000000000000002,0.0,0.7401237332256632,0.007609695629719,0.007047483383526565,0.0012601866520720994,0.01410944764239197
0.08,1.7000000000000002,0.0,0.7330762498421366,0.0086487876106816,0.007047483383526565,0.0010390919809626009,0.023451615797613012
0.07,1.75,0.0,0.7406160577175896,0.0081515618502791,0.007036179535962583,0.0014199751657343008,0.017401352879552023
0.08,1.75,0.0,0.7335798781816271,0.0083537684921746,0.007036179535962583,0.0004675309609838002,0.02854112563104161
0.07,1.725,0.0,0.7403410425149228,0.00788895826645,0.006968094225270449,0.0013511098313329006,0.01567668759326102
0.08,1.725,0.0,0.7333729482896524,0.0084970905180106,0.006968094225270449,0.0006097310871120004,0.025941458425024377
0.14,1.475,0.0,0.7313967215893634,0.0107667937287616,0.006626864252867959,0.0030887133156114995,0.016387407911349183
0.12,1.675,0.0,0.7308949417441409,0.0107742062424441,0.006466353654151713,0.0030161278924973993,0.020002594973653975
0.12,1.65,0.0,0.7244285880899892,0.0107578387971564,0.006466353654151713,0.0026748514296189,0.02479760158826383
0.13,1.55,0.0,0.7242951584722835,0.0107166375100995,0.006379974089642859,0.0027509778901887993,0.02002692085355684
0.13,1.5750000000000002,0.0,0.7306751325619264,0.0102529198572382,0.006379974089642859,0.0026585847425597,0.01892848894426935
0.11,1.775,0.0,0.7330512345471956,0.011463885032701,0.006239363727885694,0.0035932718849720994,0.029784958342569556
0.02,1.25,0.0,0.0091883073649215,2.227982824602337e-15,0.0060334183509951,3.239949665763764e-14,6.031677556306292e-07
0.14,1.55,0.0,0.7300708480103986,0.0079656596199107,0.005775689538115025,0.0027509778901887993,0.012333845773396801
0.13,1.65,0.0,0.7300629476533325,0.0080829873675375,0.005634359563343239,0.0026748514296189,0.014719535955586394
0.12,1.5750000000000002,0.0,0.725068485344007,0.0085162561971823,0.005606647217919369,0.0017366636600559,0.027990815485578247
0.06,1.025,0.0,0.0054651201208246,4.2989058606370034e-14,0.005465119991970946,3.9869882646440337e-14,1.8909024557256515e-07
0.11,1.05,0.0,0.0053685158644365,1.3289022307217898e-14,0.00536851594161924,9.39830642165295e-13,1.0456985282125686e-06
0.05,1.05,0.0,0.0053381942020543,1.3321777338884767e-14,0.005338194073200646,9.860117253328e-15,1.637967057543932e-07
0.04,1.05,0.0,0.0053354127326341,5.3052745855732134e-15,0.005335412469031336,8.016502753311553e-15,9.887103902261885e-08
0.03,1.05,0.0,0.0053332533508762,1.0479596943611912e-14,0.00533325168327307,3.722224885599003e-14,5.0362045200813554e-08
0.14,1.5,0.0,0.7303384229432118,0.0093078474933148,0.0052980434958784794,0.0019984272599581996,0.01493315961190178
0.13,1.5,0.0,0.7250403794473333,0.0087226207448724,0.0052980434958784794,0.0009807981161602001,0.02215285772977804
0.11,1.75,0.0,0.7340528944279693,0.010210853581572,0.005262186601566188,0.0020330533180072993,0.03151967432131275
0.12,1.75,0.0,0.7393150810295355,0.0081778002635647,0.005262186601566188,0.0020330533180072993,0.01835936155746376
0.13,1.525,0.0,0.7249092123389397,0.0094442144697015,0.005232502832250963,0.0015102037238619997,0.021099270571796835
0.14,1.525,0.0,0.7301417151711906,0.0084859520629777,0.005232502832250963,0.0014556514661316989,0.013650099899109591
0.13,1.6,0.0,0.7302370247252191,0.0091613721611026,0.005211168497642249,0.0018495761659941996,0.01763082370466096
0.12,1.6,0.0,0.7250258562275769,0.0089677015987705,0.005211168497642249,0.0010596920504852003,0.02702158065027238
0.12,1.625,0.0,0.724907204371622,0.0096342813003508,0.005207579142199714,0.0015633044201355997,0.025918218073497035
0.13,1.625,0.0,0.7301147835138218,0.0085202159701739,0.005207579142199714,0.001431530516126901,0.016198817416825606
0.03,1.1,0.0,0.0052009572564041,1.039845503510737e-14,0.005200956648773293,1.1976147007178073e-13,2.296811050239711e-07
0.04,1.15,0.0,0.0051369341311528,7.449733104701041e-15,0.005136934107535267,2.340129625409021e-13,1.0892803959938746e-06
0.02,1.15,0.0,0.0051297610712278,2.3230466352929213e-14,0.005129761047610267,3.585503673269512e-13,1.9185675603772268e-07
0.11,1.725,0.0,0.7342629776381903,0.0094113144984662,0.005099561301603384,0.0013818308032412987,0.03269403174811725
0.02,1.2,0.0,0.005087774273447,1.6776390397225012e-16,0.005087773984153881,1.0236372302288797e-14,3.621940564135784e-07
0.29,1.5,0.0,0.7303760831811562,0.0095810259053173,0.004287216059953081,0.0028973872540177005,0.01397255714244039
0.3,1.5,0.0,0.7346632992411093,0.0107622854859466,0.004287216059953081,0.0011812595806293003,0.020269295786974006
0.3,1.475,0.0,0.7304447613515919,0.0108877402535674,0.004218537889517426,0.0024246759921319003,0.014679698048739032
0.28,1.55,0.0,0.7304471320569463,0.0100148507334879,0.0041781118280705964,0.0034457066911904,0.01566800757758302
0.29,1.55,0.0,0.7346252438850169,0.0104181467042924,0.0041781118280705964,0.0020602664550426007,0.02233083316693041
0.02,1.225,0.0,0.0050724072775339,6.740787997298661e-15,0.004115900087387601,1.2916749676946122e-14,4.7117302481858303e-07
0.28,1.6,0.0,0.7345859015348082,0.0103546031596096,0.004067159900698503,0.003105954265068699,0.024281701822060797
0.27,1.6,0.0,0.7305187416341097,0.0102375316353329,0.004067159900698503,0.0026923370181207995,0.017148604167272374
0.11,1.7000000000000002,0.0,0.7343324053434933,0.0088907797524382,0.004029792900222762,0.0009818582323982,0.03378803200469338
0.02,1.175,0.0,0.0091037796645592,1.0404136206261047e-14,0.0040160053911122,1.9695673380728314e-14,2.737177435818694e-07
0.29,1.525,0.0,0.7307049917732373,0.012478413159335,0.003994586699347935,0.003692085411195001,0.016843816214577978
0.3,1.525,0.0,0.7346995784725853,0.0097308362063008,0.003994586699347935,0.0027475769530342,0.022204922494936552
0.04,1.175,0.0,0.0090909820967813,6.1267110929167914e-15,0.003970714530274499,8.06615369908677e-15,1.5020179590097271e-06
0.26,1.65,0.0,0.7305605073662171,0.0102100794496968,0.0039695389144278614,0.0027971516296935,0.018293322600149042
0.27,1.65,0.0,0.734530046280645,0.0104482995537091,0.0039695389144278614,0.002481569099744599,0.026093358629241226
0.04,1.125,0.0,0.0051659378020247,2.84398010516096e-15,0.0038407904808925994,4.605752999540081e-15,7.002089323915328e-07
0.06,1.125,0.0,0.0089830905109854,6.4477195734691506e-15,0.003833889557926601,5.422227668308436e-15,1.968854570044698e-06
0.05,1.125,0.0,0.0051708792524443,1.9358385068137965e-15,0.003812211258541101,4.5118810666553545e-15,1.1759022083834836e-06
0.04,1.1,0.0,0.0089351557639295,7.445849540580234e-15,0.0037692179619048,5.140157079952662e-15,4.772539800024234e-07
0.06,1.1,0.0,0.0052140511445201,2.1589989359785508e-15,0.003769039366465301,5.928569730214217e-15,1.0862281424328657e-06
0.28,1.5750000000000002,0.0,0.7341039802687434,0.0134605574246783,0.0037457052093904375,0.0044711318697442,0.0214093088175632
0.27,1.5750000000000002,0.0,0.7303582750593529,0.0089894255549341,0.0037457052093904375,0.0044711318697442,0.014242936873318568
0.05,1.1,0.0,0.0052086730191573,4.3469984297421215e-15,0.0037264827447721994,3.992139876024852e-15,7.121963383482921e-07
0.08,1.1,0.0,0.0088982923482159,1.170724353011348e-14,0.0037053114967648994,6.234972305717157e-11,2.5411487349913386e-06
0.07,1.1,0.0,0.0052204856186966,8.087568666192767e-15,0.0036778067295192987,5.928569730214217e-15,1.525393875212444e-06
0.05,1.075,0.0,0.0088410904983739,8.339138305766974e-15,0.0036324174792166,6.0334458451394014e-15,4.083836679935615e-07
