epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_phase,loss_ci_supervision,mapping_scale,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,n_focus_points
1535,0.007460180204361677,0.0027315279003232718,0.0020042876712977886,6.560779002029449e-05,0.00013482097710948437,0.0,0.0,0.0005448729498311877,3.0000009536743164,,,,,
1536,0.008648766204714775,0.0030887911561876535,0.0032667522318661213,7.825536886230111e-05,0.0002484198485035449,0.0,0.0,0.00045864449930377305,3.0000009536743164,,,,,
1537,0.008914381265640259,0.002928301924839616,0.004169319290667772,4.854046710534021e-05,0.0003683914546854794,0.0,0.0,0.00036335206823423505,3.0000009536743164,,,,,
1538,0.008691675029695034,0.002750346204265952,0.003895730711519718,6.115432915976271e-05,0.0003284187405370176,0.0,0.0,0.0004091195296496153,3.0000009536743164,,,,,
1539,0.00676895584911108,0.0027135866694152355,0.0023621171712875366,4.1957959183491766e-05,0.00019425374921411276,0.0,0.0,0.00033865042496472597,3.0000009536743164,,,,,
1540,0.0060803540982306,0.0028467748779803514,0.0011973234359174967,4.892613651463762e-05,7.080621435306966e-05,0.0,0.0,0.0004072511801496148,3.0000009536743164,,,,,
1541,0.005619277246296406,0.002742218319326639,0.0011251827236264944,9.999570465879515e-05,1.2522563338279724e-05,0.0,0.0,0.0003503752523101866,3.0000009536743164,,,,,
1542,0.007369831204414368,0.0029543752316385508,0.002604079432785511,0.0002189064398407936,4.150149834458716e-05,0.0,0.0,0.00036227534292265773,3.0000009536743164,,,,,
1543,0.008077634498476982,0.0028096428140997887,0.0036300309002399445,0.0002857438230421394,7.725927571300417e-05,0.0,0.0,0.000327592104440555,3.0000009536743164,,,,,
1544,0.008734310045838356,0.0029294914565980434,0.003627259749919176,0.0002692986454349011,9.342731209471822e-05,0.0,0.0,0.0004355118435341865,3.0000009536743164,,,,,
1545,0.006696564145386219,0.0025775765534490347,0.0025806028861552477,0.0001850694534368813,7.299083517864347e-05,0.0,0.0,0.0003076769644394517,3.0000009536743164,,,,,
1546,0.006349719129502773,0.0027874449733644724,0.0016649597091600299,0.00010678668331820518,5.970929123577662e-05,0.0,0.0,0.0003794629010371864,3.0000009536743164,,,,,
1547,0.005263404920697212,0.002748624887317419,0.0008592532249167562,5.0389120588079095e-05,3.5536198993213475e-05,0.0,0.0,0.00033110540243797004,3.0000009536743164,,,,,
1548,0.00514603964984417,0.0027100946754217148,0.0006330324104055762,3.1567025871481746e-05,3.1736210075905547e-05,0.0,0.0,0.00036058248952031136,3.0000009536743164,,,,,
1549,0.005002177320420742,0.0026661152951419353,0.0006855172105133533,5.206627247389406e-05,1.648544639465399e-05,0.0,0.0,0.00033010891638696194,3.0000009536743164,,,,,
1550,0.005528409034013748,0.002707402454689145,0.0009885597974061966,7.455761078745127e-05,2.429837331874296e-05,0.0,0.0,0.00036648940294981003,3.0000009536743164,,,,,
1551,0.005681969225406647,0.002758970484137535,0.001390030374750495,0.00012233859160915017,1.6664442227920517e-05,0.0,0.0,0.00030659360345453024,3.0000009536743164,,,,,
1552,0.006170730106532574,0.0026605003513395786,0.0018651505233719945,0.00015681071090511978,2.9704338885494508e-05,0.0,0.0,0.00032901589293032885,3.0000009536743164,,,,,
1553,0.006057462655007839,0.0024782256223261356,0.0019200992537662387,0.00015920240548439324,3.280752571299672e-05,0.0,0.0,0.00033182749757543206,3.0000009536743164,,,,,
1554,0.005638681352138519,0.0025586565025150776,0.0012715593911707401,8.940093539422378e-05,3.7755009543616325e-05,0.0,0.0,0.0003616930916905403,3.0000009536743164,,,,,
1555,0.005186312831938267,0.0027124574407935143,0.0007885847007855773,5.192564640310593e-05,2.6932821128866635e-05,0.0,0.0,0.00033705407986417413,3.0000009536743164,,,,,
1556,0.005201911088079214,0.002689654240384698,0.0004687652981374413,2.800553738779854e-05,1.8870992789743468e-05,0.0,0.0,0.0004086982808075845,3.0000009536743164,,,,,
1557,0.00500953383743763,0.002748384140431881,0.0006385985761880875,4.3293159251334146e-05,2.0566696548485197e-05,0.0,0.0,0.0003245102125220001,3.0000009536743164,,,,,
1558,0.005188103765249252,0.002638850826770067,0.0007606921135447919,5.793057425762527e-05,1.8138636733056046e-05,0.0,0.0,0.00035771221155300736,3.0000009536743164,,,,,
1559,0.005617715884000063,0.0027747261337935925,0.001059976639226079,9.074705303646624e-05,1.525060724816285e-05,0.0,0.0,0.00035660259891301394,3.0000009536743164,,,,,
1560,0.006317693740129471,0.002581399166956544,0.0019480432383716106,0.00018566925427876413,9.135057553066872e-06,0.0,0.0,0.0003576502203941345,3.0000009536743164,,,,,
1561,0.00783668365329504,0.0027852070052176714,0.002999010728672147,0.00028670148458331823,1.3199582099332474e-05,0.0,0.0,0.0004104931722395122,3.0000009536743164,,,,,
1562,0.007629909552633762,0.0028399634175002575,0.0032414081506431103,0.0003063453477807343,1.7795482563087717e-05,0.0,0.0,0.0003097075968980789,3.0000009536743164,,,,,
1563,0.0066918870434165,0.002617688849568367,0.002456540009006858,0.00023255195992533118,1.3102036064083222e-05,0.0,0.0,0.00032353162532672286,3.0000009536743164,,,,,
1564,0.006391849368810654,0.0026012433227151632,0.0016951191937550902,0.00015820992121007293,1.1301997801638208e-05,0.0,0.0,0.00041909742867574096,3.0000009536743164,,,,,
1565,0.005115268751978874,0.0026655481196939945,0.0007530542789027095,6.0589616623474285e-05,1.4715807992615737e-05,0.0,0.0,0.0003393332881387323,3.0000009536743164,,,,,
1566,0.004910340066999197,0.0025706191081553698,0.000549976306501776,3.833570735878311e-05,1.6661922927596606e-05,0.0,0.0,0.00035794894210994244,3.0000009536743164,,,,,
1567,0.0048956964164972305,0.002803403651341796,0.0006059813313186169,3.3167729270644486e-05,2.74304038612172e-05,0.0,0.0,0.0002972623042296618,3.0000009536743164,,,,,
1568,0.004977480508387089,0.0025615233462303877,0.0006970041431486607,4.288369746063836e-05,2.6816715035238303e-05,0.0,0.0,0.000343790597980842,3.0000009536743164,,,,,
1569,0.0050049712881445885,0.002639868063852191,0.000703133293427527,4.351053212303668e-05,2.6802794309332967e-05,0.0,0.0,0.000332393916323781,3.0000009536743164,,,,,
1570,0.005532901268452406,0.002650724956765771,0.0007452301797457039,3.5785189538728446e-05,3.8737827708246186e-05,0.0,0.0,0.0004273892263881862,3.0000009536743164,,,,,
1571,0.005124717019498348,0.002561126835644245,0.0008795808535069227,3.489915980026126e-05,5.305892409523949e-05,0.0,0.0,0.000336801924277097,3.0000009536743164,,,,,
1572,0.004998217802494764,0.0024178088642656803,0.0012818777468055487,6.428676715586334e-05,6.390101771103218e-05,0.0,0.0,0.0002597062266431749,3.0000009536743164,,,,,
1573,0.005773608572781086,0.0026608058251440525,0.0011661951430141926,7.652580825379118e-05,4.009370968560688e-05,0.0,0.0,0.00038932153256610036,3.0000009536743164,,,,,
1574,0.005610974505543709,0.002620882820338011,0.0010524527169764042,8.578393317293376e-05,1.9461334886727855e-05,0.0,0.0,0.00038752774707973003,3.0000009536743164,,,,,
1575,0.005706982221454382,0.002650710754096508,0.0010308569762855768,7.392989937216043e-05,2.9155793527024798e-05,0.0,0.0,0.00040508288657292724,3.0000009536743164,,,,,
1576,0.005154873244464397,0.002614181023091078,0.0005797282210551202,3.95450770156458e-05,1.842774508986622e-05,0.0,0.0,0.00039219274185597897,3.0000009536743164,,,,,
1577,0.004716266877949238,0.0026384899392724037,0.0006461913581006229,4.935927063343115e-05,1.5259867723216303e-05,0.0,0.0,0.00028631711029447615,3.0000009536743164,,,,,
1578,0.005581872537732124,0.0025202627293765545,0.0014416159829124808,0.00012748426524922252,1.6677337043802254e-05,0.0,0.0,0.00032399874180555344,3.0000009536743164,,,,,
1579,0.006930565927177668,0.002424986567348242,0.0026269329246133566,0.0002244891511509195,3.8204132579267025e-05,0.0,0.0,0.00037572934525087476,3.0000009536743164,,,,,
1580,0.006831321399658918,0.0028227358125150204,0.0027286559343338013,0.00024159703752957284,3.12685442622751e-05,0.0,0.0,0.00025598594220355153,3.0000009536743164,,,,,
1581,0.007070251274853945,0.0027023216243833303,0.002932452131062746,0.0002459769311826676,4.7268284106394276e-05,0.0,0.0,0.0002870955504477024,3.0000009536743164,,,,,
1582,0.00666807359084487,0.0026660007424652576,0.002386692678555846,0.0002119029377354309,2.6766323571791872e-05,0.0,0.0,0.0003230760630685836,3.0000009536743164,,,,,
1583,0.0065382556058466434,0.0025738549884408712,0.002399764722213149,0.00020516186486929655,3.4814616810763255e-05,0.0,0.0,0.00031292717903852463,3.0000009536743164,,,,,
1584,0.006245252676308155,0.0029216143302619457,0.0013389263767749071,0.00011220791202504188,2.168473474739585e-05,0.0,0.0,0.00039694231236353517,3.0000009536743164,,,,,
1585,0.005152065772563219,0.0025298879481852055,0.0007663811556994915,5.947011595708318e-05,1.7167998521472327e-05,0.0,0.0,0.0003711593453772366,3.0000009536743164,,,,,
1586,0.005080468021333218,0.002498956862837076,0.0005260197212919593,3.501555329421535e-05,1.7586417015991174e-05,0.0,0.0,0.00041109832818619907,3.0000009536743164,,,,,
1587,0.0053022028878331184,0.002605035435408354,0.0008222511387430131,5.914727080380544e-05,2.3077842342900112e-05,0.0,0.0,0.00037498329766094685,3.0000009536743164,,,,,
1588,0.005714826751500368,0.0025449697859585285,0.0013970003928989172,0.00012561853509396315,1.4081510016694665e-05,0.0,0.0,0.0003545713843777776,3.0000009536743164,,,,,
1589,0.006417813245207071,0.002662830287590623,0.0020515809301286936,0.00017812286387197673,2.7035222956328653e-05,0.0,0.0,0.00034068041713908315,3.0000009536743164,,,,,
1590,0.006936981808394194,0.0025460561737418175,0.0022774511016905308,0.000191972911125049,3.5772180126514286e-05,0.0,0.0,0.0004226948949508369,3.0000009536743164,,,,,
1591,0.005539660342037678,0.0025927103124558926,0.0011984067969024181,0.00010825444769579917,1.1586233085836284e-05,0.0,0.0,0.0003497085999697447,3.0000009536743164,,,,,
1592,0.004964073188602924,0.002578559797257185,0.0008269440149888396,5.326561949914321e-05,2.942877654277254e-05,0.0,0.0,0.00031171381124295294,3.0000009536743164,,,,,
1593,0.005171644501388073,0.0026297555305063725,0.0006486002239398658,5.026920189266093e-05,1.4590821592719294e-05,0.0,0.0,0.0003786577144637704,3.0000009536743164,,,,,
1594,0.0046761613339185715,0.002326625632122159,0.0007710984209552407,4.371626710053533e-05,3.339357499498874e-05,0.0,0.0,0.00031568744452670217,3.0000009536743164,,,,,
1595,0.004616464488208294,0.002360340440645814,0.0005777928745374084,3.779454345931299e-05,1.9984745449619368e-05,0.0,0.0,0.00033566629281267524,3.0000009536743164,,,,,
1596,0.004550368525087833,0.0023927930742502213,0.0005964992451481521,3.524074054439552e-05,2.4409186153206974e-05,0.0,0.0,0.0003122151829302311,3.0000009536743164,,,,,
1597,0.004980645142495632,0.0025432282127439976,0.0007964984979480505,5.06553660670761e-05,2.899448008975014e-05,0.0,0.0,0.000328183698002249,3.0000009536743164,,,,,
1598,0.005941439885646105,0.0023494111374020576,0.0018273059977218509,0.00013243473949842155,5.029585736338049e-05,0.0,0.0,0.0003529445384629071,3.0000009536743164,,,,,
1599,0.007461800239980221,0.0024532293900847435,0.0035116153303533792,0.00029790238477289677,5.32591475348454e-05,0.0,0.0,0.0002993911621160805,3.0000009536743164,,,,,
1600,0.009538238868117332,0.0026446650736033916,0.005265227518975735,0.000447324535343796,7.919824565760791e-05,0.0,0.0,0.0003256693307776004,3.0000009536743164,0.020004298963262942,0.07818469801395267,0.1647627836092347,7.35176797635148,12.0
1601,0.018292535096406937,0.002367609180510044,0.0077943275682628155,0.0006874651880934834,9.196760947816074e-05,0.0,0.0,0.0016261199489235878,3.0000009536743164,,,,,
1602,0.019060581922531128,0.0026268535293638706,0.00887966901063919,0.0007952335872687399,9.273326577385888e-05,0.0,0.0,0.0015108117368072271,3.0000009536743164,,,,,
1603,0.017899245023727417,0.0025252639316022396,0.008930102922022343,0.0008149390341714025,7.807126530678943e-05,0.0,0.0,0.0012887755874544382,3.0000009536743164,,,,,
1604,0.01624363660812378,0.0025562350638210773,0.00829929206520319,0.0007510943687520921,7.883484067860991e-05,0.0,0.0,0.0010776215931400657,3.0000009536743164,,,,,
1605,0.016163766384124756,0.0022071953862905502,0.007372185587882996,0.0006427804473787546,9.443810267839581e-05,0.0,0.0,0.0013168769655749202,3.0000009536743164,,,,,
1606,0.013049352914094925,0.002179708331823349,0.005214957986027002,0.0003891220549121499,0.00013237375242169946,0.0,0.0,0.0011309373658150434,3.0000009536743164,,,,,
1607,0.012091019190847874,0.0022755321115255356,0.003941389732062817,0.00021944046602584422,0.00017469849262852222,0.0,0.0,0.0011748194228857756,3.0000009536743164,,,,,
1608,0.010979091748595238,0.00228076777420938,0.0031078443862497807,0.00011292260751361027,0.0001978618383873254,0.0,0.0,0.0011180960573256016,3.0000009536743164,,,,,
1609,0.008969182148575783,0.0022398957516998053,0.002697163028642535,6.447463965741917e-05,0.00020524166757240891,0.0,0.0,0.0008064247667789459,3.0000009536743164,,,,,
1610,0.008320135995745659,0.0019160753581672907,0.002676891628652811,6.093918636906892e-05,0.00020674998813774437,0.0,0.0,0.0007454336737282574,3.0000009536743164,,,,,
1611,0.01041642390191555,0.00214394717477262,0.003150149015709758,0.0001243364968104288,0.00019067840185016394,0.0,0.0,0.0010244655422866344,3.0000009536743164,,,,,
1612,0.009993007406592369,0.002127370797097683,0.0023041781969368458,0.00010557448695180938,0.00012484335456974804,0.0,0.0,0.0011122917057946324,3.0000009536743164,,,,,
1613,0.007430502213537693,0.002113788854330778,0.001528349588625133,8.480464748572558e-05,6.803030555602163e-05,0.0,0.0,0.0007576727657578886,3.0000009536743164,,,,,
1614,0.0063659255392849445,0.0020523902494460344,0.0008353259181603789,6.428586493711919e-05,1.9246726878918707e-05,0.0,0.0,0.0006956419092603028,3.0000009536743164,,,,,
1615,0.006515549961477518,0.0021413792856037617,0.0006302187102846801,4.708473716164008e-05,1.593713568581734e-05,0.0,0.0,0.0007487903931178153,3.0000009536743164,,,,,
1616,0.0052903625182807446,0.0017321286723017693,0.0006860817084088922,4.8222958866972476e-05,2.0385210518725216e-05,0.0,0.0,0.000574430450797081,3.0000009536743164,,,,,
1617,0.006015558261424303,0.001994440332055092,0.0009896829724311829,3.593089786591008e-05,6.303739792201668e-05,0.0,0.0,0.0006062869797460735,3.0000009536743164,,,,,
1618,0.005881213583052158,0.0018623493378981948,0.0013534383615478873,4.409448229125701e-05,9.124935604631901e-05,0.0,0.0,0.0005330852000042796,3.0000009536743164,,,,,
1619,0.006374209187924862,0.0020406441763043404,0.0019104212988168001,3.9747006667312235e-05,0.00015129512757994235,0.0,0.0,0.00048462883569300175,3.0000009536743164,,,,,
1620,0.0068077328614890575,0.0019031544215977192,0.0024127373471856117,4.051775249536149e-05,0.00020075598149560392,0.0,0.0,0.0004983682301826775,3.0000009536743164,,,,,
1621,0.006149626336991787,0.001849054591730237,0.0027998231817036867,3.360641858307645e-05,0.0002463758864905685,0.0,0.0,0.0003001497534569353,3.0000009536743164,,,,,
1622,0.006972609553486109,0.0019400249002501369,0.002921933541074395,3.4207252610940486e-05,0.00025798610295169055,0.0,0.0,0.0004221302515361458,3.0000009536743164,,,,,
1623,0.007721620611846447,0.0020907034631818533,0.0035079929511994123,4.7094446927076206e-05,0.0003037048445548862,0.0,0.0,0.0004245848977006972,3.0000009536743164,,,,,
1624,0.008209304884076118,0.0018563056364655495,0.003985142335295677,5.943167343502864e-05,0.000339082587743178,0.0,0.0,0.0004735714173875749,3.0000009536743164,,,,,
1625,0.007935045287013054,0.0017500268295407295,0.004430959466844797,6.871690857224166e-05,0.00037437904393300414,0.0,0.0,0.0003508117515593767,3.0000009536743164,,,,,
1626,0.007990434765815735,0.0016564729157835245,0.004490546882152557,9.359073010273278e-05,0.0003554639406502247,0.0,0.0,0.0003686830459628254,3.0000009536743164,,,,,
1627,0.008552663959562778,0.0019437046721577644,0.004596328362822533,0.0001218825054820627,0.0003377503016963601,0.0,0.0,0.0004025261732749641,3.0000009536743164,,,,,
1628,0.008603463880717754,0.0017509437166154385,0.004823399242013693,0.00017125385056715459,0.00031108607072383165,0.0,0.0,0.00040582416113466024,3.0000009536743164,,,,,
1629,0.008863645605742931,0.002098393626511097,0.0046493844129145145,0.00015159152098931372,0.00031334691448137164,0.0,0.0,0.00042317344923503697,3.0000009536743164,,,,,
1630,0.008502434939146042,0.0016358905704692006,0.004981347359716892,0.0001597450755070895,0.0003383896255400032,0.0,0.0,0.00037703936686739326,3.0000009536743164,,,,,
1631,0.009014531038701534,0.0018389147007837892,0.005205187015235424,0.00011923140118597075,0.0004012873105239123,0.0,0.0,0.0003940858878195286,3.0000009536743164,,,,,
1632,0.009357715025544167,0.0020399042405188084,0.0054203481413424015,8.602174057159573e-05,0.00045601307647302747,0.0,0.0,0.00037949258694425225,3.0000009536743164,,,,,
1633,0.009151642210781574,0.0018732743337750435,0.005388052202761173,4.6889967052266e-05,0.0004919152706861496,0.0,0.0,0.00037806309410370886,3.0000009536743164,,,,,
1634,0.009043404832482338,0.0020743440836668015,0.005430676508694887,4.7930087021086365e-05,0.0004951375303789973,0.0,0.0,0.0003076768189202994,3.0000009536743164,,,,,
1635,0.00943803321570158,0.0021172738634049892,0.005345529410988092,5.0129921874031425e-05,0.0004844230134040117,0.0,0.0,0.00039504593587480485,3.0000009536743164,,,,,
1636,0.00806451216340065,0.001728004077449441,0.004999083001166582,4.049553535878658e-05,0.00045941275311633945,0.0,0.0,0.000267484865617007,3.0000009536743164,,,,,
1637,0.007510269992053509,0.001776130055077374,0.004146363120526075,2.7203906938666478e-05,0.00038743243203498423,0.0,0.0,0.00031755544478073716,3.0000009536743164,,,,,
1638,0.00654418533667922,0.0016245932783931494,0.0031342129223048687,2.3915232304716483e-05,0.0002895060752052814,0.0,0.0,0.00035707588540390134,3.0000009536743164,,,,,
1639,0.005826408509165049,0.0018915168475359678,0.002514188177883625,4.62971038359683e-05,0.00020512173068709671,0.0,0.0,0.0002841406676452607,3.0000009536743164,,,,,
1640,0.005111537873744965,0.0017434213077649474,0.002037020167335868,6.649985152762383e-05,0.00013720216520596296,0.0,0.0,0.0002662192564457655,3.0000009536743164,,,,,
1641,0.005807925947010517,0.001724153640680015,0.002198140136897564,0.00012659173808060586,9.32222610572353e-05,0.0,0.0,0.0003771264455281198,3.0000009536743164,,,,,
1642,0.00524400919675827,0.0017633438110351562,0.0020566729363054037,0.00014817174815107137,5.749554475187324e-05,0.0,0.0,0.0002847985306289047,3.0000009536743164,,,,,
1643,0.0044009871780872345,0.001909489743411541,0.0014067720621824265,0.00011647621431620792,2.4200982807087712e-05,0.0,0.0,0.0002169450744986534,3.0000009536743164,,,,,
1644,0.004660047125071287,0.002136148978024721,0.0009676174959167838,8.490118489135057e-05,1.1860569429700263e-05,0.0,0.0,0.0003112560953013599,3.0000009536743164,,,,,
1645,0.00419711135327816,0.0018629138357937336,0.0007766658673062921,7.174989150371403e-05,5.91668958804803e-06,0.0,0.0,0.0003115063300356269,3.0000009536743164,,,,,
1646,0.004173856694251299,0.0015980147290974855,0.0006850343779660761,5.146137118572369e-05,1.7042068066075444e-05,0.0,0.0,0.000378161552362144,3.0000009536743164,,,,,
1647,0.003590415697544813,0.001675648964010179,0.000875979196280241,4.959527723258361e-05,3.800263948505744e-05,0.0,0.0,0.0002077574608847499,3.0000009536743164,,,,,
1648,0.004276282154023647,0.0017136364476755261,0.001096067251637578,5.2946925279684365e-05,5.665979551849887e-05,0.0,0.0,0.00029331567930057645,3.0000009536743164,,,,,
1649,0.005089869722723961,0.002345214132219553,0.001670608762651682,9.48389497352764e-05,7.222192652989179e-05,0.0,0.0,0.00021480940631590784,3.0000009536743164,,,,,
1650,0.006253953091800213,0.0020574748050421476,0.0027067423798143864,0.0002048557362286374,6.581850175280124e-05,0.0,0.0,0.00029794720467180014,3.0000009536743164,,,,,
1651,0.0085268160328269,0.0017639284487813711,0.005240187048912048,0.0004571014433167875,6.691725866403431e-05,0.0,0.0,0.0003045400371775031,3.0000009536743164,,,,,
1652,0.010529821738600731,0.001914518652483821,0.007584089878946543,0.0007011809502728283,5.7228058722103015e-05,0.0,0.0,0.0002062426065094769,3.0000009536743164,,,,,
1653,0.013733450323343277,0.0019046780653297901,0.010089418850839138,0.0009428947232663631,6.604714872082695e-05,0.0,0.0,0.0003478706057649106,3.0000009536743164,,,,,
1654,0.015294534154236317,0.0022497563622891903,0.011592060327529907,0.0010870714904740453,7.213460048660636e-05,0.0,0.0,0.0002905433939304203,3.0000009536743164,,,,,
1655,0.015292954631149769,0.0017792016733437777,0.012081021443009377,0.0011423230171203613,6.577909516636282e-05,0.0,0.0,0.00028654630295932293,3.0000009536743164,,,,,
1656,0.012441535480320454,0.0025405711494386196,0.008753998205065727,0.0008143840823322535,6.101582766859792e-05,0.0,0.0,0.00022939314658287913,3.0000009536743164,,,,,
1657,0.00859865639358759,0.002043433953076601,0.005179285071790218,0.00043548212852329016,8.244636410381645e-05,0.0,0.0,0.00027518748538568616,3.0000009536743164,,,,,
1658,0.005525167100131512,0.0017367161344736814,0.0019252002239227295,7.797744910931215e-05,0.00011454257037257776,0.0,0.0,0.00037265015998855233,3.0000009536743164,,,,,
1659,0.00549799669533968,0.001860933261923492,0.0022662451956421137,5.144158058101311e-05,0.00017518294043838978,0.0,0.0,0.0002741636708378792,3.0000009536743164,,,,,
1660,0.006944076158106327,0.0015937902498990297,0.0036953329108655453,0.00015714879555162042,0.00021238450426608324,0.0,0.0,0.00033099058782681823,3.0000009536743164,,,,,
1661,0.007571232970803976,0.0020211220253258944,0.00445646233856678,0.00022132182493805885,0.00022432442347053438,0.0,0.0,0.000218729765038006,3.0000009536743164,,,,,
1662,0.008827083744108677,0.002215916058048606,0.005396784283220768,0.00032351649133488536,0.00021616191952489316,0.0,0.0,0.00024287660198751837,3.0000009536743164,,,,,
1663,0.007754947990179062,0.0017639854922890663,0.004902397282421589,0.00029649119824171066,0.00019374853582121432,0.0,0.0,0.00021771303727291524,3.0000009536743164,,,,,
1664,0.008112354204058647,0.002190631814301014,0.0042756181210279465,0.00030159036396071315,0.00012597143359016627,0.0,0.0,0.00032922078389674425,3.0000009536743164,,,,,
1665,0.00698316702619195,0.0027644699439406395,0.0024606389924883842,0.0001954526815097779,5.06111973663792e-05,0.0,0.0,0.0003516116412356496,3.0000009536743164,,,,,
1666,0.004540624096989632,0.0015938584692776203,0.0016524289967492223,0.00015825933951418847,6.983557796047535e-06,0.0,0.0,0.0002588673960417509,3.0000009536743164,,,,,
1667,0.005378994159400463,0.0029177467804402113,0.001072728424333036,7.101859227987006e-05,3.625424869824201e-05,0.0,0.0,0.00027770386077463627,3.0000009536743164,,,,,
1668,0.004300613421946764,0.0015790086472406983,0.0016207555308938026,3.375231608515605e-05,0.00012832324136979878,0.0,0.0,0.00022016989532858133,3.0000009536743164,,,,,
1669,0.007194629404693842,0.0023773573338985443,0.003156780730932951,5.0324561016168445e-05,0.00026535350480116904,0.0,0.0,0.00033209825051017106,3.0000009536743164,,,,,
1670,0.008394880220293999,0.0019222937989979982,0.005032144486904144,9.46292420849204e-05,0.00040858518332242966,0.0,0.0,0.00028808836941607296,3.0000009536743164,,,,,
1671,0.009785009548068047,0.0017690712120383978,0.006618548184633255,0.00015863444423303008,0.0005032203625887632,0.0,0.0,0.00027947803027927876,3.0000009536743164,,,,,
1672,0.010466375388205051,0.0018989226082339883,0.00690070353448391,0.0001713998499326408,0.0005186704802326858,0.0,0.0,0.000333349802531302,3.0000009536743164,,,,,
1673,0.009280233643949032,0.0017780406633391976,0.005951243452727795,0.00013067779946140945,0.00046444658073596656,0.0,0.0,0.00031018987647257745,3.0000009536743164,,,,,
1674,0.008161724545061588,0.0017237982247024775,0.004837895277887583,8.399324724450707e-05,0.0003997962921857834,0.0,0.0,0.0003200062201358378,3.0000009536743164,,,,,
1675,0.0063276831060647964,0.001744765555486083,0.0033605610951781273,6.017783016432077e-05,0.0002758782939054072,0.0,0.0,0.0002444713027216494,3.0000009536743164,,,,,
1676,0.005054498091340065,0.0015850317431613803,0.002023709239438176,4.09506683354266e-05,0.00016142026288434863,0.0,0.0,0.00028915138682350516,3.0000009536743164,,,,,
1677,0.0042291684076189995,0.0017419985961169004,0.0010725881438702345,3.321774420328438e-05,7.404107600450516e-05,0.0,0.0,0.00028291638591326773,3.0000009536743164,,,,,
1678,0.003810002002865076,0.0016130362637341022,0.0006494824774563313,4.802450712304562e-05,1.6923742805374786e-05,0.0,0.0,0.0003094966523349285,3.0000009536743164,,,,,
1679,0.0036170086823403835,0.0015266011469066143,0.001021319068968296,8.786632679402828e-05,1.4265580830397084e-05,0.0,0.0,0.00021381766418926418,3.0000009536743164,,,,,
1680,0.0034289450850337744,0.0015321667306125164,0.0010178652592003345,7.296153489733115e-05,2.8824995752074756e-05,0.0,0.0,0.00017578261031303555,3.0000009536743164,,,,,
1681,0.003987192176282406,0.0016893141437321901,0.0009976773289963603,5.192590469960123e-05,4.784182965522632e-05,0.0,0.0,0.00026004022220149636,3.0000009536743164,,,,,
1682,0.004217395093291998,0.0016665849834680557,0.0012970698298886418,5.6351578678004444e-05,7.335540431085974e-05,0.0,0.0,0.0002507480967324227,3.0000009536743164,,,,,
1683,0.0039163921028375626,0.001466383459046483,0.0010746162151917815,2.543238952057436e-05,8.202923345379531e-05,0.0,0.0,0.00027507846243679523,3.0000009536743164,,,,,
1684,0.004751649685204029,0.0019695297814905643,0.0012865295866504312,3.8708873034920543e-05,8.994408563012257e-05,0.0,0.0,0.00029911805177107453,3.0000009536743164,,,,,
1685,0.004375225864350796,0.0018334968481212854,0.001177133060991764,2.5177167117362842e-05,9.25361382542178e-05,0.0,0.0,0.00027291913283988833,3.0000009536743164,,,,,
1686,0.004146900959312916,0.0016256605740636587,0.0014941664412617683,7.181585533544421e-05,7.76007873355411e-05,0.0,0.0,0.00020541483536362648,3.0000009536743164,,,,,
1687,0.004039626568555832,0.0016958456253632903,0.0012825154699385166,5.8268145949114114e-05,6.998340541031212e-05,0.0,0.0,0.00021225312957540154,3.0000009536743164,,,,,
1688,0.0037553119473159313,0.001478907186537981,0.0011312959250062704,6.558268796652555e-05,4.7546898713335395e-05,0.0,0.0,0.00022902176715433598,3.0000009536743164,,,,,
1689,0.003296420443803072,0.0016321595758199692,0.0006470597581937909,3.6488771002041176e-05,2.821720772772096e-05,0.0,0.0,0.0002034402423305437,3.0000009536743164,,,,,
1690,0.0035079095978289843,0.0016793916001915932,0.0005005891434848309,3.0046219762880355e-05,2.0012692402815446e-05,0.0,0.0,0.00026558578247204423,3.0000009536743164,,,,,
1691,0.0031506731174886227,0.001250350964255631,0.0005854549235664308,5.164244430488907e-05,6.903050234541297e-06,0.0,0.0,0.0002629734808579087,3.0000009536743164,,,,,
1692,0.00342206796631217,0.0017743066418915987,0.0006346050067804754,4.4981512473896146e-05,1.8478989659342915e-05,0.0,0.0,0.00020263122860342264,3.0000009536743164,,,,,
1693,0.0037511782720685005,0.0015574827557429671,0.0008683821652084589,6.647425470873713e-05,2.0363962903502397e-05,0.0,0.0,0.0002650626702234149,3.0000009536743164,,,,,
1694,0.003933333326131105,0.001778552308678627,0.000978713622316718,5.384302858146839e-05,4.402833292260766e-05,0.0,0.0,0.00023521349066868424,3.0000009536743164,,,,,
1695,0.003564066719263792,0.001763398526236415,0.0006970579270273447,3.50720583810471e-05,3.463373286649585e-05,0.0,0.0,0.00022072203864809126,3.0000009536743164,,,,,
1696,0.004184024408459663,0.001974382670596242,0.000881496409419924,2.1713598471251316e-05,6.643604137934744e-05,0.0,0.0,0.00026562903076410294,3.0000009536743164,,,,,
