alpha,Mach,cr,ci,stage1_mismatch,distance_to_center
0.2,1.25,0.21305414129736205,0.034513698578913385,0.022783571844852107,0.028879539085272438
0.2,1.25,0.21722080796402873,0.034513698578913385,0.021132841755837954,0.026034165586355514
0.2,1.25,0.22138747463069539,0.034513698578913385,0.019497815372659804,0.023584952830141517
0.2,1.25,0.22555414129736207,0.034513698578913385,0.017891942082345444,0.02166666666666667
0.2,1.25,0.22972080796402872,0.034513698578913385,0.016327847089763977,0.020429417786885444
0.2,1.25,0.2338874746306954,0.034513698578913385,0.014817886084232072,0.020000000000000004
0.2,1.25,0.23805414129736208,0.034513698578913385,0.013375076796098052,0.020429417786885444
0.2,1.25,0.24222080796402873,0.034513698578913385,0.012014361863214529,0.02166666666666667
0.2,1.25,0.2463874746306954,0.034513698578913385,0.01075419216675314,0.023584952830141517
0.2,1.25,0.2505541412973621,0.034513698578913385,0.009618341397396233,0.026034165586355535
0.2,1.25,0.25472080796402874,0.034513698578913385,0.008637505981710408,0.028879539085272438
0.2,1.25,0.2588874746306954,0.034513698578913385,0.007849382733292774,0.032015621187164243
0.2,1.25,0.2630541412973621,0.034513698578913385,0.007294684440825094,0.03536515862320494
0.2,1.25,0.26722080796402875,0.034513698578913385,0.007006689687196194,0.03887301263230202
0.2,1.25,0.2713874746306954,0.034513698578913385,0.006996784083867362,0.04250000000000001
0.2,1.25,0.2755541412973621,0.034513698578913385,0.0072461085647872,0.0462180820795402
0.2,1.25,0.27972080796402876,0.034513698578913385,0.007711613046208,0.05000694396225836
0.2,1.25,0.2838874746306954,0.034513698578913385,0.0083413407002646,0.05385164807134506
0.2,1.25,0.18388747463069538,0.03651369857891339,0.03325798181571519,0.05314132102234571
0.2,1.25,0.18805414129736206,0.03651369857891339,0.031828190482169165,0.04924118646462984
0.2,1.25,0.1922208079640287,0.03651369857891339,0.030347361558109708,0.04538844689027278
0.2,1.25,0.1963874746306954,0.03651369857891339,0.028817413961728076,0.04159627387158615
0.2,1.25,0.20055414129736204,0.03651369857891339,0.027243375634796937,0.03788286038713434
0.2,1.25,0.20472080796402872,0.03651369857891339,0.025633425715817452,0.03427381572635946
0.2,1.25,0.2088874746306954,0.03651369857891339,0.02399836970299212,0.030805843601498722
0.2,1.25,0.21305414129736205,0.03651369857891339,0.022350686333278316,0.027532304258412122
0.2,1.25,0.21722080796402873,0.03651369857891339,0.020703465492898424,0.024531159323965462
0.2,1.25,0.22138747463069539,0.03651369857891339,0.019069569014956114,0.021914607000811135
0.2,1.25,0.22555414129736207,0.03651369857891339,0.017461215905427974,0.019835434062415787
0.2,1.25,0.22972080796402872,0.03651369857891339,0.01589003847006128,0.0184759603569371
0.2,1.25,0.2338874746306954,0.03651369857891339,0.01436756951421901,0.018000000000000002
0.2,1.25,0.23805414129736208,0.03651369857891339,0.012906121131848408,0.0184759603569371
0.2,1.25,0.24222080796402873,0.03651369857891339,0.01152007057487745,0.019835434062415787
0.2,1.25,0.2463874746306954,0.03651369857891339,0.010227626997989106,0.021914607000811135
0.2,1.25,0.2505541412973621,0.03651369857891339,0.009053125416371613,0.024531159323965483
0.2,1.25,0.25472080796402874,0.03651369857891339,0.008029565349227498,0.027532304258412122
0.2,1.25,0.2588874746306954,0.03651369857891339,0.007200030075042809,0.030805843601498722
0.2,1.25,0.2630541412973621,0.03651369857891339,0.0066144550809244555,0.03427381572635948
0.2,1.25,0.26722080796402875,0.03651369857891339,0.006316922396870367,0.03788286038713434
0.2,1.25,0.2713874746306954,0.03651369857891339,0.006324879934241485,0.04159627387158615
0.2,1.25,0.2755541412973621,0.03651369857891339,0.00661582125236746,0.045388446890272806
0.2,1.25,0.27972080796402876,0.03651369857891339,0.007136228384288181,0.04924118646462986
0.2,1.25,0.2838874746306954,0.03651369857891339,0.007823860133656888,0.05314132102234571
0.2,1.25,0.18388747463069538,0.03851369857891339,0.03288227429181783,0.05249761899362676
0.2,1.25,0.18805414129736206,0.03851369857891339,0.03143938734231766,0.048545797392199094
0.2,1.25,0.1922208079640287,0.03851369857891339,0.029949052502424075,0.04463307194347161
0.2,1.25,0.1963874746306954,0.03851369857891339,0.028413519843140358,0.040770700263792384
0.2,1.25,0.20055414129736204,0.03851369857891339,0.026837678655847078,0.03697446566363214
0.2,1.25,0.20472080796402872,0.03851369857891339,0.025229035747889664,0.03326701736622093
0.2,1.25,0.2088874746306954,0.03851369857891339,0.023597266549470915,0.029681644159311654
0.2,1.25,0.21305414129736205,0.03851369857891339,0.021953450426210313,0.02626837980876967
0.2,1.25,0.21722080796402873,0.03851369857891339,0.02030922495249303,0.02310363126821794
0.2,1.25,0.22138747463069539,0.03851369857891339,0.018676106281211063,0.02030394050424696
0.2,1.25,0.22555414129736207,0.03851369857891339,0.017065138943233277,0.018040078836979744
0.2,1.25,0.22972080796402872,0.03851369857891339,0.015486933425493316,0.016533635749922376
0.2,1.25,0.2338874746306954,0.03851369857891339,0.013952089980600756,0.016
0.2,1.25,0.23805414129736208,0.03851369857891339,0.012472014544146034,0.016533635749922376
0.2,1.25,0.24222080796402873,0.03851369857891339,0.01106019691871446,0.018040078836979744
0.2,1.25,0.2463874746306954,0.03851369857891339,0.009734116726052086,0.02030394050424696
0.2,1.25,0.2505541412973621,0.03851369857891339,0.008518004508541411,0.02310363126821796
0.2,1.25,0.25472080796402874,0.03851369857891339,0.007446485287637253,0.02626837980876967
0.2,1.25,0.2588874746306954,0.03851369857891339,0.0065679782365327295,0.029681644159311654
0.2,1.25,0.2630541412973621,0.03851369857891339,0.005943405823778555,0.03326701736622095
0.2,1.25,0.26722080796402875,0.03851369857891339,0.005631534890309406,0.03697446566363214
0.2,1.25,0.2713874746306954,0.03851369857891339,0.005658831482204353,0.040770700263792384
0.2,1.25,0.2755541412973621,0.03851369857891339,0.005997594388980688,0.04463307194347164
0.2,1.25,0.27972080796402876,0.03851369857891339,0.006579734437212094,0.04854579739219912
0.2,1.25,0.2838874746306954,0.03851369857891339,0.007330115096108118,0.05249761899362676
0.2,1.25,0.18388747463069538,0.04051369857891339,0.03253560118445729,0.051923019942988695
0.2,1.25,0.18805414129736206,0.04051369857891339,0.031081761930226125,0.047923840042764156
0.2,1.25,0.1922208079640287,0.04051369857891339,0.029583706570755288,0.04395578586615319
0.2,1.25,0.1963874746306954,0.04051369857891339,0.028043888189956984,0.040028115119250876
0.2,1.25,0.20055414129736204,0.04051369857891339,0.02646700920123631,0.03615399163455001
0.2,1.25,0.20472080796402872,0.04051369857891339,0.024859960738068006,0.03235265745567812
0.2,1.25,0.2088874746306954,0.04051369857891339,0.02323143587077646,0.0286530975637888
0.2,1.25,0.21305414129736205,0.04051369857891339,0.02159130614940216,0.0251003541365013
0.2,1.25,0.21722080796402873,0.04051369857891339,0.019949936844130958,0.02176643695641934
0.2,1.25,0.22138747463069539,0.04051369857891339,0.01831762747192192,0.018768324379123465
0.2,1.25,0.22555414129736207,0.04051369857891339,0.016704309881272902,0.016292465879799913
0.2,1.25,0.22972080796402872,0.04051369857891339,0.015119565223770892,0.014606885743070327
0.2,1.25,0.2338874746306954,0.04051369857891339,0.013572981443696206,0.013999999999999999
0.2,1.25,0.23805414129736208,0.04051369857891339,0.01207488808443968,0.014606885743070327
0.2,1.25,0.24222080796402873,0.04051369857891339,0.010637580935300116,0.016292465879799913
0.2,1.25,0.2463874746306954,0.04051369857891339,0.009277287144586328,0.018768324379123465
0.2,1.25,0.2505541412973621,0.04051369857891339,0.008017304473496906,0.02176643695641936
0.2,1.25,0.25472080796402874,0.04051369857891339,0.006892805601385712,0.0251003541365013
0.2,1.25,0.2588874746306954,0.04051369857891339,0.005956897058255875,0.0286530975637888
0.2,1.25,0.2630541412973621,0.04051369857891339,0.005283171561491138,0.03235265745567814
0.2,1.25,0.26722080796402875,0.04051369857891339,0.004950555895714681,0.03615399163455001
0.2,1.25,0.2713874746306954,0.04051369857891339,0.004999381263983341,0.040028115119250876
0.2,1.25,0.2755541412973621,0.04051369857891339,0.005394239417724994,0.043955785866153216
0.2,1.25,0.27972080796402876,0.04051369857891339,0.006046272629734196,0.047923840042764176
0.2,1.25,0.2838874746306954,0.04051369857891339,0.006864372482361212,0.051923019942988695
0.2,1.25,0.18388747463069538,0.042513698578913385,0.03221715855319539,0.051419840528729784
0.2,1.25,0.18805414129736206,0.042513698578913385,0.030754294849252087,0.04737820642916366
0.2,1.25,0.1922208079640287,0.042513698578913385,0.02925014283232694,0.04336024805177102
0.2,1.25,0.1963874746306954,0.042513698578913385,0.027707267750876778,0.03937321424522007
0.2,1.25,0.20055414129736204,0.042513698578913385,0.02613015914678478,0.03542754734823048
0.2,1.25,0.20472080796402872,0.042513698578913385,0.0245251472075058,0.03153877683811541
0.2,1.25,0.2088874746306954,0.042513698578913385,0.022900066772270158,0.027730849247724093
0.2,1.25,0.21305414129736205,0.042513698578913385,0.021263740954715674,0.02404220825502055
0.2,1.25,0.21722080796402873,0.042513698578913385,0.019625417099283456,0.020537229067665818
0.2,1.25,0.22138747463069539,0.042513698578913385,0.01799429741536476,0.017327723451163467
0.2,1.25,0.22555414129736207,0.042513698578913385,0.01637927102891138,0.014609738000540752
0.2,1.25,0.22972080796402872,0.042513698578913385,0.014788906038255605,0.012702799341527493
0.2,1.25,0.2338874746306954,0.042513698578913385,0.01323173464603943,0.012000000000000004
0.2,1.25,0.23805414129736208,0.042513698578913385,0.011716884869403118,0.012702799341527493
0.2,1.25,0.24222080796402873,0.042513698578913385,0.010255195913623097,0.014609738000540752
0.2,1.25,0.2463874746306954,0.042513698578913385,0.008861129517538171,0.017327723451163467
0.2,1.25,0.2505541412973621,0.042513698578913385,0.007556103993483661,0.02053722906766584
0.2,1.25,0.25472080796402874,0.042513698578913385,0.006374311079730901,0.02404220825502055
0.2,1.25,0.2588874746306954,0.042513698578913385,0.005371939082788394,0.027730849247724093
0.2,1.25,0.2630541412973621,0.042513698578913385,0.004636278094796923,0.031538776838115436
0.2,1.25,0.26722080796402875,0.042513698578913385,0.004274042062088221,0.03542754734823048
0.2,1.25,0.2713874746306954,0.042513698578913385,0.0043477118220745315,0.03937321424522007
0.2,1.25,0.2755541412973621,0.042513698578913385,0.004809868567638467,0.04336024805177105
0.2,1.25,0.27972080796402876,0.042513698578913385,0.005541331762468371,0.04737820642916369
0.2,1.25,0.2838874746306954,0.042513698578913385,0.00643180955067641,0.051419840528729784
0.2,1.25,0.18388747463069538,0.04451369857891339,0.03192619054430588,0.05099019513592786
0.2,1.25,0.18805414129736206,0.04451369857891339,0.030456054236400517,0.0469115598167919
0.2,1.25,0.1922208079640287,0.04451369857891339,0.028947301725452047,0.04284986710727482
0.2,1.25,0.1963874746306954,0.04451369857891339,0.02740254720431942,0.038810436740650066
0.2,1.25,0.20055414129736204,0.04451369857891339,0.025826057174660338,0.03480102169636852
0.2,1.25,0.20472080796402872,0.04451369857891339,0.02422365395200046,0.03083333333333334
0.2,1.25,0.2088874746306954,0.04451369857891339,0.022602421390893027,0.026925824035672515
0.2,1.25,0.21305414129736205,0.04451369857891339,0.020970270719368037,0.02310904103977009
0.2,1.25,0.21722080796402873,0.04451369857891339,0.019335467916628307,0.019436506316151
0.2,1.25,0.22138747463069539,0.04451369857891339,0.017706231972817715,0.016007810593582132
0.2,1.25,0.22555414129736207,0.04451369857891339,0.016090489529607243,0.013017082793177757
0.2,1.25,0.22972080796402872,0.04451369857891339,0.014495838092610205,0.01083333333333334
0.2,1.25,0.2338874746306954,0.04451369857891339,0.012929753310060636,0.010000000000000002
0.2,1.25,0.23805414129736208,0.04451369857891339,0.011400097248343873,0.01083333333333334
0.2,1.25,0.24222080796402873,0.04451369857891339,0.00991606792512074,0.013017082793177757
0.2,1.25,0.2463874746306954,0.04451369857891339,0.00848992448111575,0.016007810593582132
0.2,1.25,0.2505541412973621,0.04451369857891339,0.007140242041624423,0.019436506316151025
0.2,1.25,0.25472080796402874,0.04451369857891339,0.00589830285042739,0.02310904103977009
0.2,1.25,0.2588874746306954,0.04451369857891339,0.004820430515140346,0.026925824035672515
0.2,1.25,0.2630541412973621,0.04451369857891339,0.004006808667827869,0.030833333333333365
0.2,1.25,0.26722080796402875,0.04451369857891339,0.003602114812849866,0.03480102169636852
0.2,1.25,0.2713874746306954,0.04451369857891339,0.003705823067382625,0.038810436740650066
0.2,1.25,0.2755541412973621,0.04451369857891339,0.004250655269985983,0.04284986710727485
0.2,1.25,0.27972080796402876,0.04451369857891339,0.005072175603575292,0.04691155981679193
0.2,1.25,0.2838874746306954,0.04451369857891339,0.006038602646943685,0.05099019513592786
0.2,1.25,0.18388747463069538,0.04651369857891339,0.03166198456105948,0.050635955604688664
0.2,1.25,0.18805414129736206,0.04651369857891339,0.030186182201550213,0.04652627692438376
0.2,1.25,0.1922208079640287,0.04651369857891339,0.028674222754450713,0.04242771630798802
0.2,1.25,0.1963874746306954,0.04651369857891339,0.027128726753687164,0.03834383914007569
0.2,1.25,0.20055414129736204,0.04651369857891339,0.025553738856716763,0.034279893685819865
0.2,1.25,0.20472080796402872,0.04651369857891339,0.023954625160381503,0.030243915825244008
0.2,1.25,0.2088874746306954,0.04651369857891339,0.02233781353301483,0.02624880949681337
0.2,1.25,0.21305414129736205,0.04651369857891339,0.02071042354464902,0.022316535971735805
0.2,1.25,0.21722080796402873,0.04651369857891339,0.01907986408984494,0.01848723283181606
0.2,1.25,0.22138747463069539,0.04651369857891339,0.017453482983906556,0.01484082207965584
0.2,1.25,0.22555414129736207,0.04651369857891339,0.015838336271918288,0.01155181563410897
0.2,1.25,0.22972080796402872,0.04651369857891339,0.014241120971674645,0.009020039418489879
0.2,1.25,0.2338874746306954,0.04651369857891339,0.012668302716673392,0.008
0.2,1.25,0.23805414129736208,0.04651369857891339,0.011126487633640185,0.009020039418489879
0.2,1.25,0.24222080796402873,0.04651369857891339,0.009623160577752917,0.01155181563410897
0.2,1.25,0.2463874746306954,0.04651369857891339,0.008168097235965985,0.01484082207965584
0.2,1.25,0.2505541412973621,0.04651369857891339,0.006776215423223752,0.018487232831816084
0.2,1.25,0.25472080796402874,0.04651369857891339,0.005473797191610502,0.022316535971735805
0.2,1.25,0.2588874746306954,0.04651369857891339,0.004312831159495884,0.02624880949681337
0.2,1.25,0.2630541412973621,0.04651369857891339,0.0034017027654455454,0.030243915825244033
0.2,1.25,0.26722080796402875,0.04651369857891339,0.0029350452116162717,0.034279893685819865
0.2,1.25,0.2713874746306954,0.04651369857891339,0.003077348362305938,0.03834383914007569
0.2,1.25,0.2755541412973621,0.04651369857891339,0.0037260754160971955,0.04242771630798805
0.2,1.25,0.27972080796402876,0.04651369857891339,0.004648295937637272,0.04652627692438379
0.2,1.25,0.2838874746306954,0.04651369857891339,0.005691911644796936,0.050635955604688664
0.2,1.25,0.18388747463069538,0.04851369857891339,0.03142386612814725,0.050358713248056707
0.2,1.25,0.18805414129736206,0.04851369857891339,0.029943882807492113,0.046224392310169365
0.2,1.25,0.1922208079640287,0.04851369857891339,0.02843002582493738,0.042096450101060924
0.2,1.25,0.1963874746306954,0.04851369857891339,0.02688489490618031,0.037976966703516496
0.2,1.25,0.20055414129736204,0.04851369857891339,0.025312322240790542,0.033869028789014786
0.2,1.25,0.20472080796402872,0.04851369857891339,0.023717268066926422,0.029777415006082122
0.2,1.25,0.2088874746306954,0.04851369857891339,0.022105590173916407,0.025709920264364874
0.2,1.25,0.21305414129736205,0.04851369857891339,0.02048372481998561,0.02168012402588551
0.2,1.25,0.21722080796402873,0.04851369857891339,0.018858339532614933,0.017713773674115224
0.2,1.25,0.22138747463069539,0.04851369857891339,0.01723602286182615,0.013865424623862057
0.2,1.25,0.22555414129736207,0.04851369857891339,0.015623064048119452,0.010268614533832907
0.2,1.25,0.22972080796402872,0.04851369857891339,0.01402535718713908,0.007304869000270381
0.2,1.25,0.2338874746306954,0.04851369857891339,0.012448453540357835,0.005999999999999998
0.2,1.25,0.23805414129736208,0.04851369857891339,0.01089779642739656,0.007304869000270381
0.2,1.25,0.24222080796402873,0.04851369857891339,0.009379226378778025,0.010268614533832907
0.2,1.25,0.2463874746306954,0.04851369857891339,0.007899991943908042,0.013865424623862057
0.2,1.25,0.2505541412973621,0.04851369857891339,0.006470905238321959,0.017713773674115252
0.2,1.25,0.25472080796402874,0.04851369857891339,0.005111487667171053,0.02168012402588551
0.2,1.25,0.2588874746306954,0.04851369857891339,0.0038638909275274603,0.025709920264364874
0.2,1.25,0.2630541412973621,0.04851369857891339,0.002833395320010295,0.02977741500608215
0.2,1.25,0.26722080796402875,0.04851369857891339,0.0022734829917057903,0.033869028789014786
0.2,1.25,0.2713874746306954,0.04851369857891339,0.0024695068459974125,0.037976966703516496
0.2,1.25,0.2755541412973621,0.04851369857891339,0.003250836544316496,0.04209645010106096
0.2,1.25,0.27972080796402876,0.04851369857891339,0.004281715240058357,0.04622439231016939
0.2,1.25,0.2838874746306954,0.04851369857891339,0.0053996658679709535,0.050358713248056707
0.2,1.25,0.18388747463069538,0.050513698578913385,0.031211193791149252,0.05015974481593783
0.2,1.25,0.18805414129736206,0.050513698578913385,0.02972841153014142,0.04600754768996545
0.2,1.25,0.1922208079640287,0.050513698578913385,0.028213895619001842,0.04185822632543229
0.2,1.25,0.1963874746306954,0.050513698578913385,0.02667020941954062,0.037712729946266156
0.2,1.25,0.20055414129736204,0.050513698578913385,0.025100987864650974,0.03357247549870448
0.2,1.25,0.20472080796402872,0.050513698578913385,0.023510834407556788,0.029439674666076814
0.2,1.25,0.2088874746306954,0.050513698578913385,0.02190511565390691,0.02531797780234432
0.2,1.25,0.21305414129736205,0.050513698578913385,0.020289683918939032,0.02121385815399401
0.2,1.25,0.21722080796402873,0.050513698578913385,0.018670574785637363,0.01713994684290992
0.2,1.25,0.22138747463069539,0.050513698578913385,0.01705372999119699,0.013124404748406699
0.2,1.25,0.22555414129736207,0.050513698578913385,0.015444786610478546,0.009243616415908032
0.2,1.25,0.22972080796402872,0.050513698578913385,0.013848958527329824,0.005775907817054497
0.2,1.25,0.2338874746306954,0.050513698578913385,0.01227102500558376,0.0040000000000000036
0.2,1.25,0.23805414129736208,0.050513698578913385,0.01071544349378311,0.005775907817054497
0.2,1.25,0.24222080796402873,0.050513698578913385,0.009186633221541486,0.009243616415908032
0.2,1.25,0.2463874746306954,0.050513698578913385,0.0076895673634540555,0.013124404748406699
0.2,1.25,0.2505541412973621,0.050513698578913385,0.0062310814175182356,0.017139946842909946
0.2,1.25,0.25472080796402874,0.050513698578913385,0.004823210585722106,0.02121385815399401
0.2,1.25,0.2588874746306954,0.050513698578913385,0.003493519367793358,0.02531797780234432
0.2,1.25,0.2630541412973621,0.050513698578913385,0.0023252034012704835,0.029439674666076842
0.2,1.25,0.26722080796402875,0.050513698578913385,0.001619231577222015,0.03357247549870448
0.2,1.25,0.2713874746306954,0.050513698578913385,0.0018983435980352002,0.037712729946266156
0.2,1.25,0.2755541412973621,0.050513698578913385,0.0028474020770722394,0.04185822632543232
0.2,1.25,0.27972080796402876,0.050513698578913385,0.003986752269433046,0.046007547689965476
0.2,1.25,0.2838874746306954,0.050513698578913385,0.005170045461711685,0.05015974481593783
0.2,1.25,0.18388747463069538,0.05251369857891339,0.031023354263161856,0.05003998401278723
0.2,1.25,0.18805414129736206,0.05251369857891339,0.029539066103389935,0.04587694894437123
0.2,1.25,0.1922208079640287,0.05251369857891339,0.028025068533643407,0.04171463905047139
0.2,1.25,0.1963874746306954,0.05251369857891339,0.026483881658817918,0.03755329546125081
0.2,1.25,0.20055414129736204,0.05251369857891339,0.024918962416417337,0.033393279430315205
0.2,1.25,0.20472080796402872,0.05251369857891339,0.023334605142188086,0.02923515767777634
0.2,1.25,0.2088874746306954,0.05251369857891339,0.021735758433889203,0.025079872407968898
0.2,1.25,0.21305414129736205,0.05251369857891339,0.020127782819270777,0.020929113162716145
0.2,1.25,0.21722080796402873,0.05251369857891339,0.018516186166689406,0.016786237749352225
0.2,1.25,0.22138747463069539,0.05251369857891339,0.016906375987161232,0.012658988901172175
0.2,1.25,0.22555414129736207,0.05251369857891339,0.015303460278723733,0.00856997342145496
0.2,1.25,0.22972080796402872,0.05251369857891339,0.013712115956585044,0.004621808207954028
0.2,1.25,0.2338874746306954,0.05251369857891339,0.01213653234860441,0.0020000000000000018
0.2,1.25,0.23805414129736208,0.05251369857891339,0.010580432457591934,0.004621808207954028
0.2,1.25,0.24222080796402873,0.05251369857891339,0.009047182933301454,0.00856997342145496
0.2,1.25,0.2463874746306954,0.05251369857891339,0.00754003919015151,0.012658988901172175
0.2,1.25,0.2505541412973621,0.05251369857891339,0.006062685420573494,0.016786237749352253
0.2,1.25,0.25472080796402874,0.05251369857891339,0.004620638732540589,0.020929113162716145
0.2,1.25,0.2588874746306954,0.05251369857891339,0.00322598946446576,0.025079872407968898
0.2,1.25,0.2630541412973621,0.05251369857891339,0.001920917402865077,0.029235157677776367
0.2,1.25,0.26722080796402875,0.05251369857891339,0.0009790475054850614,0.033393279430315205
0.2,1.25,0.2713874746306954,0.05251369857891339,0.001404153868319136,0.03755329546125081
0.2,1.25,0.2755541412973621,0.05251369857891339,0.0025475506279382864,0.041714639050471417
0.2,1.25,0.27972080796402876,0.05251369857891339,0.003778654823636503,0.04587694894437126
0.2,1.25,0.2838874746306954,0.05251369857891339,0.005010600182777722,0.05003998401278723
0.2,1.25,0.18388747463069538,0.05451369857891339,0.030859757948831387,0.05000000000000002
0.2,1.25,0.18805414129736206,0.05451369857891339,0.029375178642360958,0.04583333333333334
0.2,1.25,0.1922208079640287,0.05451369857891339,0.02786282180513192,0.041666666666666685
0.2,1.25,0.1963874746306954,0.05451369857891339,0.026325163787495828,0.037500000000000006
0.2,1.25,0.20055414129736204,0.05451369857891339,0.024765505443923433,0.033333333333333354
0.2,1.25,0.20472080796402872,0.05451369857891339,0.023187878030312328,0.029166666666666674
0.2,1.25,0.2088874746306954,0.05451369857891339,0.021596880300196474,0.024999999999999994
0.2,1.25,0.21305414129736205,0.05451369857891339,0.019997466855076283,0.020833333333333343
0.2,1.25,0.21722080796402873,0.05451369857891339,0.018394717101730556,0.016666666666666663
0.2,1.25,0.22138747463069539,0.05451369857891339,0.016793615726359134,0.012500000000000011
0.2,1.25,0.22555414129736207,0.05451369857891339,0.015198869626281235,0.008333333333333331
0.2,1.25,0.22972080796402872,0.05451369857891339,0.013614775809255904,0.00416666666666668
0.2,1.25,0.2338874746306954,0.05451369857891339,0.01204514391705779,0.0
0.2,1.25,0.23805414129736208,0.05451369857891339,0.01049326893574217,0.00416666666666668
0.2,1.25,0.24222080796402873,0.05451369857891339,0.00896194610459668,0.008333333333333331
0.2,1.25,0.2463874746306954,0.05451369857891339,0.007453522153705744,0.012500000000000011
0.2,1.25,0.2505541412973621,0.05451369857891339,0.005969988987426072,0.01666666666666669
0.2,1.25,0.25472080796402874,0.05451369857891339,0.00451316970400624,0.020833333333333343
0.2,1.25,0.2588874746306954,0.05451369857891339,0.0030852583219453497,0.024999999999999994
0.2,1.25,0.2630541412973621,0.05451369857891339,0.0016916987569076387,0.029166666666666702
0.2,1.25,0.26722080796402875,0.05451369857891339,0.0004045076187884404,0.033333333333333354
0.2,1.25,0.2713874746306954,0.05451369857891339,0.0010902259105941006,0.037500000000000006
0.2,1.25,0.2755541412973621,0.05451369857891339,0.0023879659807581927,0.04166666666666671
0.2,1.25,0.27972080796402876,0.05451369857891339,0.0036706675179631566,0.045833333333333365
0.2,1.25,0.2838874746306954,0.05451369857891339,0.0049270929703581,0.05000000000000002
0.2,1.25,0.18388747463069538,0.05651369857891339,0.03071983491672764,0.05003998401278723
0.2,1.25,0.18805414129736206,0.05651369857891339,0.029236108933877084,0.04587694894437123
0.2,1.25,0.1922208079640287,0.05651369857891339,0.027726464505508867,0.04171463905047139
0.2,1.25,0.1963874746306954,0.05651369857891339,0.02619333834913172,0.03755329546125081
0.2,1.25,0.20055414129736204,0.05651369857891339,0.024639898666390846,0.033393279430315205
0.2,1.25,0.20472080796402872,0.05651369857891339,0.023069957733727626,0.02923515767777634
0.2,1.25,0.2088874746306954,0.05651369857891339,0.02148782790978845,0.025079872407968898
0.2,1.25,0.21305414129736205,0.05651369857891339,0.019898137747698844,0.020929113162716145
0.2,1.25,0.21722080796402873,0.05651369857891339,0.018305632035780374,0.016786237749352225
0.2,1.25,0.22138747463069539,0.05651369857891339,0.01671498087797546,0.012658988901172175
0.2,1.25,0.22555414129736207,0.05651369857891339,0.01513061851153431,0.00856997342145496
0.2,1.25,0.22972080796402872,0.05651369857891339,0.013556624655206908,0.004621808207954028
0.2,1.25,0.2338874746306954,0.05651369857891339,0.011996652810430402,0.0020000000000000018
0.2,1.25,0.23805414129736208,0.05651369857891339,0.010453903749526908,0.004621808207954028
0.2,1.25,0.24222080796402873,0.05651369857891339,0.008931140375071676,0.00856997342145496
0.2,1.25,0.2463874746306954,0.05651369857891339,0.00743074472050917,0.012658988901172175
0.2,1.25,0.2505541412973621,0.05651369857891339,0.005954837579858852,0.016786237749352253
0.2,1.25,0.25472080796402874,0.05651369857891339,0.004505555577308693,0.020929113162716145
0.2,1.25,0.2588874746306954,0.05651369857891339,0.0030859461329083024,0.025079872407968898
0.2,1.25,0.2630541412973621,0.05651369857891339,0.0017048931722136462,0.029235157677776367
0.2,1.25,0.26722080796402875,0.05651369857891339,0.0004720133717342124,0.033393279430315205
0.2,1.25,0.2713874746306954,0.05651369857891339,0.0011141581500982883,0.03755329546125081
0.2,1.25,0.2755541412973621,0.05651369857891339,0.0023943114162479533,0.041714639050471417
0.2,1.25,0.27972080796402876,0.05651369857891339,0.0036701320815501425,0.04587694894437126
0.2,1.25,0.2838874746306954,0.05651369857891339,0.004922368426185824,0.05003998401278723
0.2,1.25,0.18388747463069538,0.05851369857891339,0.03060303135530513,0.05015974481593783
0.2,1.25,0.18805414129736206,0.05851369857891339,0.029121238788915517,0.04600754768996545
0.2,1.25,0.1922208079640287,0.05851369857891339,0.027615330162820816,0.04185822632543229
0.2,1.25,0.1963874746306954,0.05851369857891339,0.02608770988607465,0.037712729946266156
0.2,1.25,0.20055414129736204,0.05851369857891339,0.0245414375243567,0.03357247549870448
0.2,1.25,0.20472080796402872,0.05851369857891339,0.022980148179695632,0.029439674666076814
0.2,1.25,0.2088874746306954,0.05851369857891339,0.02140792656093971,0.02531797780234432
0.2,1.25,0.21305414129736205,0.05851369857891339,0.019829148974382725,0.02121385815399401
0.2,1.25,0.21722080796402873,0.05851369857891339,0.01824831317414241,0.01713994684290992
0.2,1.25,0.22138747463069539,0.05851369857891339,0.016669877408074848,0.013124404748406699
0.2,1.25,0.22555414129736207,0.05851369857891339,0.015098127318588688,0.009243616415908032
0.2,1.25,0.22972080796402872,0.05851369857891339,0.013537084520192241,0.005775907817054497
0.2,1.25,0.2338874746306954,0.05851369857891339,0.011990466689717786,0.0040000000000000036
0.2,1.25,0.23805414129736208,0.05851369857891339,0.010461709792473309,0.005775907817054497
0.2,1.25,0.24222080796402873,0.05851369857891339,0.008954075364402613,0.009243616415908032
0.2,1.25,0.2463874746306954,0.05851369857891339,0.007470907163000502,0.013124404748406699
0.2,1.25,0.2505541412973621,0.05851369857891339,0.006016232468688235,0.017139946842909946
0.2,1.25,0.25472080796402874,0.05851369857891339,0.004596377588381791,0.02121385815399401
0.2,1.25,0.2588874746306954,0.05851369857891339,0.0032254444287620255,0.02531797780234432
0.2,1.25,0.2630541412973621,0.05851369857891339,0.001951765764392437,0.029439674666076842
0.2,1.25,0.26722080796402875,0.05851369857891339,0.0010593644137760466,0.03357247549870448
0.2,1.25,0.2713874746306954,0.05851369857891339,0.0014550751255857663,0.037712729946266156
0.2,1.25,0.2755541412973621,0.05851369857891339,0.002563090326798994,0.04185822632543232
0.2,1.25,0.27972080796402876,0.05851369857891339,0.003775686767985216,0.046007547689965476
