epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
2222,0.0024693594314157963,0.0016686917515471578,0.0005561333382502198,3.332462802063674e-05,1.11443514470011e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.890688069281168e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3108862042427063,,,,,,,,,,,,,,,,0.0024693594314157963,0,,
2223,0.0026787123642861843,0.0016039926558732986,0.000897788442671299,4.2321436922065914e-05,2.3728705855319276e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5386252420721576e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3104342520236969,,,,,,,,,,,,,,,,0.0026787123642861843,0,,
2224,0.0026003739330917597,0.0015945850173011422,0.000754888984374702,2.7673759177559987e-05,2.3907570721348748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0179969548480585e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3100492060184479,,,,,,,,,,,,,,,,0.0026003739330917597,0,,
2225,0.0025255968794226646,0.0013798800064250827,0.000822115340270102,4.74358894280158e-05,1.7387823390890844e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.47203269181773e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3097218871116638,,,,,,,,,,,,,,,,0.0025255968794226646,0,,
2226,0.002616045530885458,0.001492578536272049,0.0006656517507508397,4.789233207702637e-05,9.336422408523504e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.156306623481214e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30962780117988586,,,,,,,,,,,,,,,,0.002616045530885458,0,,
2227,0.0025325333699584007,0.0015133993001654744,0.0006292264442890882,4.924714448861778e-05,6.837751243438106e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.798150909366086e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30990177392959595,,,,,,,,,,,,,,,,0.0025325333699584007,0,,
2228,0.0022989895660430193,0.001506031840108335,0.000421124801505357,3.2403142540715635e-05,4.854668986808974e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.436655869241804e-05,5.0,0.2,0.2,0,3.0000009536743164,0.310840368270874,,,,,,,,,,,,,,,,0.0022989895660430193,0,,
2229,0.0022960545029491186,0.0014627883210778236,0.0006796829402446747,5.566003528656438e-05,6.1541295508504845e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.071664832532406e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3113274574279785,,,,,,,,,,,,,,,,0.0022960545029491186,0,,
2230,0.0022240516263991594,0.0014214490074664354,0.00041282142046839,2.7939368010265753e-05,6.671386017842451e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.795625424478203e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3114820420742035,,,,,,,,,,,,,,,,0.0022240516263991594,0,,
2231,0.002361028455197811,0.0013846027432009578,0.0005921548581682146,3.829831621260382e-05,1.04585860754014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.68541794968769e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3109048306941986,,,,,,,,,,,,,,,,0.002361028455197811,0,,
2232,0.0022877459414303303,0.0014852455351501703,0.000368488923413679,2.5052195269381627e-05,5.898347808397375e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.680230530444533e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3100091516971588,,,,,,,,,,,,,,,,0.0022877459414303303,0,,
2233,0.0024049892090260983,0.0015188774559646845,0.0005283327773213387,3.988949174527079e-05,6.471893357229419e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.155577623052523e-05,5.0,0.2,0.2,0,3.0000009536743164,0.309691846370697,,,,,,,,,,,,,,,,0.0024049892090260983,0,,
2234,0.002013933379203081,0.0012025847099721432,0.0004385548527352512,2.9341756089706905e-05,7.256864591909107e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.455873856088147e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3097235858440399,,,,,,,,,,,,,,,,0.002013933379203081,0,,
2235,0.00212702713906765,0.0012750501045957208,0.0005675456486642361,3.341636693221517e-05,1.1669100786093622e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.688628152711317e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30999910831451416,,,,,,,,,,,,,,,,0.00212702713906765,0,,
2236,0.0023468560539186,0.0015434635570272803,0.000541265239007771,3.0374236303032376e-05,1.1876143616973422e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2425475587369874e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3104931712150574,,,,,,,,,,,,,,,,0.0023468560539186,0,,
2237,0.002441930118948221,0.0014191361842676997,0.0007512366864830256,5.109378253109753e-05,1.2014944331895094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.431146564660594e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31092369556427,,,,,,,,,,,,,,,,0.002441930118948221,0,,
2238,0.002023975597694516,0.0013110671425238252,0.00034716195659711957,2.0821078578592278e-05,6.947558176761959e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.314927643164992e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31130900979042053,,,,,,,,,,,,,,,,0.002023975597694516,0,,
2239,0.002413191134110093,0.0014100143453106284,0.0006426457548514009,4.0398950659437105e-05,1.1932813322346192e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.210622425191104e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31126853823661804,,,,,,,,,,,,,,,,0.002413191134110093,0,,
2240,0.003672447055578232,0.001377954613417387,0.00043472106335684657,2.310598392796237e-05,1.0183061021962203e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0888423023279756e-05,0.0016028706450015306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.511364386416972e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31142646074295044,,,,,,,,,,,,,,,,0.003672447055578232,0,,
2241,0.0029392559081315994,0.0015004463493824005,0.0011025483254343271,6.92488974891603e-05,2.0502966435742564e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.725222920067608e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3114369809627533,,,,,,,,,,,,,,,,0.0029392559081315994,0,,
2242,0.0023050252348184586,0.001512555405497551,0.0005664963973686099,1.803526538424194e-05,1.9307186448713765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.519467256614007e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3109872043132782,,,,,,,,,,,,,,,,0.0023050252348184586,0,,
2243,0.002614881843328476,0.0014301019255071878,0.0010222177952528,5.858033910044469e-05,2.182071693823673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.251241287216544e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3105892241001129,,,,,,,,,,,,,,,,0.002614881843328476,0,,
2244,0.0027235792949795723,0.0016192449256777763,0.0007595242350362241,2.3919639716041274e-05,2.6016390620497987e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.896200648043305e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31073009967803955,,,,,,,,,,,,,,,,0.0027235792949795723,0,,
2245,0.002217840403318405,0.0012798038078472018,0.0007121944800019264,4.853912105318159e-05,1.1340163837303407e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.516840635915287e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3110141456127167,,,,,,,,,,,,,,,,0.002217840403318405,0,,
2246,0.0022716508246958256,0.0015434217639267445,0.0004563457041513175,2.0545612642308697e-05,1.2544478522613645e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.437664003693499e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3112082779407501,,,,,,,,,,,,,,,,0.0022716508246958256,0,,
2247,0.002108803717419505,0.0013603528495877981,0.000567557814065367,3.9832128095440567e-05,8.461826837447006e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.617864058469422e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3108282685279846,,,,,,,,,,,,,,,,0.002108803717419505,0,,
2248,0.002259058877825737,0.0013549039140343666,0.0006673554889857769,3.5429184208624065e-05,1.565318052598741e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.735989568871446e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3102932870388031,,,,,,,,,,,,,,,,0.002259058877825737,0,,
2249,0.002368873916566372,0.0014683067565783858,0.0007068637060001493,4.315266414778307e-05,1.3766853953711689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8740694435546175e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3095683455467224,,,,,,,,,,,,,,,,0.002368873916566372,0,,
2250,0.002237387467175722,0.00150916981510818,0.0003957810113206506,1.9379152945475653e-05,1.0099473911395762e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.648730777669698e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31024208664894104,,,,,,,,,,,,,,,,0.002237387467175722,0,,
2251,0.002415196504443884,0.0014419164508581161,0.0007538109202869236,4.430907210917212e-05,1.5536010323558003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.389385139802471e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31061452627182007,,,,,,,,,,,,,,,,0.002415196504443884,0,,
2252,0.002198637928813696,0.0013862124178558588,0.0005201963358558714,3.1598086934536695e-05,1.0210772416030522e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8445835747988895e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31012803316116333,,,,,,,,,,,,,,,,0.002198637928813696,0,,
2253,0.0024572545662522316,0.0018169020768254995,0.000371865025954321,1.9282331777503714e-05,8.952085408964194e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3697502153227106e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30842888355255127,,,,,,,,,,,,,,,,0.0024572545662522316,0,,
2254,0.0020339838229119778,0.001396208070218563,0.0003319388488307595,2.0497822333709337e-05,6.348030638037017e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.11674040555954e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30710479617118835,,,,,,,,,,,,,,,,0.0020339838229119778,0,,
2255,0.002393490867689252,0.001663144794292748,0.0004799820017069578,3.0203031201381236e-05,8.897584848455153e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0072791054844856e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3064240515232086,,,,,,,,,,,,,,,,0.002393490867689252,0,,
2256,0.0023379172198474407,0.0015316109638661146,0.00044018536573275924,2.651102840900421e-05,8.753754627832677e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.322417513933033e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3073882758617401,,,,,,,,,,,,,,,,0.0023379172198474407,0,,
2257,0.002843483816832304,0.0018457204569131136,0.0006864670431241393,5.2488983783405274e-05,8.078859536908567e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.225927063496783e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3096310794353485,,,,,,,,,,,,,,,,0.002843483816832304,0,,
2258,0.0029002786614000797,0.0020443990360945463,0.0006187479593791068,4.0983446524478495e-05,1.044567488861503e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.742634337162599e-05,5.0,0.2,0.2,0,3.0000009536743164,0.310839980840683,,,,,,,,,,,,,,,,0.0029002786614000797,0,,
2259,0.0027799224480986595,0.0016889236867427826,0.0007362357573583722,6.223690434126183e-05,5.6933340601972304e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.09526430000551e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31045034527778625,,,,,,,,,,,,,,,,0.0027799224480986595,0,,
2260,0.004249260760843754,0.0017333186697214842,0.0006456526461988688,3.793060386669822e-05,1.3317332559381612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8966726202052087e-05,0.001628543483093381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2659252358134836e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30982688069343567,,,,,,,,,,,,,,,,0.004249260760843754,0,,
2261,0.0029559596441686153,0.001539850141853094,0.001166078494861722,6.861679867142811e-05,2.399552977294661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.000620512873866e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3083202540874481,,,,,,,,,,,,,,,,0.0029559596441686153,0,,
2262,0.002964684972539544,0.0016753529198467731,0.0010757911950349808,6.296265928540379e-05,2.230822792625986e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2708190449047834e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30730852484703064,,,,,,,,,,,,,,,,0.002964684972539544,0,,
2263,0.003084589960053563,0.0019440321484580636,0.0009872053051367402,4.8716465244069695e-05,2.5002032998600043e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0670482374262065e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30738306045532227,,,,,,,,,,,,,,,,0.003084589960053563,0,,
2264,0.003088257508352399,0.0018040280556306243,0.0007897453615441918,3.315159847261384e-05,2.2911470296094194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.889682405628264e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30817365646362305,,,,,,,,,,,,,,,,0.003088257508352399,0,,
2265,0.0029421192593872547,0.0019260551780462265,0.0009038537973538041,5.1327471737749875e-05,1.9528953998815268e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244207644253038e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30929264426231384,,,,,,,,,,,,,,,,0.0029421192593872547,0,,
2266,0.003245138330385089,0.0019899006001651287,0.0007867557578720152,5.79637817281764e-05,1.035589593811892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.369640611112118e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3104363977909088,,,,,,,,,,,,,,,,0.003245138330385089,0,,
2267,0.0020767352543771267,0.0014442317187786102,0.00046280003152787685,3.261926758568734e-05,6.830367965449113e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3940701541723683e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3104114234447479,,,,,,,,,,,,,,,,0.0020767352543771267,0,,
2268,0.0023005574475973845,0.001541381934657693,0.0006113623967394233,2.604962901386898e-05,1.7543306967127137e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9562639610958286e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30975887179374695,,,,,,,,,,,,,,,,0.0023005574475973845,0,,
2269,0.0028337263502180576,0.0015094946138560772,0.0011408954160287976,4.605364301824011e-05,3.401795038371347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6667290260083973e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30898115038871765,,,,,,,,,,,,,,,,0.0028337263502180576,0,,
2270,0.0032705373596400023,0.001533627975732088,0.0015555941499769688,3.071219543926418e-05,6.24236126895994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6263059882912785e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30863243341445923,,,,,,,,,,,,,,,,0.0032705373596400023,0,,
2271,0.003611020976677537,0.001517590251751244,0.0019503376679494977,4.0951461414806545e-05,7.704114977968857e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.861862230929546e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30881646275520325,,,,,,,,,,,,,,,,0.003611020976677537,0,,
2272,0.003402501344680786,0.001405143178999424,0.00151579431258142,2.6452958991285414e-05,6.256323831621557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.63127677096054e-05,5.0,0.2,0.2,0,3.0000009536743164,0.309296578168869,,,,,,,,,,,,,,,,0.003402501344680786,0,,
2273,0.0026722040493041277,0.001693887636065483,0.0007021175697445869,3.690681478474289e-05,1.6652473277645186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.523978325072676e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31011244654655457,,,,,,,,,,,,,,,,0.0026722040493041277,0,,
2274,0.0020651977974921465,0.0014091257471591234,0.00048359372885897756,2.7966885681962594e-05,1.0196242328674998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4495675208745524e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31061118841171265,,,,,,,,,,,,,,,,0.0020651977974921465,0,,
2275,0.003046981059014797,0.001510944333858788,0.0010377351427450776,3.488060610834509e-05,3.444645699346438e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.96602902887389e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3107288181781769,,,,,,,,,,,,,,,,0.003046981059014797,0,,
2276,0.00338294031098485,0.00141097791492939,0.001843365840613842,4.40280455222819e-05,7.01542739989236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.571929326222744e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31077635288238525,,,,,,,,,,,,,,,,0.00338294031098485,0,,
2277,0.003309028223156929,0.0020102718845009804,0.001218445599079132,2.28740245802328e-05,4.948526475345716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6062123904703185e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31037020683288574,,,,,,,,,,,,,,,,0.003309028223156929,0,,
2278,0.003826489206403494,0.002306336537003517,0.0012628819094970822,3.973272396251559e-05,4.327773422119208e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1454200729494914e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3099731206893921,,,,,,,,,,,,,,,,0.003826489206403494,0,,
2279,0.002788550453260541,0.0016671521589159966,0.0008275429718196392,2.6295980205759406e-05,2.8229158488102257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.877106377738528e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30972036719322205,,,,,,,,,,,,,,,,0.002788550453260541,0,,
2280,0.0057340762577950954,0.0030261739157140255,0.000874978955835104,2.2911830455996096e-05,3.229303183616139e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8877017282648012e-05,0.0015929739456623793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.23268174927216e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3095023036003113,,,,,,,,,,,,,,,,0.0057340762577950954,0,,
2281,0.002495905850082636,0.0015454912791028619,0.0006469368236139417,4.748842911794782e-05,8.602625712228473e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0695529100485146e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30967509746551514,,,,,,,,,,,,,,,,0.002495905850082636,0,,
2282,0.003610872197896242,0.002768617356196046,0.0005210970994085073,2.069668516924139e-05,1.570651147630997e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.423156446544454e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31076672673225403,,,,,,,,,,,,,,,,0.003610872197896242,0,,
2283,0.003417078871279955,0.002165207639336586,0.0010612676851451397,5.142256850376725e-05,2.735210000537336e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.812073191511445e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31183144450187683,,,,,,,,,,,,,,,,0.003417078871279955,0,,
2284,0.003471808275207877,0.0023572216741740704,0.000772593542933464,2.8178525099065155e-05,2.4540415324736387e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.839862908236682e-05,5.0,0.2,0.2,0,3.0000009536743164,0.31264644861221313,,,,,,,,,,,,,,,,0.003471808275207877,0,,
2285,0.0040553780272603035,0.002522578928619623,0.0012959636515006423,6.897119601489976e-05,3.0312585295177996e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736706614494324e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3109700381755829,,,,,,,,,,,,,,,,0.0040553780272603035,0,,
2286,0.0022165747359395027,0.0013670773478224874,0.0005568086635321379,3.1433883123099804e-05,1.2123493434046395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.853775655850768e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3092310428619385,,,,,,,,,,,,,,,,0.0022165747359395027,0,,
2287,0.0044518024660646915,0.0028271980118006468,0.0012835513334721327,7.871497655287385e-05,2.4820077669573948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.82106547174044e-05,5.0,0.2,0.2,0,3.0000009536743164,0.3083408772945404,,,,,,,,,,,,,,,,0.0044518024660646915,0,,
2288,0.002682526595890522,0.001574199297465384,0.0007960076327435672,5.8701269153971225e-05,1.044974760588957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.246392149478197e-05,5.0,0.2,0.2,0,3.0000009536743164,0.30781427025794983,,,,,,,,,,,,,,,,0.002682526595890522,0,,
