alpha,Mach,y,p_real,p_imag,p_abs,p_phase,rho_real,rho_imag,rho_abs
0.2,1.2,-7.791127762201572,-0.8499106219466651,0.19985926042939858,0.8730932305757234,-15.938920470331752,-1.2238712956031976,0.28779733501833393,1.2572542520290415
0.2,1.2,-7.774900037734253,-0.8494723824086214,0.20296999843350447,0.8733843075869155,-15.942502472736289,-1.223240230668415,0.2922767977442464,1.2576734029251584
0.2,1.2,-7.758726331726615,-0.8490243682945813,0.20606983136428683,0.8736745122507114,-15.946072551749971,-1.2225950903441969,0.29674055716457304,1.2580912976410241
0.2,1.2,-7.742606365998856,-0.8485666823197333,0.2091587778018461,0.8739638486085574,-15.949630768549017,-1.221936022540416,0.3011886400346584,1.2585079419963225
0.2,1.2,-7.726539864268132,-0.8480994262845616,0.21223685672195974,0.8742523206806032,-15.953177183935193,-1.2212631738497686,0.30562107367962205,1.2589233417800685
0.2,1.2,-7.710526552132418,-0.8476227010819403,0.21530408748444282,0.8745399324656095,-15.956711858335808,-1.220576689557994,0.3100378859775977,1.2593375027504776
0.2,1.2,-7.694566157054497,-0.8471366067042517,0.21836048982168313,0.8748266879408513,-15.96023485180372,-1.2198767136541224,0.31443910534322367,1.2597504306348257
0.2,1.2,-7.678658408346148,-0.8466412422505354,0.22140608382734966,0.8751125910620262,-15.963746224017331,-1.219163388840771,0.3188247607113835,1.2601621311293176
0.2,1.2,-7.662803037152485,-0.846136705933657,0.224440889945273,0.8753976457631617,-15.967246034280585,-1.218436856544466,0.32319488152119313,1.260572609898953
0.2,1.2,-7.64699977643642,-0.8456230950875013,0.22746492895850176,0.8756818559565235,-15.970734341522977,-1.2176972569260018,0.3275494977002425,1.2609818725773938
0.2,1.2,-7.631248360963339,-0.8451005061741872,0.23047822197851128,0.8759652255325228,-15.974211204299545,-1.2169447288908295,0.33188863964905624,1.2613899247668328
0.2,1.2,-7.615548527285896,-0.8445690347912987,0.23348079043459194,0.8762477583596251,-15.97767668079087,-1.21617941009947,0.33621233822581237,1.26179677203786
0.2,1.2,-7.5999000137289885,-0.844028775679137,0.23647265606339893,0.8765294582842619,-15.981130828803082,-1.2154014369779573,0.34052062473129446,1.2622024199293371
0.2,1.2,-7.584302560374825,-0.8434798227279874,0.23945384089865995,0.8768103291307406,-15.984573705767854,-1.2146109447283018,0.3448135308940703,1.2626068739482665
0.2,1.2,-7.568755909048239,-0.8429222689853973,0.24242436726104857,0.8770903747011538,-15.988005368742408,-1.2138080673389722,0.34909108885590995,1.2630101395696616
0.2,1.2,-7.553259803302046,-0.8423562066634724,0.2453842577482114,0.8773695987752911,-15.99142587440951,-1.2129929375954003,0.3533533311574244,1.2634122222364192
0.2,1.2,-7.537813988402639,-0.841781727146182,0.24833353522495544,0.8776480051105532,-15.994835279077467,-1.2121656870905022,0.35760029072393584,1.2638131273591966
0.2,1.2,-7.522418211315663,-0.8411989209966722,0.251272222813593,0.8779255974418615,-15.998233638680137,-1.2113264462352078,0.3618320008515739,1.2642128603162806
0.2,1.2,-7.507072220691857,-0.8406078779645912,0.25420034388443663,0.8782023794815742,-16.001621008776922,-1.2104753442690113,0.36604849519358873,1.2646114264534667
0.2,1.2,-7.4917757668530545,-0.8400086869934195,0.2571179220464467,0.8784783549193976,-16.00499744455277,-1.2096125092705239,0.3702498077468832,1.2650088310839325
0.2,1.2,-7.476528601778279,-0.8394014362278084,0.2600249811380256,0.8787535274223016,-16.00836300081817,-1.208738068168044,0.37443597283875685,1.2654050794881142
0.2,1.2,-7.461330479090032,-0.8387862130209194,0.2629215452179764,0.8790279006344358,-16.011717732009167,-1.2078521467501238,0.378607025113886,1.2658001769135874
0.2,1.2,-7.446181154040682,-0.838163103941771,0.26580763855657785,0.8793014781770403,-16.015061692187334,-1.20695486967615,0.3827629995214721,1.266194128574938
0.2,1.2,-7.43108038349898,-0.8375321947825846,0.26868328562684574,0.8795742636483688,-16.018394935039808,-1.2060463604869218,0.3869039313026578,1.266586939653651
0.2,1.2,-7.4160279259367385,-0.8368935705661334,0.2715485110958955,0.8798462606235987,-16.02171751387926,-1.205126741615232,0.39102985597808954,1.266978615297982
0.2,1.2,-7.401023541415637,-0.836247315553089,0.2744033398164801,0.8801174726547509,-16.025029481643912,-1.204196134396448,0.3951408093357313,1.2673691606228412
0.2,1.2,-7.3860669915741335,-0.8355935132493696,0.2772477968186445,0.8803879032706077,-16.02833089089753,-1.2032546590790922,0.39923682741884803,1.267758580709675
0.2,1.2,-7.371158039614533,-0.8349322464134836,0.28008190730153587,0.8806575559766306,-16.03162179382942,-1.2023024348354163,0.40331794651421166,1.268146880606348
0.2,1.2,-7.3562964502901576,-0.8342635970638683,0.28290569662534004,0.8809264342548777,-16.03490224225444,-1.2013395797719704,0.4073842031404896,1.268534065327024
0.2,1.2,-7.341481989892659,-0.8335876464862262,0.2857191903033672,0.8811945415639257,-16.038172287612998,-1.2003662109401656,0.41143563403684874,1.2689201398520529
0.2,1.2,-7.326714426239466,-0.8329044752408592,0.28852241399423634,0.8814618813387862,-16.04143198097103,-1.1993824443468373,0.4154722761517003,1.2693051091278522
0.2,1.2,-7.311993528661328,-0.8322141631699826,0.29131539349425417,0.8817284569908281,-16.04468137302004,-1.198388394964775,0.419494166631726,1.2696889780667924
0.2,1.2,-7.297319067989998,-0.8315167893458449,0.29409815496452546,0.8819942719301301,-16.047920514350288,-1.1973841766580167,0.42350134314891663,1.2700717515793873
0.2,1.2,-7.2826908165460225,-0.8308124319171466,0.29687072553685395,0.8822593296241539,-16.05114945616593,-1.196369901960691,0.4274938447730697,1.2704534346587815
0.2,1.2,-7.268108548126662,-0.8301011685437216,0.29963313160133664,0.8825236334347518,-16.054368248300307,-1.1953456827029592,0.4314717095059247,1.2708340321460425
0.2,1.2,-7.2535720379939415,-0.8293830762071892,0.30238539960418603,0.8827871866948928,-16.05757694015207,-1.1943116297383525,0.43543497543002785,1.2712135488406455
0.2,1.2,-7.239081062862778,-0.8286582311850322,0.30512755616891035,0.8830499927208638,-16.06077558083463,-1.1932678529064464,0.4393836808832309,1.2715919895180439
0.2,1.2,-7.2246354008892615,-0.8279267090566315,0.3078596280891837,0.883312054812202,-16.063964219176135,-1.1922144610415493,0.4433178644484245,1.2719693589295709
0.2,1.2,-7.210234831659026,-0.8271885847092938,0.310581642321852,0.8835733762516293,-16.067142903719507,-1.191151561981383,0.44723756494346684,1.2723456618023463
0.2,1.2,-7.195879136175736,-0.8264439323442928,0.31329362598000793,0.8838339603049881,-16.0703116827224,-1.1900792625757817,0.4511428214112114,1.2727209028391828
0.2,1.2,-7.18156809684971,-0.825692825482892,0.3159956063262173,0.8840938102211753,-16.073470604157237,-1.1889976686953645,0.4550336731097529,1.273095086718492
0.2,1.2,-7.16730149748661,-0.8249353369723764,0.3186876107658264,0.8843529292320793,-16.07661971571118,-1.187906885240222,0.45891015950279,1.273468218094194
0.2,1.2,-7.153079123276271,-0.8241715389920715,0.3213696668403941,0.8846113205525158,-16.079759064786153,-1.1868070161485829,0.46277232025016746,1.2738403015956226
0.2,1.2,-7.138900760781635,-0.8234015030593684,0.32404180222120615,0.8848689873801626,-16.082888698498827,-1.1856981644054905,0.46662019519853687,1.2742113418274341
0.2,1.2,-7.124766197927763,-0.8226253000357335,0.32670404470292136,0.8851259328954999,-16.086008663680627,-1.1845804320514561,0.47045382437220673,1.2745813433695197
0.2,1.2,-7.110675223991005,-0.8218430001327139,0.3293564221973073,0.885382160261743,-16.08911900687773,-1.183453920191108,0.4742732479641225,1.27495031077691
0.2,1.2,-7.096627629588225,-0.8210546729179438,0.3319989627270751,0.8856376726247847,-16.09221977435107,-1.1823187290018389,0.4780785063269881,1.2753182485796901
0.2,1.2,-7.082623206666133,-0.820260387321132,0.3346316944198249,0.8858924731131295,-16.095311012076326,-1.1811749577424302,0.4818696399645478,1.2756851612829063
0.2,1.2,-7.06866174849076,-0.8194602116400549,0.33725464550207435,0.8861465648378339,-16.09839276574393,-1.180022704761679,0.48564668952298706,1.2760510533664808
0.2,1.2,-7.054743049636987,-0.8186542135465218,0.33986784429341843,0.8863999508924453,-16.101465080759077,-1.1788620675069914,0.4894096957825225,1.2764159292851214
0.2,1.2,-7.040866905978193,-0.8178424600923515,0.34247131920074503,0.8866526343529398,-16.1045280022417,-1.1776931425329862,0.49315869964907283,1.2767797934682334
0.2,1.2,-7.027033114676009,-0.8170250177153242,0.3450650987125799,0.8869046182776635,-16.107581575026494,-1.1765160255100668,0.49689374214611504,1.2771426503198355
0.2,1.2,-7.013241474170144,-0.816201952245129,0.3476492113935094,0.8871559057072712,-16.1106258436629,-1.1753308112329857,0.5006148644066535,1.2775045042184705
0.2,1.2,-6.999491784168327,-0.8153733289092955,0.35022368587871117,0.8874064996646669,-16.113660852415116,-1.1741375936293854,0.504322107665344,1.27786535951712
0.2,1.2,-6.985783845636347,-0.8145392123391214,0.35278855086855926,0.8876564031549451,-16.116686645262092,-1.1729364657683348,0.5080155132507254,1.2782252205431208
0.2,1.2,-6.972117460788177,-0.8136996665755771,0.3553438351233391,0.8879056191653301,-16.11970326589753,-1.171727519868831,0.5116951225776083,1.2785840915980753
0.2,1.2,-6.958492433076186,-0.8128547550752072,0.357889567458045,0.8881541506651206,-16.122710757729887,-1.1705108473082984,0.5153609771395848,1.2789419769577737
0.2,1.2,-6.944908567181452,-0.812004540716013,0.36042577673726156,0.8884020006056277,-16.125709163882362,-1.1692865386310587,0.5190131185016567,1.2792988808721037
0.2,1.2,-6.931365669004161,-0.8111490858033193,0.36295249187015355,0.8886491719201198,-16.128698527192917,-1.1680546835567798,0.522651588293021,1.2796548075649725
0.2,1.2,-6.91786354565411,-0.8102884520756288,0.3654697418055274,0.8888956675237636,-16.131678890214268,-1.1668153709889055,0.5262764281999595,1.2800097612342196
0.2,1.2,-6.904402005441276,-0.8094227007104688,0.3679775555269695,0.8891414903135683,-16.13465029521387,-1.1655686890230752,0.529887679958836,1.2803637460515382
0.2,1.2,-6.89098085786648,-0.808551892330206,0.37047596204810307,0.8893866431683267,-16.137612784173943,-1.1643147249554966,0.5334853853492684,1.2807167661623904
0.2,1.2,-6.877599913612164,-0.8076760870078591,0.37296499040789954,0.8896311289485611,-16.140566398791453,-1.163053565291317,0.5370695861873753,1.2810688256859277
0.2,1.2,-6.864258984533194,-0.8067953442728865,0.37544466966609197,0.8898749504964651,-16.14351118047813,-1.1617852957529564,0.5406403243191724,1.2814199287149097
0.2,1.2,-6.85095788364783,-0.8059097231169687,0.3779150288986473,0.8901181106358497,-16.146447170360435,-1.1605100012884348,0.5441976416140522,1.2817700793156235
0.2,1.2,-6.837696425128708,-0.8050192819997573,0.3803760971933527,0.8903606121720858,-16.1493744092796,-1.1592277660796504,0.5477415799584279,1.2821192815278035
0.2,1.2,-6.824474424293934,-0.8041240788355821,0.38282790369736386,0.8906024578971763,-16.152292937853403,-1.1579386735232382,0.551272181324204,1.2824675393719338
0.2,1.2,-6.811291697598261,-0.8032241707364063,0.3852704783207227,0.8908436506596801,-16.15520279731996,-1.156642805860425,0.5547894887818406,1.2828148569499394
0.2,1.2,-6.798148062624366,-0.802319614466082,0.38770385049706385,0.8910841932428452,-16.15810402806823,-1.155340244831158,0.558293544715772,1.283161238269697
0.2,1.2,-6.785043338074162,-0.8014104663558943,0.39012804943974616,0.8913240883900945,-16.16099666994645,-1.1540310715524877,0.5617843911932344,1.283506687281736
0.2,1.2,-6.771977343760226,-0.8004967822109204,0.39254310440855744,0.8915633388317092,-16.163880762584537,-1.1527153663837253,0.5652620703483227,1.2838512079176612
0.2,1.2,-6.758949900597295,-0.7995786173148451,0.3949490447055248,0.8918019472847803,-16.166756345394116,-1.151393208933377,0.5687266243759557,1.2841948040900837
0.2,1.2,-6.745960830593833,-0.798656026434782,0.39734589967077044,0.8920399164531647,-16.1696234575685,-1.150064678066086,0.5721780955259094,1.284537479692557
0.2,1.2,-6.733009956843695,-0.7977290638260649,0.3997336986784638,0.8922772490274393,-16.172482138082696,-1.1487298519095335,0.5756165260969879,1.2848792385995127
0.2,1.2,-6.720097103517848,-0.7967977832370448,0.402112471132811,0.892513947684855,-16.175332425693405,-1.1473888078613443,0.5790419584312478,1.2852200846661912
0.2,1.2,-6.707222095856175,-0.7958622379138565,0.40448224646414516,0.8927500150892932,-16.178174358939025,-1.1460416225959533,0.582454434908369,1.2855600217285823
0.2,1.2,-6.6943847601593465,-0.7949224806051854,0.4068430541250583,0.8929854538912191,-16.181007976139647,-1.144688372071467,0.5858539979400839,1.2858990536033554
0.2,1.2,-6.6815849237807745,-0.79397856356702,0.4091949235866051,0.8932202667276398,-16.183833315397052,-1.1433291315365088,0.5892406899647114,1.2862371840878013
0.2,1.2,-6.668822415118651,-0.7930305385673779,0.41153788433458716,0.8934544562220582,-16.18665041459473,-1.1419639755370241,0.5926145534418055,1.2865744169597637
0.2,1.2,-6.656097063608027,-0.7920784568910423,0.4138719658658631,0.8936880249844288,-16.189459311397844,-1.1405929779231008,0.5959756308468429,1.2869107559775772
0.2,1.2,-6.643408699712992,-0.7911223693442544,0.41619719768477853,0.8939209756111159,-16.19226004325327,-1.1392162118557263,0.5993239646660811,1.2872462048800069
0.2,1.2,-6.630757154918913,-0.7901623262594205,0.4185136092995992,0.8941533106848492,-16.195052647389566,-1.1378337498135656,0.6026595973914228,1.2875807673861828
0.2,1.2,-6.6181422617247305,-0.7891983774997802,0.42082123021905715,0.8943850327746805,-16.197837160816995,-1.1364456635996834,0.6059825715154423,1.28791444719554
0.2,1.2,-6.605563853635362,-0.7882305724640781,0.4231200899489153,0.8946161444359401,-16.200613620327502,-1.1350520243482725,0.609292929526438,1.2882472479877536
0.2,1.2,-6.593021765154135,-0.7872589600912069,0.42541021798863066,0.8948466482101962,-16.203382062494736,-1.1336529025313378,0.6125907139036281,1.2885791734226824
0.2,1.2,-6.580515831775296,-0.7862835888648411,0.42769164382804975,0.8950765466252111,-16.20614252367404,-1.132248367965371,0.6158759671123916,1.288910227140304
0.2,1.2,-6.568045889976612,-0.7853045068180576,0.42996439694417105,0.8953058421948991,-16.208895040002442,-1.130838489818003,0.6191487315996063,1.2892404127606547
0.2,1.2,-6.555611777212002,-0.7843217615379318,0.43222850679797564,0.8955345374192845,-16.211639647398677,-1.1294233366146218,0.622409049789085,1.2895697338837697
0.2,1.2,-6.543213331904267,-0.7833354001701245,0.4344840028313019,0.8957626347844609,-16.214376381563167,-1.1280029762449792,0.6256569640770747,1.289898194089624
0.2,1.2,-6.530850393437864,-0.7823454694234511,0.4367309144637836,0.8959901367625498,-16.21710527797803,-1.1265774759697695,0.6288925168278483,1.2902257969380717
0.2,1.2,-6.518522802151743,-0.7813520155744298,0.43896927108984507,0.8962170458116572,-16.219826371907075,-1.125146902427179,0.6321157503693768,1.2905525459687863
0.2,1.2,-6.506230399332265,-0.7803550844718194,0.4411991020757492,0.8964433643758359,-16.222539698395813,-1.12371132163942,0.6353267069890788,1.2908784447012036
0.2,1.2,-6.493973027206178,-0.7793547215411339,0.4434204367567006,0.8966690948850427,-16.225245292271442,-1.1222707990192329,0.6385254289296489,1.2912034966344614
0.2,1.2,-6.481750528933638,-0.7783509717891409,0.4456333044340104,0.8968942397550981,-16.22794318814286,-1.1208253993763628,0.641711958384975,1.291527705247341
0.2,1.2,-6.46956274860132,-0.7773438798083478,0.44783773437229996,0.8971188013876478,-16.230633420400654,-1.119375186924021,0.6448863374961119,1.291851073998213
0.2,1.2,-6.457409531215558,-0.7763334897814641,0.4500337557967689,0.8973427821701206,-16.233316023217107,-1.1179202252853082,0.6480486083473472,1.2921736063249736
0.2,1.2,-6.445290722695568,-0.7753198454858433,0.4522213978905212,0.8975661844756904,-16.235991030546202,-1.1164605774996144,0.6511988129623505,1.2924953056449942
0.2,1.2,-6.433206169866746,-0.774302990297918,0.45440068979191994,0.8977890106632351,-16.23865847612361,-1.114996306029002,0.6543369933003647,1.2928161753550587
0.2,1.2,-6.421155720453973,-0.7732829671976083,0.45657166059201376,0.8980112630772993,-16.241318393466695,-1.1135274727645559,0.6574631912524997,1.293136218831311
0.2,1.2,-6.409139223075033,-0.7722598187727057,0.4587343393320154,0.8982329440480531,-16.243970815874523,-1.1120541390326961,0.6605774486381022,1.2934554394291964
0.2,1.2,-6.397156527234055,-0.7712335872232545,0.46088875500081167,0.8984540558912557,-16.24661577642785,-1.1105763656014864,0.6636798072011688,1.293773840483408
0.2,1.2,-6.385207483315028,-0.7702043143571984,0.46303493655062633,0.8986746009100761,-16.249253308011365,-1.1090942126743657,0.6667703086329019,1.2940914253105096
0.2,1.2,-6.373291942575375,-0.7691720413452559,0.46517291340903777,0.8988945814480584,-16.251883443946934,-1.1076077395371684,0.6698489953090143,1.2944081972852042
0.2,1.2,-6.3614097571395645,-0.7681368090977562,0.46730271469494344,0.8991139998087819,-16.254506217033875,-1.106117005100769,0.6729159091607185,1.2947241597246462
0.2,1.2,-6.349560779992806,-0.7670986582546002,0.469424369253753,0.8993328582595499,-16.257121659593636,-1.1046220678866243,0.6759710917254044,1.2950393158937519
0.2,1.2,-6.337744864974769,-0.766057629068862,0.47153790590633804,0.8995511590571937,-16.25972980377858,-1.1031229858591611,0.6790145845051268,1.2953536690423588
0.2,1.2,-6.325961866773382,-0.7650137614105144,0.4736433534466224,0.8997689044480396,-16.262330681571974,-1.1016198164311406,0.6820464289631363,1.295667222405177
0.2,1.2,-6.314211640918681,-0.7639670947701347,0.4757407406392285,0.8999860966678772,-16.26492432478801,-1.1001126164689938,0.685066666520489,1.295979979201743
0.2,1.2,-6.302494043776699,-0.7629176682626136,0.47783009621713757,0.9002027379419273,-16.267510765071766,-1.0986014422981636,0.6880753385526781,1.2962919426363755
0.2,1.2,-6.290808932543416,-0.761865520630819,0.4799114488794421,0.9004188304848108,-16.270090033899262,-1.0970863497083794,0.6910724863863966,1.2966031158981275
0.2,1.2,-6.279156165238768,-0.7608106902492795,0.4819848272890807,0.9006343765005144,-16.27266216257741,-1.0955673939589625,0.6940581512962762,1.2969135021607407
0.2,1.2,-6.267535600700697,-0.7597532151278351,0.4840502600706524,0.9008493781823622,-16.275227182244038,-1.0940446297840825,0.6970323745017394,1.2972231045826015
0.2,1.2,-6.2559470985792585,-0.7586931329152669,0.48610777580827047,0.9010638377129816,-16.277785123867886,-1.0925181113979843,0.6999951971639095,1.2975319263066936
0.2,1.2,-6.244390519330783,-0.7576304809029318,0.4881574030434354,0.9012777572642736,-16.280336018248608,-1.0909878925002219,0.7029466603825469,1.297839970460554
0.2,1.2,-6.232865724212074,-0.756565296028369,0.4901991702729649,0.9014911389973818,-16.282879896016766,-1.0894540262808512,0.7058868051930695,1.2981472401562297
0.2,1.2,-6.2213725752746685,-0.7554976148788917,0.4922331059469562,0.9017039850626599,-16.285416787633835,-1.087916565425604,0.7088156725636169,1.2984537384902304
0.2,1.2,-6.209910935359152,-0.7544274736951716,0.49425923846678776,0.901916297599643,-16.2879467233922,-1.0863755621210471,0.7117333033921743,1.298759468543486
0.2,1.2,-6.1984806680895055,-0.753354908374798,0.49627759618316436,0.9021280787370163,-16.290469733415158,-1.084831068059709,0.7146397385037566,1.2990644333813035
0.2,1.2,-6.187081637867515,-0.7522799544758284,0.49828820739419194,0.9023393305925835,-16.292985847656922,-1.0832831344451928,0.7175350186476364,1.29936863605332
0.2,1.2,-6.175713709867209,-0.7512026472203264,0.5002911003434891,0.9025500552732382,-16.29549509590261,-1.0817318119972699,0.7204191844946243,1.2996720795934629
0.2,1.2,-6.164376750029374,-0.7501230214978759,0.502286303218348,0.9027602548749347,-16.29799750776825,-1.0801771509569413,0.7232922766344211,1.299974767019906
0.2,1.2,-6.153070625056097,-0.7490411118690802,0.504273844147921,0.9029699314826544,-16.300493112700796,-1.0786192010914755,0.7261543355730062,1.3002767013350223
0.2,1.2,-6.141795202405358,-0.7479569525690585,0.5062537512014397,0.9031790871703806,-16.302981939978096,-1.0770580116994442,0.7290054017300731,1.300577885525348
0.2,1.2,-6.130550350285658,-0.7468705775109108,0.5082260523864788,0.9033877240010655,-16.305464018708918,-1.0754936316157115,0.7318455154365294,1.3008783225615341
0.2,1.2,-6.119335937650718,-0.7457820202891745,0.5101907756472529,0.9035958440266026,-16.307939377832938,-1.0739261092164112,0.7346747169320441,1.3011780153983077
0.2,1.2,-6.108151834194196,-0.7446913141832613,0.5121479488629505,0.9038034492877973,-16.310408046120752,-1.0723554924238963,0.7374930463626487,1.3014769669744282
0.2,1.2,-6.096997910344471,-0.7435984921608904,0.5140975998460827,0.9040105418143378,-16.312870052173857,-1.0707818287116821,0.7403005437783591,1.3017751802126465
0.2,1.2,-6.085874037259458,-0.7425035868814862,0.5160397563408973,0.9042171236247659,-16.315325424424664,-1.0692051651093402,0.743097249130892,1.3020726580196629
0.2,1.2,-6.074780086821462,-0.7414066306995737,0.5179744460218041,0.9044231967264489,-16.3177741911365,-1.067625548207386,0.7458832022713978,1.3023694032860862
0.2,1.2,-6.063715931632097,-0.7403076556681527,0.5199016964918389,0.9046287631155491,-16.320216380403604,-1.06604302416214,0.748658442948248,1.3026654188863906
0.2,1.2,-6.052681445007215,-0.7392066935420635,0.5218215352811566,0.9048338247769994,-16.322652020151118,-1.0644576387005713,0.7514230108048655,1.302960707678879
0.2,1.2,-6.041676500971921,-0.7381037757813205,0.5237339898455687,0.9050383836844712,-16.325081138135104,-1.0628694371251015,0.7541769453776189,1.3032552725056386
0.2,1.2,-6.030700974255589,-0.7369989335544461,0.5256390875650933,0.9052424418003471,-16.32750376194253,-1.0612784643184023,0.7569202860937343,1.3035491161924997
0.2,1.2,-6.019754740286933,-0.7358921977417792,0.5275368557425573,0.9054460010756961,-16.32991991899128,-1.059684764748162,0.7596530722692825,1.3038422415490023
0.2,1.2,-6.008837675189138,-0.7347835989387679,0.5294273216022107,0.905649063450241,-16.332329636530144,-1.0580883824718257,0.7623753431071835,1.304134651368347
0.2,1.2,-5.997949655775005,-0.7336731674592477,0.5313105122883878,0.9058516308523346,-16.33473294163883,-1.0564893611413166,0.7650871376952784,1.304426348427362
0.2,1.2,-5.987090559542151,-0.7325609333066773,0.533186454918066,0.9060537052047439,-16.337129861296837,-1.0548877439616153,0.7677884950820151,1.3047173354948312
0.2,1.2,-5.976260264668251,-0.7314469259875027,0.5350551768958246,0.9062552884588257,-16.339520422788652,-1.0532835734220038,0.7704794547299874,1.305007615380709
0.2,1.2,-5.965458650006303,-0.730331174908448,0.5369167052467595,0.9064563825227278,-16.341904652853376,-1.0516768918681652,0.7731600555553336,1.305297190832728
0.2,1.2,-5.9546855950799475,-0.7292137092409906,0.5387710668528763,0.9066569892869025,-16.34428257798732,-1.0500677413070265,0.7758303362681419,1.3055860645731396
0.2,1.2,-5.94394098007884,-0.7280945578734672,0.5406182885375606,0.906857110633335,-16.34665422455362,-1.0484561633377927,0.7784903354940872,1.3058742393120022
0.2,1.2,-5.933224685854018,-0.7269737494138975,0.5424583970642544,0.9070567484355213,-16.34901961878225,-1.0468421991560124,0.7811400917725263,1.3061617177471507
0.2,1.2,-5.922536593913352,-0.7258513121928184,0.5442914191351199,0.9072559045584432,-16.351378786770006,-1.0452258895576585,0.7837796435545726,1.3064485025641581
0.2,1.2,-5.911876586417002,-0.7247272742660787,0.5461173813897696,0.9074545808585459,-16.35373175448053,-1.0436072749431533,0.7864090292012682,1.306734596436306
0.2,1.2,-5.90124454617293,-0.7236016634176538,0.5479363104039818,0.9076527791837163,-16.35607854774429,-1.0419863953214215,0.7890282869817338,1.3070200020245517
0.2,1.2,-5.890640356632448,-0.7224745071624136,0.5497482326884764,0.9078505013732578,-16.358419192258584,-1.0403632903138755,0.7916374550714059,1.3073047219774914
0.2,1.2,-5.880063901885793,-0.7213458327489045,0.5515531746876919,0.9080477492578692,-16.360753713587545,-1.0387379991584225,0.7942365715502764,1.3075887589313315
0.2,1.2,-5.8695150666577485,-0.7202156671621013,0.5533511627786026,0.9082445246596218,-16.363082137162138,-1.0371105607134259,0.7968256744011878,1.3078721155098554
0.2,1.2,-5.858993736303286,-0.719084037126151,0.5551422232695551,0.9084408293919359,-16.36540448828016,-1.0354810134616574,0.7994048015081593,1.3081547943243874
0.2,1.2,-5.848499796803266,-0.7179509691071034,0.556926382399132,0.9086366652595598,-16.367720792106244,-1.033849395514229,0.80197399065475,1.308436797973766
0.2,1.2,-5.83803313476016,-0.7168164893156358,0.5587036663350281,0.9088320340585467,-16.37003107367185,-1.0322157446145155,0.8045332795224405,1.3087181290443073
0.2,1.2,-5.827593637393809,-0.7156806237097498,0.560474101172969,0.9090269375762327,-16.372335357875272,-1.0305800981420397,0.8070827056890754,1.308998790109775
0.2,1.2,-5.8171811925372126,-0.7145433979974671,0.5622377129356406,0.9092213775912149,-16.374633669481636,-1.0289424931163527,0.8096223066273225,1.3092787837313495
0.2,1.2,-5.806795688632359,-0.713404837639503,0.5639945275716498,0.9094153558733292,-16.376926033122903,-1.0273029662008843,0.8121521197031757,1.3095581124575941
0.2,1.2,-5.796437014726089,-0.7122649678519372,0.5657445709544965,0.9096088741836286,-16.379212473297862,-1.0256615537067895,0.8146721821744749,1.3098367788244252
0.2,1.2,-5.7861050604659905,-0.7111238136088612,0.5674878688815821,0.9098019342743618,-16.381493014372136,-1.0240182915967602,0.8171825311894781,1.310114785355081
0.2,1.2,-5.77579971609633,-0.7099813996450153,0.5692244470732367,0.9099945378889518,-16.383767680578185,-1.0223732154888219,0.8196832037854609,1.3103921345600906
0.2,1.2,-5.765520872454012,-0.7088377504584169,0.5709543311717583,0.9101866867619733,-16.386036496015294,-1.0207263606601202,0.8221742368873319,1.3106688289372417
0.2,1.2,-5.755268420964564,-0.7076928903129673,0.57267754674049,0.9103783826191326,-16.388299484649586,-1.019077762050673,0.8246556673063056,1.310944870971551
0.2,1.2,-5.745042253638188,-0.7065468432410584,0.574394119262901,0.9105696271772459,-16.39055667031401,-1.017427454267124,0.8271275317385773,1.3112202631352339
0.2,1.2,-5.734842263065799,-0.705399633046141,0.5761040741417165,0.9107604221442183,-16.392808076708356,-1.0157754715864429,0.8295898667640718,1.3114950078876744
0.2,1.2,-5.724668342415123,-0.7042512833053148,0.5778074366980284,0.9109507692190226,-16.395053727399237,-1.0141218479596534,0.8320427088451608,1.3117691076753928
0.2,1.2,-5.71452038542682,-0.7031018173718726,0.5795042321704675,0.9111406700916785,-16.397293645820103,-1.0124666170154966,0.8344860943254733,1.312042564932017
0.2,1.2,-5.704398286410627,-0.7019512583778448,0.5811944857143759,0.9113301264432323,-16.39952785527124,-1.0108098120640965,0.8369200594287013,1.3123153820782545
0.2,1.2,-5.69430194024157,-0.7007996292365405,0.5828782224009927,0.9115191399457357,-16.401756378919764,-1.0091514661006182,0.8393446402574295,1.3125875615218594
0.2,1.2,-5.684231242356151,-0.6996469526450563,0.5845554672166762,0.911707712262225,-16.403979239799614,-1.007491611808881,0.8417598727920137,1.312859105657604
0.2,1.2,-5.674186088748608,-0.6984932510867813,0.5862262450621397,0.9118958450467012,-16.40619646081157,-1.0058302815649651,0.8441657928894811,1.3131300168672497
0.2,1.2,-5.6641663759671905,-0.697338546833884,0.5878905807517125,0.9120835399441098,-16.408408064723254,-1.004167507440793,0.846562436282466,1.3134002975195183
0.2,1.2,-5.654172001110452,-0.6961828619498006,0.589548499012597,0.9122707985903206,-16.4106140741691,-1.0025033212077128,0.8489498385781397,1.3136699499700615
0.2,1.2,-5.644202861823604,-0.6950262182916885,0.5912000244841765,0.9124576226121062,-16.412814511650385,-1.0008377543400315,0.8513280352572141,1.3139389765614327
0.2,1.2,-5.634258856294872,-0.6938686374793452,0.5928451817648867,0.9126440136325251,-16.41500939959871,-0.9991708379702571,0.8536970617414368,1.314207379630836
