alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,overlap_to_anchor,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2499999999999998,561,0.23993559002394915,0.006764205616740994,0.0013528411233481989,0.040247813583686724,0.10114998808873067,0.9973146846547642,0.9899997099755113,anchor_tracking_score,152,True,False,0.2511582865595867,0.026089949979741518,blended_continuation,0.26803873697916664,0.05534798177083333,0.011069596354166667,True
0.2,1.2749999999999997,561,0.23996277126712937,0.006970604040015579,0.001394120808003116,0.03908762781505034,0.09829762826800957,0.9969528683096567,0.9759826576489489,anchor_tracking_score,156,True,False,0.2564994399518695,0.024679226495044594,blended_continuation,0.28134521484375,0.05155175781249999,0.010310351562499999,True
0.2,1.2999999999999996,561,0.4489897546023937,0.009847489939880842,0.0019694979879761685,0.01133545812879331,0.3132379708818658,0.7423071836316188,0.5787570264180183,anchor_tracking_score,151,True,False,0.44862089192694415,0.004182762424009348,blended_continuation,0.7616080729166663,1e-06,2e-07,True
0.2,1.3249999999999995,561,0.5748472190435394,0.00892605534146431,0.0017852110682928621,0.006076152534412043,0.1877418649231628,0.9582866531924292,0.324492598837157,anchor_tracking_score,149,True,False,0.5740898163031029,0.005911674363957441,blended_continuation,0.7617399088541665,7.951000072337961e-06,1.5902000144675923e-06,True
0.2,1.3499999999999994,561,0.643979752212351,0.007068045495580314,0.001413609099116063,0.006465614222864008,0.1183490341256528,0.9921037598653885,0.20639658162799585,anchor_tracking_score,155,True,False,0.6495098939261236,0.005393105205264388,blended_continuation,0.7615039062499998,9.368000096450614e-05,1.873600019290123e-05,True
0.2,1.3749999999999993,561,0.6923344950122116,0.006062870419363043,0.0012125740838726086,0.0038714859528027174,0.07027117602274303,0.9969908276849031,0.1336463915899569,anchor_tracking_score,149,True,False,0.6910095961190772,0.004244007697377124,blended_continuation,0.7615543619791664,7.951000072337961e-06,1.5902000144675923e-06,True
0.2,1.3999999999999992,561,0.7207010632303946,0.005513827356123565,0.001102765471224713,0.0038143009159489994,0.042265176097090726,0.9987854652068335,0.08878568649977231,anchor_tracking_score,124,True,False,0.7200022595073268,0.0036389563716265065,blended_continuation,0.7615039062499996,3.085300021701389e-06,6.170600043402779e-07,True
0.2,1.4249999999999992,561,0.7392694994378202,0.005175091999063297,0.0010350183998126595,0.0043570727235345994,0.02452455419265733,0.9993090115541279,0.05656013235825594,anchor_tracking_score,130,True,False,0.7370222004382367,0.003308696413674139,blended_continuation,0.7615039062499999,1e-06,2e-07,True
0.2,1.449999999999999,561,0.7484381715560001,0.005018232678022966,0.0010036465356045932,0.0038298734358852633,0.016465877233345923,0.9996003977417627,0.033537894724252344,anchor_tracking_score,129,True,True,0.7481632621626921,0.003108235599466913,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.474999999999999,561,0.7484431542323292,0.005026508531098371,0.0010053017062196742,0.0065845762757485845,0.01645225839744453,0.9997807050075266,0.017560025297029352,anchor_tracking_score,131,True,True,0.7536644654336,0.00302060760691023,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.83400004822531e-06,True
0.2,1.499999999999999,561,0.7484487782055574,0.0050489347908656505,0.0010097869581731302,0.006611787970519006,0.01649492159947875,0.9997896086739532,0.0028924360382257324,anchor_tracking_score,152,True,True,0.7536674550393975,0.0030190855186879575,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.5249999999999988,561,0.7484550202360957,0.005084731512295058,0.0010169463024590117,0.006637062947215133,0.016533850963432628,0.9997933238058111,0.010585267594821313,anchor_tracking_score,153,True,True,0.7536708294233344,0.003032541274548325,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.5499999999999987,561,0.7484618740657223,0.005133358154275242,0.0010266716308550484,0.006668346680756183,0.016588363315322863,0.9997921968980765,0.022976871450106465,anchor_tracking_score,153,True,True,0.7536745746416573,0.00305401930740597,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.5902000144675923e-06,True
0.2,1.5749999999999986,561,0.748469347989772,0.005194474632263217,0.0010388949264526434,0.006705759769997273,0.016658325803884703,0.9997863684243109,0.03437118554845654,anchor_tracking_score,159,True,True,0.7536786869394334,0.0030831952925940804,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.5999999999999985,561,0.7484774638328048,0.005267915946793503,0.0010535831893587007,0.006741258144362487,0.016723507056130217,0.9997757906620905,0.04484340358815865,anchor_tracking_score,152,True,True,0.7536831712938632,0.0031263527794543806,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.83400004822531e-06,True
0.2,1.6249999999999984,561,0.7484862570590344,0.005353677179088414,0.0010707354358176827,0.006799891578291013,0.016845365652995353,0.99976023517538,0.05445618974728431,anchor_tracking_score,160,True,True,0.7536880407996829,0.0031639299681050365,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.6499999999999984,561,0.748495777947645,0.00545190704349226,0.0010903814086984521,0.0068572955532033315,0.016963432186361312,0.9997392914456926,0.06326049894874262,anchor_tracking_score,153,True,True,0.7536933167354206,0.0032153867074819834,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.6749999999999983,561,0.7485060939304119,0.005562909279841388,0.0011125818559682777,0.006913641969003908,0.017077870368543614,0.9997123578204075,0.07129613848373043,anchor_tracking_score,156,True,True,0.753699029268587,0.0032808122261918063,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.83400004822531e-06,True
0.2,1.6999999999999982,561,0.7485172933685065,0.005687151987862232,0.0011374303975724464,0.006995261041123373,0.01725298262830589,0.9996786258794138,0.0785920792491579,anchor_tracking_score,158,True,True,0.7537052188582472,0.003340925967933768,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
0.2,1.724999999999998,561,0.7485294912824242,0.005825285971868031,0.0011650571943736061,0.007077187347314356,0.017427018920261734,0.9996370595875399,0.08516652622861896,anchor_tracking_score,160,True,True,0.7537119385211039,0.003415471592746274,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.5902000144675923e-06,True
0.2,1.749999999999998,561,0.7485428379088387,0.005978174210315295,0.0011956348420630591,0.007171611889247381,0.01762940845541632,0.9995863713894093,0.09102676093484958,anchor_tracking_score,159,True,True,0.7537192572694544,0.0034964057031294992,blended_continuation,0.7615039062499999,3.085300021701389e-06,6.170600043402779e-07,True
0.2,1.774999999999998,561,0.6444184885737574,0.007365314711367996,0.0014730629422735992,0.0052543631924540195,0.16930668128821197,0.9947542772856519,0.0753266807088101,anchor_tracking_score,158,True,False,0.6391816923286364,0.007150665203272509,blended_continuation,0.47513997395833313,0.00890940169270833,0.0017818803385416663,True
0.2,1.7999999999999978,561,0.6926177644978476,0.0069656329098579115,0.0013931265819715824,0.005266524739084764,0.07027757733252223,0.9965055367441815,0.09233052342557882,anchor_tracking_score,157,True,False,0.6912526556442544,0.004422369226849733,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.590200014467593e-06,True
