alpha,Mach,N,gep_cr,gep_ci,gep_omega_i,distance_to_target,distance_to_shooting,overlap_to_previous,selection_source,n_finite_modes,success,accepted,target_cr,target_ci,target_source,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.1,1.4,561.0,0.48804219038959784,0.007219599051858749,0.0007219599051858749,0.00823163403067437,0.2738418184131244,0.9766153186806109,composite_branch_score,150,True,False,0.48984155350617997,0.003203316840981374,blended_continuation,0.7615039062499999,7.951000072337964e-06,7.951000072337965e-07,True
0.11,1.4,561.0,0.5982095527058808,0.008277180846684915,0.0009104898931353406,0.007910322462894519,0.16412645932791523,0.9598649485658197,composite_branch_score,142,True,False,0.5974268767337587,0.0043414274312117,blended_continuation,0.7615039062499999,2.4170000241126547e-05,2.6587000265239203e-06,True
0.12,1.4,561.0,0.6579575566572083,0.008004996926030652,0.0009605996311236782,0.008238884096336973,0.10477431693005754,0.9526229544104143,composite_branch_score,148,True,False,0.6635272941235284,0.004969488908039885,blended_continuation,0.7615039062499999,7.951000072337964e-06,9.541200086805557e-07,True
0.13,1.4,561.0,0.6967680513693723,0.007691964998953831,0.0009999554498639981,0.006338546600558926,0.06653821967550837,0.9551118036758381,composite_branch_score,148,True,False,0.699376096494325,0.004803398155618391,blended_continuation,0.7615039062499999,1e-06,1.3e-07,True
0.14,1.4,561.0,0.7250882887736003,0.008166398901784614,0.0011432958462498461,0.00749928703183272,0.03990411363314902,0.9676910150043933,composite_branch_score,148,True,False,0.7226623933216233,0.004618359399401234,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.113140010127315e-06,True
0.15,1.4,561.0,0.7400051967042556,0.009830843364055642,0.0014746265046083464,0.009848916493484221,0.029101166333851174,0.9840028033590866,composite_branch_score,149,True,False,0.7396545357641602,0.004909507341167219,blended_continuation,0.7615039062499999,2.4170000241126547e-05,3.6255000361689818e-06,True
0.16,1.4,561.0,0.7484613295238756,0.007019751402115282,0.0011231602243384452,0.0022407201385950624,0.01915124505532728,0.9902806165864774,composite_branch_score,152,True,True,0.7486046805225532,0.005901686418462321,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.2721600115740744e-06,True
0.17,1.4,561.0,0.7484204386126444,0.006138613487893275,0.0010435642929418568,0.006507437829468898,0.017908735356593295,0.9952020249849266,composite_branch_score,152,True,True,0.7536783602143253,0.00422151884136562,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.108900040991513e-06,True
0.18,1.4,561.0,0.7484147623050578,0.005612017231890185,0.0010101631017402333,0.006502681669951966,0.017233081197461496,0.9968497832907515,composite_branch_score,148,True,True,0.7536538256675867,0.003686070452762006,blended_continuation,0.7615039062499999,7.255900065104167e-06,1.30606201171875e-06,True
0.19,1.4,561.0,0.7484199940647218,0.005269739941474381,0.0010012505888801323,0.0064567061588606586,0.0167705925388922,0.9977893283745248,composite_branch_score,151,True,True,0.7536504198830346,0.003376878339230562,blended_continuation,0.7615039062499999,2.4170000241126547e-05,4.592300045814044e-06,True
0.2,1.4,561.0,0.7484303373581124,0.005048824344791083,0.0010097648689582166,0.006440252567877531,0.01650938581174091,0.9983077632166788,composite_branch_score,126,True,True,0.7536535589388331,0.0031650243649135636,blended_continuation,0.7615039062499999,7.951000072337961e-06,1.5902000144675923e-06,True
0.21,1.4,561.0,0.7484437267188051,0.004919586581188977,0.0010331131820496852,0.0064415697746039976,0.01635048210951737,0.9985630710782005,composite_branch_score,130,True,True,0.7536597649148674,0.00302969460687465,blended_continuation,0.7615039062499999,1e-06,2.0999999999999997e-07,True
0.22,1.4,561.0,0.7484592509810668,0.004866717464499438,0.0010706778421898763,0.006453650290807102,0.01624697186738752,0.9986366570324767,composite_branch_score,130,True,True,0.753667798531283,0.002961419948809837,blended_continuation,0.7615039062499999,2.4170000241126547e-05,5.317400053047841e-06,True
0.23,1.4,561.0,0.748476452603218,0.0048826219079666,0.001123003038832318,0.006511838128411051,0.016271576886095936,0.9985629160009235,composite_branch_score,151,True,True,0.75367711308864,0.0029232108787285976,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.828730016637732e-06,True
0.24,1.4,561.0,0.7484950839150254,0.004964722277153943,0.0011915333465169465,0.006593639948084879,0.01635566521166704,0.9983439036172643,composite_branch_score,158,True,True,0.7536874340619308,0.002932753544808895,blended_continuation,0.7615039062499999,7.951000072337964e-06,1.9082400173611113e-06,True
0.25,1.4,561.0,0.7485150082393659,0.005114489643295402,0.0012786224108238505,0.006716177054180508,0.016531865498455048,0.9979546228641637,composite_branch_score,157,True,True,0.7536986128490152,0.0029792333662923658,blended_continuation,0.7615039062499999,1e-06,2.5e-07,True
0.26,1.4,561.0,0.7485361564221805,0.005337590915248405,0.0013877736379645854,0.006881776392824423,0.016795217949873584,0.9973427921809901,composite_branch_score,155,True,True,0.7537105674436195,0.003069093785977241,blended_continuation,0.7615039062499999,1e-06,2.6e-07,True
0.27,1.4,561.0,0.7485585080017974,0.005645287678585184,0.0015242276732179998,0.007096044618579417,0.017145588109473905,0.9964271871519459,composite_branch_score,159,True,True,0.7537232563533083,0.003212222549245494,blended_continuation,0.7615039062499999,2.4170000241126547e-05,6.525900065104168e-06,True
0.28,1.4,561.0,0.7485820811746249,0.006058149513798755,0.0016962818638636516,0.007422781297620552,0.017712419490533742,0.9951026091796668,composite_branch_score,162,True,True,0.7537366673010784,0.0033875726071511104,blended_continuation,0.7615039062499999,1e-06,2.8e-07,True
0.29,1.4,561.0,0.748606889550553,0.00661575607933965,0.0019185692630084984,0.007869331925461187,0.01846578976399805,0.9932690679248564,composite_branch_score,158,True,True,0.7537508112047748,0.0036380701083081877,blended_continuation,0.7615039062499999,7.951000072337961e-06,2.3057900209780086e-06,True
0.3,1.4,561.0,0.7486324930114178,0.007407488302803058,0.002222246490840917,0.008565311843357036,0.01958894676561582,0.9909139023044096,composite_branch_score,163,True,True,0.7537656962303317,0.00397912164770024,blended_continuation,0.7615039062499999,2.4170000241126547e-05,7.2510000723379636e-06,True
