alpha,Mach,n_points,rank,cand_cr,cand_ci,cand_omega_i,distance_to_shooting,shooting_cr,shooting_ci,shooting_omega_i,shooting_spectral_success
0.2,1.2,801,77,0.5219393086444929,0.005653732799888447,0.0011307465599776894,0.3048756702985469,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,78,0.5289646386574647,0.005684330403145744,0.0011368660806291488,0.3113645283081157,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,79,0.5359856156034727,0.005717708259085939,0.0011435416518171878,0.3178701301216269,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.2,801,80,0.5430014954514453,0.005754447166020838,0.0011508894332041676,0.32439008040097095,0.23985351562499993,0.06348274739583332,0.012696549479166664,True
0.2,1.25,561,1,0.269449401338611,0.007135553322925697,0.0014271106645851394,0.09643517512460617,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,2,0.2793158893679417,0.007255290090602366,0.0014510580181204733,0.09684421582210617,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,3,0.25959732950513187,0.007013674896677265,0.0014027349793354531,0.09703647893531099,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,4,0.2891969146320243,0.007372668413357496,0.0014745336826714993,0.09825574409968038,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,5,0.24975947886849623,0.006889842095308408,0.0013779684190616817,0.09862502968479779,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,6,0.2990925142787504,0.007487450823835597,0.0014974901647671194,0.10063229488929609,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,7,0.23993559002395626,0.006764205616448409,0.0013528411232896819,0.10114998808929085,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,8,0.3090026317805565,0.007599390097665311,0.0015198780195330623,0.10391223558553174,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,9,0.2301253479822088,0.006636873766185317,0.0013273747532370635,0.10453952954455356,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,10,0.3189271079642114,0.007708242484978663,0.0015416484969957326,0.10801761587078448,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,11,0.22032839003644247,0.006507907421378149,0.0013015814842756298,0.10870919305760833,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,12,0.32886567363349317,0.007813783223144521,0.0015627566446289043,0.11286237791679672,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,13,0.2105443125817302,0.006377315229502022,0.0012754630459004045,0.11356986203567217,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
0.2,1.25,561,14,0.33881794458404046,0.007915824013018768,0.0015831648026037538,0.1183593451630358,0.26803873697916675,0.05534798177083333,0.011069596354166667,True
