epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
931,0.011020743288099766,0.008333820849657059,0.0009502609027549624,6.478391878772527e-05,1.5121087926672772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003473323304206133,5.0,0.2,0.2,0,3.0000009536743164,0.27168771624565125,,,,,,,,,,,,,,,,
932,0.012178942561149597,0.00883833970874548,0.0016614239430055022,8.931244519772008e-05,3.841497527901083e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033583585172891617,5.0,0.2,0.2,0,3.0000009536743164,0.2708878517150879,,,,,,,,,,,,,,,,
933,0.012378845363855362,0.00827791541814804,0.0024011798668652773,0.000179215261596255,3.0451365091721527e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033995011472143233,5.0,0.2,0.2,0,3.0000009536743164,0.27139145135879517,,,,,,,,,,,,,,,,
934,0.010300921276211739,0.007991841062903404,0.0010200324468314648,8.571421494707465e-05,8.14451323094545e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025780953001230955,5.0,0.2,0.2,0,3.0000009536743164,0.2723032534122467,,,,,,,,,,,,,,,,
935,0.009877406992018223,0.006993050221353769,0.0014450561720877886,8.333694859175012e-05,3.058433503611013e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002878600498661399,5.0,0.2,0.2,0,3.0000009536743164,0.273483544588089,,,,,,,,,,,,,,,,
936,0.011464050970971584,0.007587744854390621,0.0022426540963351727,0.00014831293083261698,3.7976242310833186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032673051464371383,5.0,0.2,0.2,0,3.0000009536743164,0.27429133653640747,,,,,,,,,,,,,,,,
937,0.010438380762934685,0.007376139517873526,0.0014396185288205743,0.00012063443136867136,1.1663711120490916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032452450250275433,5.0,0.2,0.2,0,3.0000009536743164,0.2746795117855072,,,,,,,,,,,,,,,,
938,0.0114452438428998,0.007984699681401253,0.0021286020055413246,0.00018149768584407866,1.5681254808441736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026638846611604095,5.0,0.2,0.2,0,3.0000009536743164,0.2742980122566223,,,,,,,,,,,,,,,,
939,0.011240067891776562,0.007542540319263935,0.001796525320969522,0.0001354183186776936,2.21171085286187e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00038020056672394276,5.0,0.2,0.2,0,3.0000009536743164,0.27426499128341675,,,,,,,,,,,,,,,,
940,0.009157370775938034,0.006127550266683102,0.001619226299226284,0.00012885859177913517,1.6532017980352975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028211891185492277,5.0,0.2,0.2,0,3.0000009536743164,0.2741619050502777,,,,,,,,,,,,,,,,
941,0.010558655485510826,0.007715490646660328,0.0011141139548271894,7.88544348324649e-05,1.6278481780318543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003458101418800652,5.0,0.2,0.2,0,3.0000009536743164,0.275138795375824,,,,,,,,,,,,,,,,
942,0.009218603372573853,0.007274000905454159,0.00054505979642272,3.902511889464222e-05,7.740430191915948e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002799086505547166,5.0,0.2,0.2,0,3.0000009536743164,0.27593037486076355,,,,,,,,,,,,,,,,
943,0.011055663228034973,0.006968011148273945,0.0023916184436529875,0.0002175892877858132,1.0786277925944887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033920665737241507,5.0,0.2,0.2,0,3.0000009536743164,0.2757716774940491,,,,,,,,,,,,,,,,
944,0.010670769028365612,0.00817821267992258,0.0009661342483013868,7.933745655464008e-05,8.6379841377493e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003052843385376036,5.0,0.2,0.2,0,3.0000009536743164,0.27518728375434875,,,,,,,,,,,,,,,,
945,0.009636752307415009,0.006753843277692795,0.001302232500165701,0.0001025861784000881,1.3818532352161128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031613517785444856,5.0,0.2,0.2,0,3.0000009536743164,0.2749764323234558,,,,,,,,,,,,,,,,
946,0.008819792419672012,0.0054867081344127655,0.001891600084491074,0.00012317253276705742,3.299373929621652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002882969565689564,5.0,0.2,0.2,0,3.0000009536743164,0.2752266228199005,,,,,,,,,,,,,,,,
947,0.010806990787386894,0.006729372777044773,0.0025643575936555862,0.00014481283142231405,5.5811462516430765e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003026521299034357,5.0,0.2,0.2,0,3.0000009536743164,0.2760426998138428,,,,,,,,,,,,,,,,
948,0.011014769785106182,0.006435339339077473,0.0030763400718569756,0.0001498995698057115,7.886722596595064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030061809229664505,5.0,0.2,0.2,0,3.0000009536743164,0.27733227610588074,,,,,,,,,,,,,,,,
949,0.00984442513436079,0.006040087901055813,0.002228930126875639,0.0001222870487254113,5.030297324992716e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003150815318804234,5.0,0.2,0.2,0,3.0000009536743164,0.27769431471824646,,,,,,,,,,,,,,,,
950,0.01011049747467041,0.006783399730920792,0.0017626599874347448,0.0001587000588187948,8.782973054621834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031288759782910347,5.0,0.2,0.2,0,3.0000009536743164,0.27688664197921753,,,,,,,,,,,,,,,,
951,0.01041448675096035,0.007087311241775751,0.0019967760890722275,9.36873402679339e-05,5.299513941281475e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026607990730553865,5.0,0.2,0.2,0,3.0000009536743164,0.2756580114364624,,,,,,,,,,,,,,,,
952,0.010033352300524712,0.005302800331264734,0.003303214907646179,0.00021151492546778172,5.9403275372460485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002854674821719527,5.0,0.2,0.2,0,3.0000009536743164,0.27478721737861633,,,,,,,,,,,,,,,,
953,0.008921424858272076,0.006141969468444586,0.001508102286607027,0.00010991995804943144,2.044513530563563e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002542706788517535,5.0,0.2,0.2,0,3.0000009536743164,0.27527138590812683,,,,,,,,,,,,,,,,
954,0.008963458240032196,0.006220668088644743,0.0013957410119473934,8.870477904565632e-05,2.5434663257328793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026940988027490675,5.0,0.2,0.2,0,3.0000009536743164,0.2765260934829712,,,,,,,,,,,,,,,,
955,0.009944440796971321,0.005904725752770901,0.0024579092860221863,0.00012686281115747988,5.9464069636305794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003163611108902842,5.0,0.2,0.2,0,3.0000009536743164,0.2775070369243622,,,,,,,,,,,,,,,,
956,0.011513540521264076,0.006576184183359146,0.003517444245517254,0.00023207780031953007,5.983331357128918e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002839823137037456,5.0,0.2,0.2,0,3.0000009536743164,0.27722182869911194,,,,,,,,,,,,,,,,
957,0.010973743163049221,0.0063746171072125435,0.0033317217603325844,0.00030587142100557685,1.3650373148266226e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025348085910081863,5.0,0.2,0.2,0,3.0000009536743164,0.27535974979400635,,,,,,,,,,,,,,,,
958,0.008272470906376839,0.005144565366208553,0.0015152324922382832,0.00012843884178437293,1.1542208085302263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003225347027182579,5.0,0.2,0.2,0,3.0000009536743164,0.2743147909641266,,,,,,,,,,,,,,,,
959,0.010561853647232056,0.0063733551651239395,0.0026941215619444847,0.0002166985796066001,2.6356783564551733e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002988752967212349,5.0,0.2,0.2,0,3.0000009536743164,0.2748681604862213,,,,,,,,,,,,,,,,
960,0.011625349521636963,0.00895579531788826,0.0008807288249954581,7.2840804932639e-05,7.6160386015544645e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003577650641091168,5.0,0.2,0.2,0,3.0000009536743164,0.2761094570159912,,,,,,,,,,,,,,,,
961,0.010492255911231041,0.007752279285341501,0.0011724047362804413,0.00010178896627621725,7.72574912843993e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031351455254480243,5.0,0.2,0.2,0,3.0000009536743164,0.276458740234375,,,,,,,,,,,,,,,,
962,0.008397779427468777,0.005538495257496834,0.0010903568472713232,8.670448733028024e-05,1.116559997171862e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035378546454012394,5.0,0.2,0.2,0,3.0000009536743164,0.2767096757888794,,,,,,,,,,,,,,,,
963,0.009798800572752953,0.006952844560146332,0.001252790680155158,9.84448561212048e-05,1.3417104128166102e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031863298499956727,5.0,0.2,0.2,0,3.0000009536743164,0.2766648232936859,,,,,,,,,,,,,,,,
964,0.008884129114449024,0.0056020645424723625,0.0018017170950770378,0.0001592362386872992,1.0467733773111831e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029606945463456213,5.0,0.2,0.2,0,3.0000009536743164,0.2762826383113861,,,,,,,,,,,,,,,,
965,0.009036566130816936,0.004841183312237263,0.0027218572795391083,0.00025589854340068996,8.143583727360237e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029470503795892,5.0,0.2,0.2,0,3.0000009536743164,0.27569612860679626,,,,,,,,,,,,,,,,
966,0.008542576804757118,0.0058052255772054195,0.0012285938719287515,0.00010950880823656917,6.675291842839215e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003017514245584607,5.0,0.2,0.2,0,3.0000009536743164,0.27610310912132263,,,,,,,,,,,,,,,,
967,0.00884840078651905,0.0059151723980903625,0.0013760695001110435,0.00011402516975067556,1.1790886674134526e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003114318533334881,5.0,0.2,0.2,0,3.0000009536743164,0.27689024806022644,,,,,,,,,,,,,,,,
968,0.013373236171901226,0.011394661851227283,0.0006607063114643097,5.3049072448629886e-05,6.5107792579510715e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026357363094575703,5.0,0.2,0.2,0,3.0000009536743164,0.27762430906295776,,,,,,,,,,,,,,,,
969,0.010922118090093136,0.007144411560148001,0.002291560173034668,0.00020850473083555698,1.0325643415853847e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002972291549667716,5.0,0.2,0.2,0,3.0000009536743164,0.2775993347167969,,,,,,,,,,,,,,,,
970,0.007118737790733576,0.004650445654988289,0.0008241346222348511,6.333372584776953e-05,9.539868187857792e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000328831491060555,5.0,0.2,0.2,0,3.0000009536743164,0.27769705653190613,,,,,,,,,,,,,,,,
971,0.012770947068929672,0.009572837501764297,0.0019060319755226374,0.00015036975673865527,2.011671858781483e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025841552997007966,5.0,0.2,0.2,0,3.0000009536743164,0.27729281783103943,,,,,,,,,,,,,,,,
972,0.011544249951839447,0.00749865872785449,0.0022181987296789885,0.00017089160974137485,2.5464125428698026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003654784522950649,5.0,0.2,0.2,0,3.0000009536743164,0.2773189842700958,,,,,,,,,,,,,,,,
973,0.008220097981393337,0.0047219665721058846,0.0020931882318109274,0.00015802519919816405,2.5646811991464347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002809886063914746,5.0,0.2,0.2,0,3.0000009536743164,0.27732032537460327,,,,,,,,,,,,,,,,
974,0.009663553908467293,0.006392621900886297,0.001752639189362526,0.00015229167183861136,1.1486123185022734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030365842394530773,5.0,0.2,0.2,0,3.0000009536743164,0.2772430181503296,,,,,,,,,,,,,,,,
975,0.008201424032449722,0.004981702659279108,0.0018231673166155815,0.00016374715778511018,9.28478766581975e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002793107705656439,5.0,0.2,0.2,0,3.0000009536743164,0.277377188205719,,,,,,,,,,,,,,,,
976,0.009316990152001381,0.005154161714017391,0.0026652123779058456,0.0002475774963386357,9.471872544963844e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029952317709103227,5.0,0.2,0.2,0,3.0000009536743164,0.2775934040546417,,,,,,,,,,,,,,,,
977,0.009474632330238819,0.005859538912773132,0.002113799098879099,0.0001933745515998453,9.002671504276805e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003002589801326394,5.0,0.2,0.2,0,3.0000009536743164,0.2775392234325409,,,,,,,,,,,,,,,,
978,0.009046021848917007,0.005410033278167248,0.002383145038038492,0.00019074714509770274,2.3783677534083836e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025056872982531786,5.0,0.2,0.2,0,3.0000009536743164,0.2773294150829315,,,,,,,,,,,,,,,,
979,0.00682697631418705,0.004555933177471161,0.0007437210879288614,4.315251862863079e-05,1.5609795809723437e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030546440393663943,5.0,0.2,0.2,0,3.0000009536743164,0.2780967056751251,,,,,,,,,,,,,,,,
980,0.00815131887793541,0.0045373570173978806,0.002024947665631771,0.00017271995602641255,1.4887411452946253e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031780285644344985,5.0,0.2,0.2,0,3.0000009536743164,0.2781175673007965,,,,,,,,,,,,,,,,
981,0.00782060157507658,0.005199708975851536,0.001321590505540371,8.966356108430773e-05,2.124774800904561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002598603896331042,5.0,0.2,0.2,0,3.0000009536743164,0.27769210934638977,,,,,,,,,,,,,,,,
982,0.007951156236231327,0.004607207141816616,0.0017535608494654298,0.00014376480248756707,1.5795645595062524e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003180777421221137,5.0,0.2,0.2,0,3.0000009536743164,0.27820244431495667,,,,,,,,,,,,,,,,
983,0.006833834573626518,0.004816705361008644,0.0008792802691459656,7.044558151392266e-05,8.74122360983165e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022756983526051044,5.0,0.2,0.2,0,3.0000009536743164,0.27825990319252014,,,,,,,,,,,,,,,,
984,0.0071349842473864555,0.004809933714568615,0.0012158311437815428,6.675901386188343e-05,2.7412050258135423e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022184378758538514,5.0,0.2,0.2,0,3.0000009536743164,0.27773141860961914,,,,,,,,,,,,,,,,
985,0.007787624839693308,0.004939683713018894,0.0013693090295419097,7.473923324141651e-05,3.109583485638723e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002957264077849686,5.0,0.2,0.2,0,3.0000009536743164,0.2781740725040436,,,,,,,,,,,,,,,,
986,0.0078107817098498344,0.005092900712043047,0.0015157477464526892,0.00013379640586208552,8.889183845894877e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024042669974733144,5.0,0.2,0.2,0,3.0000009536743164,0.2782183885574341,,,,,,,,,,,,,,,,
987,0.009191029705107212,0.004979114048182964,0.0028915144503116608,0.00022135631297715008,3.389757330296561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002640801831148565,5.0,0.2,0.2,0,3.0000009536743164,0.2780917286872864,,,,,,,,,,,,,,,,
988,0.00918724574148655,0.0046602473594248295,0.00293123465962708,0.000152395514305681,7.036397437332198e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031915277941152453,5.0,0.2,0.2,0,3.0000009536743164,0.2778784930706024,,,,,,,,,,,,,,,,
989,0.007482882123440504,0.004699256736785173,0.001403234084136784,0.00012785052240360528,6.236442004592391e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002760782663244754,5.0,0.2,0.2,0,3.0000009536743164,0.2772950530052185,,,,,,,,,,,,,,,,
990,0.008235882967710495,0.00441962294280529,0.0024469238705933094,0.00014180276775732636,5.1444807468215004e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002738672192208469,5.0,0.2,0.2,0,3.0000009536743164,0.2770977318286896,,,,,,,,,,,,,,,,
991,0.009131667204201221,0.004757985472679138,0.0031248987652361393,0.00017914234194904566,6.667376146651804e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024975661654025316,5.0,0.2,0.2,0,3.0000009536743164,0.2773456871509552,,,,,,,,,,,,,,,,
992,0.007159908767789602,0.004448811523616314,0.001577890943735838,0.00011025893036276102,2.3765080186421983e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022664123389404267,5.0,0.2,0.2,0,3.0000009536743164,0.2777419984340668,,,,,,,,,,,,,,,,
993,0.0067335935309529305,0.0040766894817352295,0.001500592683441937,0.00012328849697951227,1.3385388228925876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023126232554204762,5.0,0.2,0.2,0,3.0000009536743164,0.27785438299179077,,,,,,,,,,,,,,,,
994,0.007287843618541956,0.0043379170820117,0.00169679569080472,9.82709025265649e-05,3.5704331821762025e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025062618078663945,5.0,0.2,0.2,0,3.0000009536743164,0.27773767709732056,,,,,,,,,,,,,,,,
995,0.007948510348796844,0.004585481248795986,0.0018716123886406422,0.000144198042107746,2.1481599105754867e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002982832374982536,5.0,0.2,0.2,0,3.0000009536743164,0.2774205207824707,,,,,,,,,,,,,,,,
996,0.008234132081270218,0.004201529547572136,0.0026101097464561462,0.0002432983455946669,8.8563128883834e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002844985865522176,5.0,0.2,0.2,0,3.0000009536743164,0.2770233452320099,,,,,,,,,,,,,,,,
997,0.007192498538643122,0.00441597867757082,0.0016294855158776045,0.00013069987471681088,1.6124333342304453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022940679627936333,5.0,0.2,0.2,0,3.0000009536743164,0.2765052914619446,,,,,,,,,,,,,,,,
998,0.00712074339389801,0.004119174554944038,0.0015429324703291059,0.00011126098979730159,2.1516128981602378e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029172725044190884,5.0,0.2,0.2,0,3.0000009536743164,0.27600401639938354,,,,,,,,,,,,,,,,
999,0.006706695072352886,0.00373137672431767,0.0012041523586958647,7.550659211119637e-05,2.2454320060205646e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035423325607553124,5.0,0.2,0.2,0,3.0000009536743164,0.27630215883255005,,,,,,,,,,,,,,,,
1000,0.006442975252866745,0.00367124006152153,0.001186854555271566,6.825228047091514e-05,2.5216588255716488e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003169761039316654,5.0,0.2,0.2,0,3.0000009536743164,0.27767881751060486,0.020672423175053762,0.046185980818598066,0.21559668569367751,2.2993335120770473,0.3422271199514512,1.1932021993117672,0.27895596142609785,0.965058709489449,0.1241293630608536,0.5801709965812007,2.2537906510489307,15.034109401702878,1.1111925374692948,8.0,0.05,0.85
1001,0.01702549308538437,0.008840309455990791,0.003884444013237953,0.00034184224205091596,2.330107963643968e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008601477602496743,5.0,0.2,0.2,0,3.0000009536743164,0.281853586435318,,,,,,,,,,,,,,,,
1002,0.017389576882123947,0.009205187670886517,0.0039073145017027855,0.00030736398184672,4.1683750168886036e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008554150117561221,5.0,0.2,0.2,0,3.0000009536743164,0.2879579961299896,,,,,,,,,,,,,,,,
1003,0.01614726521074772,0.00907120294868946,0.003333400236442685,0.00030135264387354255,1.599368260940537e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007485325331799686,5.0,0.2,0.2,0,3.0000009536743164,0.2935582995414734,,,,,,,,,,,,,,,,
1004,0.016991861164569855,0.009388865903019905,0.0037581059150397778,0.00030285934917628765,3.647561970865354e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007689776830375195,5.0,0.2,0.2,0,3.0000009536743164,0.29720568656921387,,,,,,,,,,,,,,,,
1005,0.015993941575288773,0.008862070739269257,0.0037407923955470324,0.00034048687666654587,1.679618435446173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006782158743590117,5.0,0.2,0.2,0,3.0000009536743164,0.2996044158935547,,,,,,,,,,,,,,,,
1006,0.015069703571498394,0.008627226576209068,0.003215829376131296,0.00025777341215871274,3.190476127201691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000645329593680799,5.0,0.2,0.2,0,3.0000009536743164,0.301352322101593,,,,,,,,,,,,,,,,
1007,0.014544130302965641,0.008971339091658592,0.0028178258799016476,0.0002115875540766865,3.509752423269674e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005509929615072906,5.0,0.2,0.2,0,3.0000009536743164,0.3017939329147339,,,,,,,,,,,,,,,,
1008,0.015143622644245625,0.009260986000299454,0.0031106392852962017,0.0002771475410554558,1.6958194464677945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005543993320316076,5.0,0.2,0.2,0,3.0000009536743164,0.30185261368751526,,,,,,,,,,,,,,,,
1009,0.013885250315070152,0.009063804522156715,0.002383182058110833,0.00020635938562918454,1.597940718056634e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004876528983004391,5.0,0.2,0.2,0,3.0000009536743164,0.3029894232749939,,,,,,,,,,,,,,,,
1010,0.015207753516733646,0.008995424956083298,0.003956389147788286,0.00035193038638681173,2.185427183576394e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00045118798152543604,5.0,0.2,0.2,0,3.0000009536743164,0.3053974509239197,,,,,,,,,,,,,,,,
1011,0.01404776144772768,0.009129960089921951,0.002321713836863637,0.00019412217079661787,1.90245991689153e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005192175740376115,5.0,0.2,0.2,0,3.0000009536743164,0.30973586440086365,,,,,,,,,,,,,,,,
1012,0.013899613171815872,0.009069325402379036,0.0028029170352965593,0.00021769262093584985,3.129954347969033e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040547410026192665,5.0,0.2,0.2,0,3.0000009536743164,0.31544044613838196,,,,,,,,,,,,,,,,
1013,0.013610517606139183,0.009272696450352669,0.0022084303200244904,0.00016728718765079975,2.6777925086207688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042587812640704215,5.0,0.2,0.2,0,3.0000009536743164,0.32034799456596375,,,,,,,,,,,,,,,,
1014,0.014257844537496567,0.008272739127278328,0.0038136905059218407,0.00030493075610138476,3.8219142879825085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043428287608549,5.0,0.2,0.2,0,3.0000009536743164,0.32337087392807007,,,,,,,,,,,,,,,,
1015,0.013551555573940277,0.008734098635613918,0.0024490151554346085,0.00018668161646928638,2.910995317506604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000473688414786011,5.0,0.2,0.2,0,3.0000009536743164,0.3246939778327942,,,,,,,,,,,,,,,,
1016,0.015738090500235558,0.00872606411576271,0.004764930810779333,0.00039914617082104087,3.86734536732547e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044941899250261486,5.0,0.2,0.2,0,3.0000009536743164,0.32443010807037354,,,,,,,,,,,,,,,,
1017,0.013743922114372253,0.008312518708407879,0.0030284859240055084,0.00023476369096897542,3.404244489502162e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004805834614671767,5.0,0.2,0.2,0,3.0000009536743164,0.32354113459587097,,,,,,,,,,,,,,,,
1018,0.014974220655858517,0.0078079369850456715,0.004512568935751915,0.000388678046874702,3.128943353658542e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005307430401444435,5.0,0.2,0.2,0,3.0000009536743164,0.3226414620876312,,,,,,,,,,,,,,,,
1019,0.012975208461284637,0.007406607270240784,0.0032547360751777887,0.00024067459162324667,4.23995079472661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004627730813808739,5.0,0.2,0.2,0,3.0000009536743164,0.32129937410354614,,,,,,,,,,,,,,,,
1020,0.013002363033592701,0.007568289525806904,0.002958222758024931,0.00018541958706919104,5.5201348004629835e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004951702430844307,5.0,0.2,0.2,0,3.0000009536743164,0.3191518187522888,,,,,,,,,,,,,,,,
1021,0.012517314404249191,0.006948116235435009,0.003104996867477894,0.00021834112703800201,4.60792871308513e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004928402486257255,5.0,0.2,0.2,0,3.0000009536743164,0.318720281124115,,,,,,,,,,,,,,,,
1022,0.012736275792121887,0.007241889834403992,0.0031394949182868004,0.00022043539502192289,4.6757042582612485e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00047097832430154085,5.0,0.2,0.2,0,3.0000009536743164,0.3193942904472351,,,,,,,,,,,,,,,,
1023,0.01182209700345993,0.0067979516461491585,0.0028727755416184664,0.00021608769020531327,3.559493052307516e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043027393985539675,5.0,0.2,0.2,0,3.0000009536743164,0.31991255283355713,,,,,,,,,,,,,,,,
1024,0.013039888814091682,0.007481264881789684,0.0032734638080000877,0.00025401089806109667,3.666774136945605e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004570320015773177,5.0,0.2,0.2,0,3.0000009536743164,0.3195018172264099,,,,,,,,,,,,,,,,
1025,0.0117196599021554,0.007094359956681728,0.0023584100417792797,0.00016720050189178437,3.432025550864637e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004533780156634748,5.0,0.2,0.2,0,3.0000009536743164,0.3182224929332733,,,,,,,,,,,,,,,,
