epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_first_order_v_energy,loss_first_order_amp_cap,loss_classic_mode_supervision,loss_classic_full_mode_supervision,loss_classic_balanced_full_mode_supervision,loss_riccati_anchor,loss_q_supervision,loss_riccati_center_kappa,loss_riccati_center_peak,loss_riccati_boundary_band_kappa,loss_riccati_boundary_band_q,loss_riccati_shooting_match,loss_ci_stability_outside,loss_ci_neutrality,loss_ci_low_alpha_zero,loss_ci_smoothness,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_env_rel_weighted_mean,audit_phase_rel_weighted_mean,audit_peak_shift_weighted_mean,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
578,13.395147323608398,0.022368932142853737,4.7740891204739455e-06,0.0,0.0,0.4625537097454071,0.997616171836853,3.113218190264888e-05,2.5515332069403485e-09,0.0,0.002164865145459771,0.3206535875797272,0.0,0.0,0.3807344138622284,0.0,1.8208898305892944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.395147323608398,0,,
579,13.275613784790039,0.021587520837783813,4.665626420319313e-06,0.0,0.0,0.4628969728946686,0.9976443648338318,3.062173709622584e-05,1.1203427519035358e-08,0.0,8.349720883416012e-05,0.22942426800727844,0.0,0.0,0.3807181417942047,0.0,1.8144739866256714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.275613784790039,0,,
580,13.28483772277832,0.023460764437913895,4.5798310566169675e-06,0.0,0.0,0.46323782205581665,0.9976709485054016,3.0470262572634965e-05,3.459450725884494e-09,0.0,0.0004009238618891686,0.25978171825408936,0.0,0.0,0.3808959126472473,0.0,1.8081036806106567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.28483772277832,0,,
581,13.165311813354492,0.020242340862751007,4.489844286581501e-06,0.0,0.0,0.46358034014701843,0.9977060556411743,3.0485383831546642e-05,2.9843540971796756e-09,0.0,0.00018055109831038862,0.16633155941963196,0.0,0.0,0.3811650276184082,0.0,1.8016728162765503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.165311813354492,0,,
582,13.135376930236816,0.019389722496271133,4.427736257639481e-06,0.0,0.0,0.4639299511909485,0.9977930784225464,3.062430187128484e-05,5.30697974454597e-09,0.0,5.141546716913581e-05,0.1602981835603714,0.0,0.0,0.38132354617118835,0.0,1.795426845550537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.135376930236816,0,,
583,13.292137145996094,0.02334020473062992,4.404973878990859e-06,0.0,0.0,0.4642760455608368,0.9977953433990479,3.077652581850998e-05,9.127056443958281e-09,0.0,0.0005371641018427908,0.22014456987380981,0.0,0.0,0.381259024143219,0.0,1.8186204433441162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.292137145996094,0,,
584,13.255084991455078,0.022549256682395935,4.393841209093807e-06,0.0,0.0,0.46461692452430725,0.9978393316268921,3.078655936405994e-05,1.1339583494418548e-08,0.0,5.02526154377847e-06,0.2083752304315567,0.0,0.0,0.38110777735710144,0.0,1.8129066228866577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.255084991455078,0,,
585,13.238556861877441,0.017794884741306305,4.373291176307248e-06,0.0,0.0,0.46494466066360474,0.9979463815689087,3.0612642149208114e-05,1.0658375515504304e-08,0.0,0.00015428935876116157,0.21953128278255463,0.0,0.0,0.38084733486175537,0.0,1.8076660633087158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.238556861877441,0,,
586,13.309638023376465,0.017741478979587555,4.3359436858736444e-06,0.0,0.0,0.46523216366767883,0.9979632496833801,3.0238086765166372e-05,7.221161002490817e-09,0.0,0.0002305559755768627,0.31359145045280457,0.0,0.0,0.3804161548614502,0.0,1.8029155731201172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.309638023376465,0,,
587,13.138513565063477,0.01732976734638214,4.274961156625068e-06,0.0,0.0,0.46547096967697144,0.9979977011680603,2.964878876809962e-05,3.668275017076894e-09,0.0,7.365416968241334e-05,0.16484199464321136,0.0,0.0,0.3798593282699585,0.0,1.7987838983535767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,13.138513565063477,0,,
588,17.080547332763672,0.018795829266309738,4.22246284870198e-06,0.0,0.0,0.4656919240951538,0.997996985912323,2.888321796490345e-05,1.5658823127040478e-09,0.0,7.173071480792714e-06,0.26647424697875977,0.0,0.0,0.37919339537620544,0.0,2.7601442337036133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.080547332763672,0,,
589,16.897855758666992,0.018554266542196274,4.180790710961446e-06,0.0,0.0,0.46576669812202454,0.9980174899101257,2.634017619129736e-05,3.1625884133745785e-09,0.0,0.0032161481212824583,0.3118256628513336,0.0,0.0,0.37725013494491577,0.0,2.7072243690490723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,16.897855758666992,0,,
590,16.472976684570312,0.01700546033680439,4.121895926800789e-06,0.0,0.0,0.46571189165115356,0.9980236291885376,2.258375934616197e-05,9.375384024679079e-09,0.0,0.004775056149810553,0.2547372877597809,0.0,0.0,0.3781772553920746,0.0,2.612968683242798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,16.472976684570312,0,,
591,17.28075408935547,0.021275833249092102,4.095688836969202e-06,0.0,0.0,0.46555787324905396,0.9979893565177917,1.769664049788844e-05,8.877792390116213e-10,0.0,0.0006927907234057784,0.266598105430603,0.0,0.0,0.3855362832546234,0.0,2.793555736541748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.28075408935547,0,,
592,17.15045928955078,0.024524958804249763,4.0875333979784045e-06,0.0,0.0,0.46533724665641785,0.9979882836341858,1.2355846592981834e-05,2.8956945175018234e-10,0.0,0.003968411590903997,0.5264480710029602,0.0,0.0,0.3994292914867401,0.0,2.65971302986145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.15045928955078,0,,
593,17.591129302978516,0.0198543518781662,3.982112048106501e-06,0.0,0.0,0.4650169610977173,0.9979613423347473,7.266964985319646e-06,3.238892709589436e-09,0.0,0.0021000734996050596,0.11887631565332413,0.0,0.0,0.41650915145874023,0.0,2.8308000564575195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.591129302978516,0,,
594,17.47278594970703,0.021215088665485382,3.8883767956576776e-06,0.0,0.0,0.46467313170433044,0.9979287385940552,3.1641009172744816e-06,4.3328345356030695e-09,0.0,0.00031167134875431657,0.3023509383201599,0.0,0.0,0.4346872568130493,0.0,2.710106611251831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,17.47278594970703,0,,
595,18.359800338745117,0.020332567393779755,3.780807674047537e-06,0.0,0.0,0.4642975926399231,0.9979124069213867,6.437189199459681e-07,5.247227097271434e-09,0.0,0.001241454272530973,0.2818472981452942,0.0,0.0,0.4526572823524475,0.0,2.892150402069092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.359800338745117,0,,
596,18.155044555664062,0.023627616465091705,3.6647531942435307e-06,0.0,0.0,0.463888555765152,0.9978994727134705,3.703897277773649e-08,7.943552482458927e-09,0.0,0.0008928783354349434,0.25670117139816284,0.0,0.0,0.47304055094718933,0.0,2.795660972595215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.155044555664062,0,,
597,19.082313537597656,0.020018499344587326,3.5728976399695966e-06,0.0,0.0,0.463471919298172,0.9978030920028687,1.280693481930939e-06,1.0416594697915116e-08,0.0,0.0006068850052542984,0.20653022825717926,0.0,0.0,0.49484768509864807,0.0,2.986616849899292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.082313537597656,0,,
598,19.01558494567871,0.0230112187564373,3.538283863235847e-06,0.0,0.0,0.4630407691001892,0.9977832436561584,4.165722657489823e-06,1.2121983417046067e-09,0.0,0.00018881179857999086,0.23702433705329895,0.0,0.0,0.5183897614479065,0.0,2.9029269218444824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.01558494567871,0,,
599,20.033300399780273,0.026641851291060448,3.564417056622915e-06,0.0,0.0,0.4625900089740753,0.9977138042449951,8.213285582314711e-06,4.47976988837695e-09,0.0,0.0020132651552557945,0.26223206520080566,0.0,0.0,0.5408328771591187,0.0,3.093719959259033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,20.033300399780273,0,,
600,19.892139434814453,0.02433650940656662,3.6361652746563777e-06,0.0,0.0,0.4620896279811859,0.9976238012313843,1.2845576748077292e-05,7.32623828270107e-09,0.0,0.00036936436663381755,0.2561255097389221,0.0,0.0,0.5619897842407227,0.0,3.008209228515625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,0.0015545657411131265,0.0015545657411131265,0.14617702597775628,0.14617702597775628,0.9448910285913177,0.9448910285913177,0.7924506960892153,0.7924506960892153,0.5066681481856987,0.5066681481856987,9.40405197143555,9.40405197143555,0.7924506960892153,0.5066681481856987,9.40405197143555,37.59487950361679,1,0.85,0.85
601,19.810867309570312,0.02308947779238224,3.769615204873844e-06,0.0,0.0,0.46154069900512695,0.9975618720054626,1.805589272407815e-05,7.147781672101061e-11,0.0,0.0005209726514294744,0.2944001853466034,0.0,0.0,0.5801241993904114,0.0,2.9334187507629395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,19.810867309570312,0,,
602,20.500885009765625,0.022806603461503983,3.940217084164033e-06,0.0,0.0,0.4609115719795227,0.997439980506897,2.3499429516959935e-05,6.82915413108276e-09,0.0,2.6951242944051046e-06,0.1672312468290329,0.0,0.0,0.5949280261993408,0.0,3.101107597351074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,20.500885009765625,0,,
603,18.07078742980957,0.025071825832128525,4.1766397771425545e-06,0.0,0.0,0.46021768450737,0.9974159002304077,2.9317357984837145e-05,7.278971647650678e-09,0.0,0.0008330215932801366,0.20295238494873047,0.0,0.0,0.6083288192749023,0.0,2.450557231903076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,18.07078742980957,0,,
604,25.946788787841797,0.026024235412478447,4.407359028846258e-06,0.0,0.0,0.45952126383781433,0.9972658753395081,3.338628084748052e-05,2.023959055907909e-10,0.0,2.982708247145638e-05,0.15719370543956757,0.0,0.0,0.6093848347663879,0.0,4.428548812866211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.946788787841797,0,,
605,25.940601348876953,0.02437213622033596,4.645943590730894e-06,0.0,0.0,0.4588296115398407,0.9971327185630798,3.646302502602339e-05,2.3535932314189267e-08,0.0,0.0028296958189457655,0.2011093944311142,0.0,0.0,0.604709804058075,0.0,4.427645206451416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.940601348876953,0,,
606,25.819841384887695,0.030209358781576157,4.877995706920046e-06,0.0,0.0,0.4581281542778015,0.9970425963401794,3.8091427995823324e-05,1.872457605633926e-10,0.0,0.0003422292065806687,0.17397136986255646,0.0,0.0,0.5966421961784363,0.0,4.423779487609863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.819841384887695,0,,
607,25.733858108520508,0.03145650774240494,5.105690888740355e-06,0.0,0.0,0.4574487507343292,0.996997594833374,3.8304606277961284e-05,1.6704262861821917e-08,0.0,0.0019426792860031128,0.20756283402442932,0.0,0.0,0.5870410799980164,0.0,4.417362689971924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.733858108520508,0,,
608,25.702167510986328,0.027869749814271927,5.3342209866968915e-06,0.0,0.0,0.45679908990859985,0.9969170093536377,3.6778630601475015e-05,2.214712413461939e-09,0.0,0.001561750192195177,0.31694144010543823,0.0,0.0,0.5767813324928284,0.0,4.408928871154785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.702167510986328,0,,
609,25.403541564941406,0.027609607204794884,5.488518581842072e-06,0.0,0.0,0.45613428950309753,0.996832013130188,3.377391476533376e-05,1.9398553874339086e-08,0.0,0.0003341875853948295,0.16708804666996002,0.0,0.0,0.5660359263420105,0.0,4.399169921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.403541564941406,0,,
610,25.305866241455078,0.029521480202674866,5.648579190165037e-06,0.0,0.0,0.45550259947776794,0.9967090487480164,2.9261915187817067e-05,3.047155860969042e-10,0.0,0.0018018073169514537,0.22676672041416168,0.0,0.0,0.5541002154350281,0.0,4.389030456542969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.305866241455078,0,,
611,25.07369613647461,0.035475220531225204,5.788547696283786e-06,0.0,0.0,0.45492032170295715,0.9966170787811279,2.362388840992935e-05,4.085940474851668e-09,0.0,0.0004989961162209511,0.16447721421718597,0.0,0.0,0.5407500863075256,0.0,4.3789544105529785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.07369613647461,0,,
612,25.089601516723633,0.029867760837078094,5.9418039199954364e-06,0.0,0.0,0.45442676544189453,0.9965355396270752,1.7386117178830318e-05,1.2494309586941199e-08,0.0,0.004736834205687046,0.36846446990966797,0.0,0.0,0.5260993242263794,0.0,4.369058132171631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.089601516723633,0,,
613,25.06078338623047,0.029089823365211487,5.984988547425019e-06,0.0,0.0,0.4539620876312256,0.9964966773986816,1.1316938980598934e-05,1.2333825516464003e-08,0.0,0.009457201696932316,0.5274786353111267,0.0,0.0,0.5109480619430542,0.0,4.359124660491943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,25.06078338623047,0,,
614,24.521846771240234,0.03329780697822571,5.869244432687992e-06,0.0,0.0,0.4535016119480133,0.9964727163314819,6.109065452619689e-06,5.028194749456816e-09,0.0,0.00026356190210208297,0.1800089180469513,0.0,0.0,0.4965941905975342,0.0,4.348514556884766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.521846771240234,0,,
615,24.343639373779297,0.028233924880623817,5.764718025602633e-06,0.0,0.0,0.4531409442424774,0.9964816570281982,2.2566839561477536e-06,1.442059582856814e-09,0.0,0.0005808926653116941,0.1829136461019516,0.0,0.0,0.48362603783607483,0.0,4.3369317054748535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.343639373779297,0,,
616,24.12815284729004,0.032129328697919846,5.666462584485998e-06,0.0,0.0,0.45285916328430176,0.9963687062263489,2.3968433993104554e-07,1.0814730222463709e-09,0.0,0.000881719053722918,0.12744224071502686,0.0,0.0,0.4722438156604767,0.0,4.324448108673096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.12815284729004,0,,
617,24.092140197753906,0.03200933337211609,5.583453457802534e-06,0.0,0.0,0.4526817798614502,0.9964152574539185,2.92233863774527e-07,4.565156253022451e-09,0.0,0.002449448686093092,0.24284204840660095,0.0,0.0,0.4621559679508209,0.0,4.3114800453186035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.092140197753906,0,,
618,24.099529266357422,0.031993567943573,5.45364446224994e-06,0.0,0.0,0.4525807201862335,0.9963260293006897,2.4383009531447897e-06,1.720924203141294e-08,0.0,0.0007162343244999647,0.391865998506546,0.0,0.0,0.45346349477767944,0.0,4.298297882080078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,24.099529266357422,0,,
619,23.724275588989258,0.03154418244957924,5.21569381817244e-06,0.0,0.0,0.4525015652179718,0.9963479042053223,6.564767318195663e-06,2.371126939237911e-08,0.0,0.00036828077281825244,0.1435854583978653,0.0,0.0,0.44604456424713135,0.0,4.285312652587891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.724275588989258,0,,
620,23.59395408630371,0.03424264118075371,5.007971140003065e-06,0.0,0.0,0.45250967144966125,0.9963327050209045,1.2320854693825822e-05,2.662097209338299e-10,0.0,0.0004497384652495384,0.12575966119766235,0.0,0.0,0.4393336772918701,0.0,4.273273468017578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.59395408630371,0,,
621,23.486427307128906,0.030412033200263977,4.822945356863784e-06,0.0,0.0,0.45260244607925415,0.9963198304176331,1.9474016880849376e-05,2.370169838172842e-08,0.0,0.0015790493926033378,0.12234316021203995,0.0,0.0,0.4335225820541382,0.0,4.262429237365723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.486427307128906,0,,
622,23.384084701538086,0.03248605132102966,4.675124728237279e-06,0.0,0.0,0.4527723491191864,0.9963638782501221,2.7819140086648986e-05,1.7991561573893478e-09,0.0,6.0816943005193025e-05,0.10376324504613876,0.0,0.0,0.4288792610168457,0.0,4.252897262573242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.384084701538086,0,,
623,23.321971893310547,0.03666330501437187,4.5666974983760156e-06,0.0,0.0,0.45301395654678345,0.9963670372962952,3.6941433791071177e-05,1.5060633629104814e-08,0.0,0.0001094683539122343,0.10319073498249054,0.0,0.0,0.42557433247566223,0.0,4.244654655456543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.321971893310547,0,,
624,23.336776733398438,0.030329419299960136,4.491466825129464e-06,0.0,0.0,0.45333778858184814,0.9963845610618591,4.672235809266567e-05,1.669178573138197e-08,0.0,0.00024202164786402136,0.1724369376897812,0.0,0.0,0.42360612750053406,0.0,4.237425327301025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.336776733398438,0,,
625,23.373815536499023,0.03452369570732117,4.426308805705048e-06,0.0,0.0,0.4536952078342438,0.9963873028755188,5.6856715673347935e-05,9.055494132326203e-09,0.0,0.0022546425461769104,0.23750343918800354,0.0,0.0,0.42297524213790894,0.0,4.230350971221924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.373815536499023,0,,
626,23.283924102783203,0.03531584143638611,4.346135483501712e-06,0.0,0.0,0.45407652854919434,0.9964703321456909,6.715867493767291e-05,2.6566842947772784e-08,0.0,0.00011196094419574365,0.17391778528690338,0.0,0.0,0.42354002594947815,0.0,4.22257137298584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.283924102783203,0,,
627,23.240285873413086,0.03456546738743782,4.284984697733307e-06,0.0,0.0,0.45449212193489075,0.9965015053749084,7.72990460973233e-05,1.0612335454851518e-09,0.0,0.000273873854894191,0.15101060271263123,0.0,0.0,0.42489805817604065,0.0,4.214022636413574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.240285873413086,0,,
628,23.20241355895996,0.03203924745321274,4.23430765295052e-06,0.0,0.0,0.45492789149284363,0.9965085387229919,8.695098222233355e-05,2.432400414420499e-08,0.0,0.00018127648218069226,0.13168244063854218,0.0,0.0,0.4268208146095276,0.0,4.20512056350708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.20241355895996,0,,
629,23.27159309387207,0.03079754114151001,4.199210707156453e-06,0.0,0.0,0.4553655683994293,0.996640145778656,9.548667003400624e-05,1.1846391423375735e-08,0.0,0.0004769289225805551,0.21300026774406433,0.0,0.0,0.4290207028388977,0.0,4.196661949157715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.27159309387207,0,,
630,23.181934356689453,0.033461302518844604,4.16771126765525e-06,0.0,0.0,0.455784410238266,0.9967216849327087,0.00010288951307302341,9.080151075480103e-10,0.0,2.7903224690817297e-05,0.12828922271728516,0.0,0.0,0.43122950196266174,0.0,4.189212322235107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4166738512576558e-06,0.0,0.0,0.0,0,3.0000009536743164,0.012189371511340141,,,,,,,,,,,,,,,,23.181934356689453,0,,
