epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_riccati_anchor,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,ci_supervision_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
1079,0.0053148651495575905,0.0029798191972076893,0.0009377471869811416,4.746170816360973e-05,2.3156504539656453e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000279459694866091,5.0,0.2,0.2,0,3.0000009536743164,0.28183770179748535,,,,,,,,,,,,,,,,
1080,0.005622802302241325,0.003355208784341812,0.0009341488475911319,8.011682075448334e-05,6.649031092820223e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0412764822831377e-05,0.0002646063803695142,5.0,0.2,0.2,0,3.0000009536743164,0.2823818027973175,,,,,,,,,,,,,,,,
1081,0.005428242031484842,0.0031399433501064777,0.0011095203226432204,9.787673479877412e-05,6.537648005178198e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023575566592626274,5.0,0.2,0.2,0,3.0000009536743164,0.28280574083328247,,,,,,,,,,,,,,,,
1082,0.005165453534573317,0.002807647455483675,0.0011401153169572353,8.626407361589372e-05,1.3873729585611727e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024353816115763038,5.0,0.2,0.2,0,3.0000009536743164,0.2823534607887268,,,,,,,,,,,,,,,,
1083,0.005208116956055164,0.003073441796004772,0.0009316950454376638,7.249757618410513e-05,1.0335963452234864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024059604038484395,5.0,0.2,0.2,0,3.0000009536743164,0.28217363357543945,,,,,,,,,,,,,,,,
1084,0.005089736543595791,0.0032876639161258936,0.0006359333056025207,4.560365778161213e-05,8.994836207421031e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023322779452428222,5.0,0.2,0.2,0,3.0000009536743164,0.28172948956489563,,,,,,,,,,,,,,,,
1085,0.0052537741139531136,0.0030506039038300514,0.0009070282685570419,7.640646799700335e-05,7.148180429794593e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025922845816239715,5.0,0.2,0.2,0,3.0000009536743164,0.2817230522632599,,,,,,,,,,,,,,,,
1086,0.006087217479944229,0.003470086492598057,0.0013515455648303032,0.00010988790018018335,1.2633327060029842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002531170903239399,5.0,0.2,0.2,0,3.0000009536743164,0.28271111845970154,,,,,,,,,,,,,,,,
1087,0.0050112539902329445,0.0027701030485332012,0.0009610182605683804,7.816353172529489e-05,8.96915025805356e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002560265129432082,5.0,0.2,0.2,0,3.0000009536743164,0.2829652428627014,,,,,,,,,,,,,,,,
1088,0.005251558963209391,0.003132857847958803,0.0008250726968981326,6.191666034283116e-05,1.0295306310581509e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025872568949125707,5.0,0.2,0.2,0,3.0000009536743164,0.2830120921134949,,,,,,,,,,,,,,,,
1089,0.005698570981621742,0.003516187658533454,0.0010658021783456206,8.839832298690453e-05,9.090946150536183e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000223316194023937,5.0,0.2,0.2,0,3.0000009536743164,0.2825212776660919,,,,,,,,,,,,,,,,
1090,0.006177207455039024,0.0038870656862854958,0.0010851899860426784,7.991495658643544e-05,1.4302022464107722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024099038273561746,5.0,0.2,0.2,0,3.0000009536743164,0.28264114260673523,,,,,,,,,,,,,,,,
1091,0.004962433595210314,0.0032205679453909397,0.0006716683274134994,3.4930148103740066e-05,1.6118341591209173e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002140394353773445,5.0,0.2,0.2,0,3.0000009536743164,0.2828555405139923,,,,,,,,,,,,,,,,
1092,0.0049665337428450584,0.0029202073346823454,0.0009105339995585382,7.852065027691424e-05,6.266375294217141e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022715845261700451,5.0,0.2,0.2,0,3.0000009536743164,0.2828860878944397,,,,,,,,,,,,,,,,
1093,0.006005658768117428,0.0035723834298551083,0.0009594456641934812,7.025533705018461e-05,1.2844615412177518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002947658649645746,5.0,0.2,0.2,0,3.0000009536743164,0.2836480438709259,,,,,,,,,,,,,,,,
1094,0.004843151196837425,0.0032079056836664677,0.00048679529572837055,3.491953248158097e-05,6.87999818183016e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022969007841311395,5.0,0.2,0.2,0,3.0000009536743164,0.2833777964115143,,,,,,,,,,,,,,,,
1095,0.0053172907792031765,0.0030258819460868835,0.001172374002635479,9.789239265955985e-05,9.672507985669654e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022380694281309843,5.0,0.2,0.2,0,3.0000009536743164,0.28283074498176575,,,,,,,,,,,,,,,,
1096,0.004870882723480463,0.0029246306512504816,0.0004824030620511621,3.663895040517673e-05,5.80067717237398e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002927698369603604,5.0,0.2,0.2,0,3.0000009536743164,0.2833746373653412,,,,,,,,,,,,,,,,
1097,0.005346911959350109,0.003479923587292433,0.0006933400873094797,4.612983320839703e-05,1.1602089216466993e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002347296685911715,5.0,0.2,0.2,0,3.0000009536743164,0.2838561534881592,,,,,,,,,,,,,,,,
1098,0.005728266201913357,0.003091356949880719,0.0009635832975618541,8.3620470832102e-05,6.368927188304951e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003346652374602854,5.0,0.2,0.2,0,3.0000009536743164,0.28449177742004395,,,,,,,,,,,,,,,,
1099,0.005139593500643969,0.003161240369081497,0.0008554119849577546,4.976017589797266e-05,1.789051020750776e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002245882642455399,5.0,0.2,0.2,0,3.0000009536743164,0.2842990458011627,,,,,,,,,,,,,,,,
1100,0.00585325388237834,0.003034166758880019,0.0016052263090386987,0.00011055292998207733,2.4984852643683553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520210369373672e-06,0.00024086813209578395,5.0,0.2,0.2,0,3.0000009536743164,0.2836757302284241,0.019083885957094766,0.042592365167103075,0.20150306284930491,2.1610042739617814,0.3287239368080019,1.1932009703934994,0.28354265971512205,0.9644341334852331,0.10943147384738916,0.5797217925542077,2.2803058351789196,15.034109401702878,1.0991737150044942,8.0,0.18333333333333335,0.85
1101,0.013999676331877708,0.00798213854432106,0.0016186521388590336,0.00014793785521760583,6.963679879845586e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008797773043625057,5.0,0.2,0.2,0,3.0000009536743164,0.28519949316978455,,,,,,,,,,,,,,,,
1102,0.014074111357331276,0.008636059239506721,0.0013162808027118444,9.437362314201891e-05,1.862722638179548e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008243541815318167,5.0,0.2,0.2,0,3.0000009536743164,0.28834640979766846,,,,,,,,,,,,,,,,
1103,0.013385184109210968,0.008111942559480667,0.0014562444994226098,8.02490976639092e-05,3.268767613917589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007633994100615382,5.0,0.2,0.2,0,3.0000009536743164,0.29245397448539734,,,,,,,,,,,,,,,,
1104,0.01390671543776989,0.007814798504114151,0.00218890025280416,0.00019552512094378471,1.1682455806294456e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007806033245287836,5.0,0.2,0.2,0,3.0000009536743164,0.2972860336303711,,,,,,,,,,,,,,,,
1105,0.013836557045578957,0.008041296154260635,0.0025291251949965954,0.00018519618606660515,3.385817399248481e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006532270344905555,5.0,0.2,0.2,0,3.0000009536743164,0.3020929992198944,,,,,,,,,,,,,,,,
1106,0.012643926776945591,0.00791931338608265,0.001837451010942459,0.00011632274254225194,3.371117782080546e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005774324527010322,5.0,0.2,0.2,0,3.0000009536743164,0.30528146028518677,,,,,,,,,,,,,,,,
1107,0.011248907074332237,0.007373143918812275,0.0012696307385340333,8.810767030809075e-05,1.9427701772656292e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005212263204157352,5.0,0.2,0.2,0,3.0000009536743164,0.3072778284549713,,,,,,,,,,,,,,,,
1108,0.012719862163066864,0.007278759498149157,0.003186363261193037,0.0002560974389780313,3.126944284304045e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004509477876126766,5.0,0.2,0.2,0,3.0000009536743164,0.30878105759620667,,,,,,,,,,,,,,,,
1109,0.011110997758805752,0.0071343593299388885,0.0019160123774781823,0.00012185209925519302,3.487456706352532e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004121251404285431,5.0,0.2,0.2,0,3.0000009536743164,0.309507817029953,,,,,,,,,,,,,,,,
1110,0.009979281574487686,0.007117512635886669,0.0010011332342401147,8.212852117139846e-05,8.992403309093788e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000372127047739923,5.0,0.2,0.2,0,3.0000009536743164,0.3093549311161041,,,,,,,,,,,,,,,,
1111,0.009734108112752438,0.007082202471792698,0.0008327143150381744,5.609135769191198e-05,1.3590036360255908e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036383827682584524,5.0,0.2,0.2,0,3.0000009536743164,0.3094140887260437,,,,,,,,,,,,,,,,
1112,0.010274555534124374,0.006789271719753742,0.0017313089920207858,0.00014384614769369364,1.464237539039459e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003507949295453727,5.0,0.2,0.2,0,3.0000009536743164,0.3100435435771942,,,,,,,,,,,,,,,,
1113,0.00961761549115181,0.007061580196022987,0.0008560279384255409,5.44654976692982e-05,1.556865026941523e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034000136656686664,5.0,0.2,0.2,0,3.0000009536743164,0.31202808022499084,,,,,,,,,,,,,,,,
1114,0.009899923577904701,0.006982423365116119,0.0010594334453344345,8.088223694358021e-05,1.253055870620301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003716132778208703,5.0,0.2,0.2,0,3.0000009536743164,0.3155770003795624,,,,,,,,,,,,,,,,
1115,0.00955418311059475,0.006300584878772497,0.0013838146114721894,0.0001011957210721448,1.8592872947920114e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037395666004158556,5.0,0.2,0.2,0,3.0000009536743164,0.3202170431613922,,,,,,,,,,,,,,,,
1116,0.009688488207757473,0.006522534880787134,0.001296520815230906,9.130987018579617e-05,1.9171106032445095e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003738865489140153,5.0,0.2,0.2,0,3.0000009536743164,0.3242848217487335,,,,,,,,,,,,,,,,
1117,0.009997786954045296,0.006671201437711716,0.001219636877067387,8.175606490112841e-05,2.0103812857996672e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00042138982098549604,5.0,0.2,0.2,0,3.0000009536743164,0.3267417848110199,,,,,,,,,,,,,,,,
1118,0.009958477690815926,0.006503451149910688,0.0011099124094471335,6.87333958921954e-05,2.1128922526258975e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004690227215178311,5.0,0.2,0.2,0,3.0000009536743164,0.3278156518936157,,,,,,,,,,,,,,,,
1119,0.0100329564884305,0.0065038325265049934,0.0015511240344494581,0.00010962672240566462,2.2742839064449072e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039559995639137924,5.0,0.2,0.2,0,3.0000009536743164,0.3275298774242401,,,,,,,,,,,,,,,,
1120,0.009104965254664421,0.005995254032313824,0.001141600776463747,6.127294182078913e-05,2.644356936798431e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.818853868637234e-06,0.0003916582791134715,5.0,0.2,0.2,0,3.0000009536743164,0.3261742889881134,,,,,,,,,,,,,,,,
1121,0.010480821132659912,0.00629076873883605,0.0018486743792891502,0.00012711266754195094,2.8877382646896876e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004682755970861763,5.0,0.2,0.2,0,3.0000009536743164,0.32385045289993286,,,,,,,,,,,,,,,,
1122,0.009731370024383068,0.006208116188645363,0.001704410882666707,0.0001343750482192263,1.8033017113339156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003637686022557318,5.0,0.2,0.2,0,3.0000009536743164,0.3215996325016022,,,,,,,,,,,,,,,,
1123,0.009229707531630993,0.005988487973809242,0.0011344046797603369,7.883889338700101e-05,1.7300790204899386e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004213628708384931,5.0,0.2,0.2,0,3.0000009536743164,0.3193841576576233,,,,,,,,,,,,,,,,
1124,0.00884422566741705,0.006050262600183487,0.0008971795905381441,4.242583236191422e-05,2.3646061890758574e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003793566720560193,5.0,0.2,0.2,0,3.0000009536743164,0.31816327571868896,,,,,,,,,,,,,,,,
1125,0.009103745222091675,0.00587411317974329,0.0012577197048813105,9.786289592739195e-05,1.3954536370874848e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039438248495571315,5.0,0.2,0.2,0,3.0000009536743164,0.31788507103919983,,,,,,,,,,,,,,,,
1126,0.009505150839686394,0.006107368506491184,0.0014392589218914509,0.00011917521624127403,1.237533797393553e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003917046415153891,5.0,0.2,0.2,0,3.0000009536743164,0.3186001777648926,,,,,,,,,,,,,,,,
1127,0.008623103611171246,0.005850471556186676,0.0009224883979186416,6.72930182190612e-05,1.2477912605390884e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037002874887548387,5.0,0.2,0.2,0,3.0000009536743164,0.32008469104766846,,,,,,,,,,,,,,,,
1128,0.008971348404884338,0.00639402074739337,0.0006213124725036323,3.897829810739495e-05,1.157647420768626e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00039120318251661956,5.0,0.2,0.2,0,3.0000009536743164,0.32091856002807617,,,,,,,,,,,,,,,,
1129,0.00843856018036604,0.0059653390198946,0.000716914189979434,4.6077813749434426e-05,1.2806804988940712e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035126140573993325,5.0,0.2,0.2,0,3.0000009536743164,0.3203457295894623,,,,,,,,,,,,,,,,
1130,0.008064398542046547,0.005994090810418129,0.0004682300495915115,3.092742554144934e-05,7.947789526951965e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032041556551121175,5.0,0.2,0.2,0,3.0000009536743164,0.3192284107208252,,,,,,,,,,,,,,,,
1131,0.008388251066207886,0.006216323934495449,0.0006204528617672622,4.9161448259837925e-05,6.441921414079843e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003102949121966958,5.0,0.2,0.2,0,3.0000009536743164,0.3173392117023468,,,,,,,,,,,,,,,,
1132,0.007842694409191608,0.005793449468910694,0.0007026609964668751,5.9401598264230415e-05,5.432249054138083e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026931677712127566,5.0,0.2,0.2,0,3.0000009536743164,0.3153727948665619,,,,,,,,,,,,,,,,
1133,0.00806050281971693,0.0059735518880188465,0.0006017388659529388,5.097694884170778e-05,4.598470241035102e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002970424247905612,5.0,0.2,0.2,0,3.0000009536743164,0.3134887218475342,,,,,,,,,,,,,,,,
1134,0.009096057154238224,0.005995676852762699,0.0013896715827286243,0.00012771261390298605,5.627269274555147e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00034214177867397666,5.0,0.2,0.2,0,3.0000009536743164,0.3115312457084656,,,,,,,,,,,,,,,,
1135,0.008038084022700787,0.005908855237066746,0.0006573388236574829,5.5302058171946555e-05,5.215913006395567e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029437802731990814,5.0,0.2,0.2,0,3.0000009536743164,0.31005123257637024,,,,,,,,,,,,,,,,
1136,0.008268922567367554,0.005884379148483276,0.0007980359368957579,7.562588871223852e-05,2.0888523977191653e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031730151386000216,5.0,0.2,0.2,0,3.0000009536743164,0.3097705841064453,,,,,,,,,,,,,,,,
1137,0.008894060738384724,0.005645746365189552,0.0015260842628777027,0.00014560489216819406,3.501768560454366e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003444460453465581,5.0,0.2,0.2,0,3.0000009536743164,0.31032049655914307,,,,,,,,,,,,,,,,
1138,0.008745751343667507,0.006407137494534254,0.0006195026799105108,4.866742165177129e-05,6.641423169639893e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003438222629483789,5.0,0.2,0.2,0,3.0000009536743164,0.3112821578979492,,,,,,,,,,,,,,,,
1139,0.009096182882785797,0.006418210454285145,0.001148307230323553,0.00010858132736757398,3.1246981961885467e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030593309202231467,5.0,0.2,0.2,0,3.0000009536743164,0.31252992153167725,,,,,,,,,,,,,,,,
1140,0.008412481285631657,0.005906980484724045,0.0008258544257842004,7.209036266431212e-05,5.247539775155019e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0711862159951124e-05,0.0003337868838571012,5.0,0.2,0.2,0,3.0000009536743164,0.3143717348575592,,,,,,,,,,,,,,,,
1141,0.008153111673891544,0.005805531516671181,0.0008907244773581624,7.875113806221634e-05,5.160654836799949e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002913711068686098,5.0,0.2,0.2,0,3.0000009536743164,0.31597059965133667,,,,,,,,,,,,,,,,
1142,0.008403794839978218,0.006208296399563551,0.00042595138074830174,3.497819125186652e-05,3.808473138633417e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003539094759617001,5.0,0.2,0.2,0,3.0000009536743164,0.31757432222366333,,,,,,,,,,,,,,,,
1143,0.00844667386263609,0.006159195676445961,0.0007382349576801062,6.355605728458613e-05,5.133717422722839e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003098485467489809,5.0,0.2,0.2,0,3.0000009536743164,0.3181147277355194,,,,,,,,,,,,,,,,
1144,0.008529885672032833,0.005997250787913799,0.0007711717626079917,6.681984814349562e-05,5.1486667871358804e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035229255445301533,5.0,0.2,0.2,0,3.0000009536743164,0.3175608515739441,,,,,,,,,,,,,,,,
1145,0.008410956710577011,0.006288060452789068,0.0005696146981790662,4.770734813064337e-05,4.627060661732685e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003106563235633075,5.0,0.2,0.2,0,3.0000009536743164,0.31712013483047485,,,,,,,,,,,,,,,,
1146,0.0079964529722929,0.005752279423177242,0.0007975337211973965,7.24319470464252e-05,3.660711399788852e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002893279888667166,5.0,0.2,0.2,0,3.0000009536743164,0.3165634572505951,,,,,,,,,,,,,,,,
1147,0.00888512097299099,0.006259549874812365,0.001084071584045887,9.477982530370355e-05,6.81366827848251e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030829981551505625,5.0,0.2,0.2,0,3.0000009536743164,0.31585654616355896,,,,,,,,,,,,,,,,
1148,0.008183829486370087,0.0056784506887197495,0.0009416976245120168,8.914877253118902e-05,2.5104959604504984e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031273625791072845,5.0,0.2,0.2,0,3.0000009536743164,0.31503093242645264,,,,,,,,,,,,,,,,
1149,0.008122516795992851,0.006016372703015804,0.0005265255458652973,4.2911233322229236e-05,4.870660177402897e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031592362211085856,5.0,0.2,0.2,0,3.0000009536743164,0.31477299332618713,,,,,,,,,,,,,,,,
1150,0.01010533981025219,0.005967442877590656,0.0025724368169903755,0.00024606683291494846,5.588418844126863e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003130919358227402,5.0,0.2,0.2,0,3.0000009536743164,0.31509026885032654,,,,,,,,,,,,,,,,
1151,0.008699251338839531,0.005835707299411297,0.0013209808384999633,0.0001239060511579737,4.096014890819788e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030851265182718635,5.0,0.2,0.2,0,3.0000009536743164,0.3156527578830719,,,,,,,,,,,,,,,,
1152,0.008722164668142796,0.006058426108211279,0.0011415592161938548,0.00010950154683087021,2.327186848560814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003044359036721289,5.0,0.2,0.2,0,3.0000009536743164,0.31654852628707886,,,,,,,,,,,,,,,,
1153,0.008721867576241493,0.005742120556533337,0.0012232264271005988,0.00011077005183324218,5.776296802650904e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003513040719553828,5.0,0.2,0.2,0,3.0000009536743164,0.31755486130714417,,,,,,,,,,,,,,,,
1154,0.009301155805587769,0.00608143862336874,0.001727546681649983,0.00016390837845392525,4.4231469473743346e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002984340244438499,5.0,0.2,0.2,0,3.0000009536743164,0.31843066215515137,,,,,,,,,,,,,,,,
1155,0.008766303770244122,0.005864528939127922,0.0014367068652063608,0.00013111841690260917,6.276133717619814e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000293013610644266,5.0,0.2,0.2,0,3.0000009536743164,0.31889742612838745,,,,,,,,,,,,,,,,
1156,0.008045642636716366,0.005602051038295031,0.0010328664211556315,9.072372631635517e-05,6.281455171119887e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000282144988887012,5.0,0.2,0.2,0,3.0000009536743164,0.3191632330417633,,,,,,,,,,,,,,,,
1157,0.008814758621156216,0.0059849354438483715,0.0011865615379065275,0.00010928692790912464,4.68461075797677e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032865232788026333,5.0,0.2,0.2,0,3.0000009536743164,0.3190341889858246,,,,,,,,,,,,,,,,
1158,0.008248487487435341,0.005632818676531315,0.0008520310511812568,7.463336805813015e-05,5.284869985189289e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035272748209536076,5.0,0.2,0.2,0,3.0000009536743164,0.31925034523010254,,,,,,,,,,,,,,,,
1159,0.00840111542493105,0.005734311416745186,0.000987753621302545,8.937809616327286e-05,4.69863562102546e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033580997842364013,5.0,0.2,0.2,0,3.0000009536743164,0.31939977407455444,,,,,,,,,,,,,,,,
1160,0.007954367436468601,0.005499507300555706,0.0008548434125259519,7.558731886092573e-05,4.948511104885256e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1216804523428436e-05,0.00031775992829352617,5.0,0.2,0.2,0,3.0000009536743164,0.31958475708961487,,,,,,,,,,,,,,,,
1161,0.00847693718969822,0.005871676839888096,0.0009043135796673596,7.465420640073717e-05,7.888575964898337e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003401893191039562,5.0,0.2,0.2,0,3.0000009536743164,0.3200525641441345,,,,,,,,,,,,,,,,
1162,0.008079138584434986,0.005569531582295895,0.0009539579041302204,8.082226850092411e-05,7.286760592251085e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003111298137810081,5.0,0.2,0.2,0,3.0000009536743164,0.32071563601493835,,,,,,,,,,,,,,,,
1163,0.008796246722340584,0.006132103502750397,0.0011348477564752102,0.00010607291187625378,3.7059305668663e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003058591391891241,5.0,0.2,0.2,0,3.0000009536743164,0.32063186168670654,,,,,,,,,,,,,,,,
1164,0.008026356808841228,0.005727875977754593,0.0006145730149000883,5.363601303542964e-05,3.910644409188535e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003367815515957773,5.0,0.2,0.2,0,3.0000009536743164,0.3202892541885376,,,,,,,,,,,,,,,,
1165,0.008181709796190262,0.005709611810743809,0.0010049263946712017,8.837122732074931e-05,6.060706255084369e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002934344229288399,5.0,0.2,0.2,0,3.0000009536743164,0.3185088336467743,,,,,,,,,,,,,,,,
1166,0.008559881709516048,0.006493998691439629,0.0005679313326254487,5.178649371373467e-05,2.5033209567482118e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002995902905240655,5.0,0.2,0.2,0,3.0000009536743164,0.31559377908706665,,,,,,,,,,,,,,,,
1167,0.007947156205773354,0.005535574164241552,0.000735894194804132,6.82935060467571e-05,2.6479574444238096e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00033513750531710684,5.0,0.2,0.2,0,3.0000009536743164,0.3142129182815552,,,,,,,,,,,,,,,,
1168,0.008786248043179512,0.006198607385158539,0.0010351503733545542,9.50851317611523e-05,4.2149508772126865e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003104979987256229,5.0,0.2,0.2,0,3.0000009536743164,0.31383728981018066,,,,,,,,,,,,,,,,
1169,0.008990876376628876,0.0065880343317985535,0.0008338827756233513,7.65518780099228e-05,3.4182016861450393e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031379179563373327,5.0,0.2,0.2,0,3.0000009536743164,0.31391361355781555,,,,,,,,,,,,,,,,
1170,0.007523965090513229,0.005552451591938734,0.0004480090574361384,4.0415361581835896e-05,2.192772171838442e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030470092315226793,5.0,0.2,0.2,0,3.0000009536743164,0.314674973487854,,,,,,,,,,,,,,,,
1171,0.007911670953035355,0.006054257974028587,0.0005239471211098135,4.406706284498796e-05,4.16382317780517e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002666931541170925,5.0,0.2,0.2,0,3.0000009536743164,0.31570547819137573,,,,,,,,,,,,,,,,
1172,0.009074047207832336,0.005869904067367315,0.0016064110677689314,0.0001514168397989124,4.612131306203082e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031954640871845186,5.0,0.2,0.2,0,3.0000009536743164,0.3172844350337982,,,,,,,,,,,,,,,,
