epoch,loss,loss_pde,loss_bc,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
2501,0.003185571637004614,0.0016566012054681778,5.172457895241678e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020234493422321975,3.0000009536743164,0.2999833822250366,,,,,,,,,,,,,,,,
2502,0.004369556903839111,0.0015864670276641846,0.00016924359078984708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021813083731103688,3.0000009536743164,0.30231547355651855,,,,,,,,,,,,,,,,
2503,0.004718984477221966,0.0016482759965583682,0.00019862953922711313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002168825885746628,3.0000009536743164,0.30413874983787537,,,,,,,,,,,,,,,,
2504,0.0036345170810818672,0.0013776528649032116,0.0001240572310052812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00020325832883827388,3.0000009536743164,0.30523258447647095,,,,,,,,,,,,,,,,
2505,0.0033496315591037273,0.001550528104417026,8.297948079416528e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019386172061786056,3.0000009536743164,0.3058457672595978,,,,,,,,,,,,,,,,
2506,0.0026401649229228497,0.0013872558483853936,3.5136410588165745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018030899809673429,3.0000009536743164,0.3065413236618042,,,,,,,,,,,,,,,,
2507,0.0034013886470347643,0.0013202580157667398,0.00013483336078934371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001465593813918531,3.0000009536743164,0.3074062168598175,,,,,,,,,,,,,,,,
2508,0.003934193402528763,0.0013584988191723824,0.00017545049195177853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001642379502300173,3.0000009536743164,0.30924028158187866,,,,,,,,,,,,,,,,
2509,0.0036719595082104206,0.0015839985571801662,0.00013611509348265827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001453620207030326,3.0000009536743164,0.3114193379878998,,,,,,,,,,,,,,,,
2510,0.002862390596419573,0.0016603022813796997,4.849421384278685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014342919166665524,3.0000009536743164,0.3125913441181183,,,,,,,,,,,,,,,,
2511,0.002723525045439601,0.0016757776029407978,3.1720614060759544e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014610827201977372,3.0000009536743164,0.3122863471508026,,,,,,,,,,,,,,,,
2512,0.002920324681326747,0.001353913452476263,7.688912592129782e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015950397937558591,3.0000009536743164,0.31070998311042786,,,,,,,,,,,,,,,,
2513,0.0029705516062676907,0.0015407756436616182,5.201189560466446e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018193137657362968,3.0000009536743164,0.3104419410228729,,,,,,,,,,,,,,,,
2514,0.0031784188468009233,0.0017946521984413266,4.174614150542766e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001932610321091488,3.0000009536743164,0.3108575940132141,,,,,,,,,,,,,,,,
2515,0.00274041760712862,0.0014924869174137712,5.729232361773029e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013500152272172272,3.0000009536743164,0.3115684986114502,,,,,,,,,,,,,,,,
2516,0.0024847856257110834,0.0012960818130522966,4.154089401708916e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015465896285604686,3.0000009536743164,0.31202268600463867,,,,,,,,,,,,,,,,
2517,0.0026711393147706985,0.0014212821843102574,5.518429315998219e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013960283831693232,3.0000009536743164,0.3113221526145935,,,,,,,,,,,,,,,,
2518,0.002247830154374242,0.0012398922117426991,2.98139093501959e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014195976837072521,3.0000009536743164,0.3099130094051361,,,,,,,,,,,,,,,,
2519,0.0026321103796362877,0.0014075725339353085,3.692102472996339e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001710654905764386,3.0000009536743164,0.3100002706050873,,,,,,,,,,,,,,,,
2520,0.003169398056343198,0.0017331334529444575,8.425361011177301e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011874573101522401,3.0000009536743164,0.31048333644866943,,,,,,,,,,,,,,,,
2521,0.0042486716993153095,0.0022122436203062534,0.00012378196697682142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015972166147548705,3.0000009536743164,0.3108658194541931,,,,,,,,,,,,,,,,
2522,0.003303013974800706,0.0014708047965541482,0.00011985842866124585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001267249754164368,3.0000009536743164,0.3109317719936371,,,,,,,,,,,,,,,,
2523,0.0032410980202257633,0.001568996231071651,8.333266305271536e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016775503172539175,3.0000009536743164,0.31061020493507385,,,,,,,,,,,,,,,,
2524,0.0032214524690061808,0.0019512674771249294,5.567888729274273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001426792296115309,3.0000009536743164,0.31096771359443665,,,,,,,,,,,,,,,,
2525,0.002945135347545147,0.0015085202176123857,8.142147271428257e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012448010966181755,3.0000009536743164,0.3110000491142273,,,,,,,,,,,,,,,,
2526,0.00374657497741282,0.0013997964560985565,0.00017129399930126965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012676772894337773,3.0000009536743164,0.3106459081172943,,,,,,,,,,,,,,,,
2527,0.004071792587637901,0.0012973090633749962,0.00019287214672658592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001691523939371109,3.0000009536743164,0.30949902534484863,,,,,,,,,,,,,,,,
2528,0.003152584657073021,0.0013542326632887125,0.00010563741670921445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001483955275034532,3.0000009536743164,0.30934926867485046,,,,,,,,,,,,,,,,
2529,0.0022997730411589146,0.0013543192762881517,2.600212610559538e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013708647747989744,3.0000009536743164,0.31031128764152527,,,,,,,,,,,,,,,,
2530,0.0031705820001661777,0.0014016061322763562,9.60488396231085e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016169750597327948,3.0000009536743164,0.30993542075157166,,,,,,,,,,,,,,,,
2531,0.0046180919744074345,0.0013448373647406697,0.00025219511007890105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015026073378976434,3.0000009536743164,0.30962327122688293,,,,,,,,,,,,,,,,
2532,0.005558573175221682,0.001486864173784852,0.00032767036464065313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000159001094289124,3.0000009536743164,0.3091931641101837,,,,,,,,,,,,,,,,
2533,0.004266371019184589,0.001500608748756349,0.00020135768863838166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015043705934658647,3.0000009536743164,0.30996188521385193,,,,,,,,,,,,,,,,
2534,0.00261138379573822,0.0014661401510238647,5.142727604834363e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012619417975656688,3.0000009536743164,0.310569167137146,,,,,,,,,,,,,,,,
2535,0.0037068361416459084,0.0017397510819137096,0.00010228466999251395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018884765449911356,3.0000009536743164,0.310079962015152,,,,,,,,,,,,,,,,
2536,0.0049510132521390915,0.0019922226201742887,0.00023748261446598917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011679292219923809,3.0000009536743164,0.3092097043991089,,,,,,,,,,,,,,,,
2537,0.007823215797543526,0.0038594515062868595,0.0003123657370451838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016802138998173177,3.0000009536743164,0.30826711654663086,,,,,,,,,,,,,,,,
2538,0.010299666784703732,0.006626955233514309,0.0002992133377119899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013611553004011512,3.0000009536743164,0.3093591630458832,,,,,,,,,,,,,,,,
2539,0.017692236229777336,0.013523349538445473,0.000333676696754992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016642402624711394,3.0000009536743164,0.3116461932659149,,,,,,,,,,,,,,,,
2540,0.006587821524590254,0.002118137199431658,0.00037555780727416277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001428212272003293,3.0000009536743164,0.31359076499938965,,,,,,,,,,,,,,,,
2541,0.010169092565774918,0.0068093095906078815,0.0002642725594341755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014341148198582232,3.0000009536743164,0.3143559694290161,,,,,,,,,,,,,,,,
2542,0.010483816266059875,0.0022630011662840843,0.0007527488050982356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013866527297068387,3.0000009536743164,0.3143308758735657,,,,,,,,,,,,,,,,
2543,0.007560521364212036,0.004021161235868931,0.00028884102357551455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013018999015912414,3.0000009536743164,0.3138289153575897,,,,,,,,,,,,,,,,
2544,0.009956073947250843,0.002993382513523102,0.000590741285122931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021105582709424198,3.0000009536743164,0.3136042654514313,,,,,,,,,,,,,,,,
2545,0.004774452652782202,0.0015861272113397717,0.00025494000874459743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012778511154465377,3.0000009536743164,0.31439870595932007,,,,,,,,,,,,,,,,
2546,0.004081164486706257,0.0015990091487765312,0.00016179941303562373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001728322822600603,3.0000009536743164,0.31423234939575195,,,,,,,,,,,,,,,,
2547,0.006266182754188776,0.0020428020507097244,0.0003381625865586102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016835096175782382,3.0000009536743164,0.31305989623069763,,,,,,,,,,,,,,,,
2548,0.004267881158739328,0.002341314684599638,0.00011417116911616176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015697095659561455,3.0000009536743164,0.3111405670642853,,,,,,,,,,,,,,,,
2549,0.004518536385148764,0.0018625487573444843,0.0001937019405886531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001437936443835497,3.0000009536743164,0.3099343478679657,,,,,,,,,,,,,,,,
2550,0.0057271430268883705,0.003925284370779991,9.422926814295352e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001719131978461519,3.0000009536743164,0.3103766441345215,,,,,,,,,,,,,,,,
2551,0.002956556621938944,0.0017137971008196473,4.8378034989582375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015179582987912,3.0000009536743164,0.3112977147102356,,,,,,,,,,,,,,,,
2552,0.0059240711852908134,0.004588710144162178,3.533313429215923e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019640597747638822,3.0000009536743164,0.3115907907485962,,,,,,,,,,,,,,,,
2553,0.0031357514671981335,0.001641722396016121,6.934133125469089e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000160123105160892,3.0000009536743164,0.30983760952949524,,,,,,,,,,,,,,,,
2554,0.0036412416957318783,0.0020412951707839966,9.461828449275345e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013075275637675077,3.0000009536743164,0.30835139751434326,,,,,,,,,,,,,,,,
2555,0.0031650683376938105,0.0013770058285444975,0.00010144159023184329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000154729321366176,3.0000009536743164,0.30761876702308655,,,,,,,,,,,,,,,,
2556,0.003443545661866665,0.0020772810094058514,6.92776739015244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013469753321260214,3.0000009536743164,0.3089365065097809,,,,,,,,,,,,,,,,
2557,0.0030978010036051273,0.00154753471724689,8.994316158350557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013016696902923286,3.0000009536743164,0.31022047996520996,,,,,,,,,,,,,,,,
2558,0.004146568477153778,0.002211204031482339,0.0001203698557219468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014633317186962813,3.0000009536743164,0.31061261892318726,,,,,,,,,,,,,,,,
2559,0.0035231898073107004,0.0016407864168286324,0.0001143921836046502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014769629342481494,3.0000009536743164,0.3093366324901581,,,,,,,,,,,,,,,,
2560,0.00457581365481019,0.0021435890812426805,0.00018432069919072092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011780342174461111,3.0000009536743164,0.308706134557724,,,,,,,,,,,,,,,,
2561,0.002761727198958397,0.0014048924203962088,4.991777313989587e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017153138469439,3.0000009536743164,0.30848774313926697,,,,,,,,,,,,,,,,
2562,0.0035760123282670975,0.0017525206785649061,0.00011387099948478863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001369563688058406,3.0000009536743164,0.30929115414619446,,,,,,,,,,,,,,,,
2563,0.002794862724840641,0.0014310829574242234,6.380363629432395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014514868962578475,3.0000009536743164,0.30967438220977783,,,,,,,,,,,,,,,,
2564,0.003561297431588173,0.0020739499013870955,7.56180816097185e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001462333311792463,3.0000009536743164,0.30856963992118835,,,,,,,,,,,,,,,,
2565,0.003301236778497696,0.0017864092951640487,5.888633313588798e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018519286822993308,3.0000009536743164,0.3078013062477112,,,,,,,,,,,,,,,,
2566,0.0032178089022636414,0.0020926904398947954,5.148438867763616e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012205489474581555,3.0000009536743164,0.30755630135536194,,,,,,,,,,,,,,,,
2567,0.00275371503084898,0.0017179811839014292,3.9663522329647094e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012781971599906683,3.0000009536743164,0.30747100710868835,,,,,,,,,,,,,,,,
2568,0.004140899516642094,0.002858195686712861,5.5839656852185726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014486146392300725,3.0000009536743164,0.3072977066040039,,,,,,,,,,,,,,,,
2569,0.0027363216504454613,0.001269345753826201,6.241155642783269e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001685720926616341,3.0000009536743164,0.3070836365222931,,,,,,,,,,,,,,,,
2570,0.003273436101153493,0.002021895255893469,4.3600470235105604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016310723731294274,3.0000009536743164,0.3071397840976715,,,,,,,,,,,,,,,,
2571,0.0033776406198740005,0.001649284502491355,9.134638821706176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016297848196700215,3.0000009536743164,0.30804240703582764,,,,,,,,,,,,,,,,
2572,0.004822052549570799,0.0016298536211252213,0.00024159056192729622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001552586181787774,3.0000009536743164,0.30866459012031555,,,,,,,,,,,,,,,,
2573,0.0030763642862439156,0.0013340513687580824,9.392234642291442e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016061787027865648,3.0000009536743164,0.3090920150279999,,,,,,,,,,,,,,,,
2574,0.0037550441920757294,0.0014959205873310566,0.00014512820052914321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016156828496605158,3.0000009536743164,0.30887365341186523,,,,,,,,,,,,,,,,
2575,0.004178853239864111,0.001974972663447261,0.00014146258763503283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001578509691171348,3.0000009536743164,0.3087131083011627,,,,,,,,,,,,,,,,
2576,0.002490599174052477,0.001690156408585608,2.925902845163364e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010157049109693617,3.0000009536743164,0.30879539251327515,,,,,,,,,,,,,,,,
2577,0.003158146282657981,0.001491463277488947,9.36142387217842e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014610812650062144,3.0000009536743164,0.308982789516449,,,,,,,,,,,,,,,,
2578,0.0048514846712350845,0.003801803570240736,3.680157897179015e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013633305206894875,3.0000009536743164,0.30953842401504517,,,,,,,,,,,,,,,,
2579,0.004300350788980722,0.0032784054055809975,4.0152022847905755e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012408501061145216,3.0000009536743164,0.30989065766334534,,,,,,,,,,,,,,,,
2580,0.003574349917471409,0.0022145002149045467,6.989511894062161e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013217971718404442,3.0000009536743164,0.3100936710834503,,,,,,,,,,,,,,,,
2581,0.006081157363951206,0.004139323718845844,0.00012249997234903276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014336682215798646,3.0000009536743164,0.3098338544368744,,,,,,,,,,,,,,,,
2582,0.003792676143348217,0.0016708164475858212,0.00014999897393863648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001243739970959723,3.0000009536743164,0.309702068567276,,,,,,,,,,,,,,,,
2583,0.0036099967546761036,0.002237257780507207,7.514979370171204e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001242482103407383,3.0000009536743164,0.30962225794792175,,,,,,,,,,,,,,,,
2584,0.005763278342783451,0.0018903339514508843,0.0003203261876478791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013393652625381947,3.0000009536743164,0.3096074163913727,,,,,,,,,,,,,,,,
2585,0.003976792097091675,0.001582488650456071,0.0001633713545743376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001521179947303608,3.0000009536743164,0.3102090358734131,,,,,,,,,,,,,,,,
2586,0.00314260832965374,0.0014121728017926216,0.00010907025716733187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012794657959602773,3.0000009536743164,0.3098975419998169,,,,,,,,,,,,,,,,
2587,0.0052799261175096035,0.002115501556545496,0.000266130780801177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010062336514238268,3.0000009536743164,0.3092394769191742,,,,,,,,,,,,,,,,
2588,0.0028969624545425177,0.0017568672774359584,3.6318611819297075e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015538181469310075,3.0000009536743164,0.3093281388282776,,,,,,,,,,,,,,,,
2589,0.0036904430016875267,0.001521877944469452,0.0001341357419732958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016544151003472507,3.0000009536743164,0.3097451329231262,,,,,,,,,,,,,,,,
2590,0.005277600139379501,0.003417970146983862,0.00012713344767689705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011765910312533379,3.0000009536743164,0.3097760081291199,,,,,,,,,,,,,,,,
2591,0.004082664847373962,0.0028593637980520725,5.800928920507431e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001286416663788259,3.0000009536743164,0.3098524808883667,,,,,,,,,,,,,,,,
2592,0.002800050424411893,0.001446814276278019,5.2208291890565306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001662306603975594,3.0000009536743164,0.3101408779621124,,,,,,,,,,,,,,,,
2593,0.0049017565324902534,0.0030082748271524906,0.00012360108667053282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013149413280189037,3.0000009536743164,0.31035327911376953,,,,,,,,,,,,,,,,
2594,0.004592158365994692,0.0025598686188459396,0.00013510973076336086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013623845006804913,3.0000009536743164,0.31069743633270264,,,,,,,,,,,,,,,,
2595,0.0036398619413375854,0.002132144756615162,7.905302481958643e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001434373843949288,3.0000009536743164,0.31032776832580566,,,,,,,,,,,,,,,,
2596,0.0070929331704974174,0.005350747145712376,0.0001101133821066469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012821043492294848,3.0000009536743164,0.3105754256248474,,,,,,,,,,,,,,,,
2597,0.009424476884305477,0.004699776414781809,0.00041277549462392926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011938903480768204,3.0000009536743164,0.31119266152381897,,,,,,,,,,,,,,,,
2598,0.005329208914190531,0.001979114953428507,0.0002757681650109589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011848246504087001,3.0000009536743164,0.3115987777709961,,,,,,,,,,,,,,,,
2599,0.005727302748709917,0.0016092166770249605,0.0003527778317220509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011806166003225371,3.0000009536743164,0.3115633428096771,,,,,,,,,,,,,,,,
2600,0.007224214728921652,0.001965124625712633,0.00047790168900974095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.601459896657616e-05,3.0000009536743164,0.3116467595100403,0.007147845198595028,0.03209711634962886,0.18613510329010868,3.0181168196149866,0.32040847610305295,1.191566937736779,0.2640703753194195,0.9640545649207276,0.11757347427605859,0.5797385109820367,2.2007602827889565,15.034109401702878,0.9445256351406381,5.0,0.05,0.85
2601,0.003571118228137493,0.001105094444938004,0.00013045358355157077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023229756334330887,3.0000009536743164,0.3098660111427307,,,,,,,,,,,,,,,,
2602,0.0034590987488627434,0.0011901843827217817,0.00011263458873145282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022851367248222232,3.0000009536743164,0.30843180418014526,,,,,,,,,,,,,,,,
2603,0.0059013101272284985,0.0018810724141076207,0.00032510023447684944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015384703874588013,3.0000009536743164,0.3086986541748047,,,,,,,,,,,,,,,,
2604,0.004878778010606766,0.002271621720865369,0.0001756046840455383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001702219306025654,3.0000009536743164,0.30718329548835754,,,,,,,,,,,,,,,,
2605,0.004519261885434389,0.0026020375080406666,0.00010542156087467447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017260175081901252,3.0000009536743164,0.3054404854774475,,,,,,,,,,,,,,,,
2606,0.005145730450749397,0.0024447210598737,0.0001978403888642788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014452109462581575,3.0000009536743164,0.303554892539978,,,,,,,,,,,,,,,,
2607,0.014093327336013317,0.009731587022542953,0.00034949302789755166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001733619428705424,3.0000009536743164,0.3024369776248932,,,,,,,,,,,,,,,,
2608,0.04801338165998459,0.042483143508434296,0.00046307110460475087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001799051242414862,3.0000009536743164,0.3074800372123718,,,,,,,,,,,,,,,,
2609,0.14060717821121216,0.11911585927009583,0.002070310525596142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015764229465276003,3.0000009536743164,0.31649407744407654,,,,,,,,,,,,,,,,
2610,0.1838945746421814,0.14050675928592682,0.004183375276625156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003108131350018084,3.0000009536743164,0.33655238151550293,,,,,,,,,,,,,,,,
2611,0.23420195281505585,0.15803641080856323,0.007237422280013561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007582621183246374,3.0000009536743164,0.36277589201927185,,,,,,,,,,,,,,,,
2612,0.08541350066661835,0.006321684457361698,0.00672026677057147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00237783114425838,3.0000009536743164,0.3879050016403198,,,,,,,,,,,,,,,,
2613,0.10687984526157379,0.04917340725660324,0.003967743366956711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003605801612138748,3.0000009536743164,0.40509963035583496,,,,,,,,,,,,,,,,
2614,0.0943542942404747,0.023419808596372604,0.004202594980597496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005781707353889942,3.0000009536743164,0.40710610151290894,,,,,,,,,,,,,,,,
2615,0.09617982059717178,0.012311941012740135,0.004971247632056475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006831081584095955,3.0000009536743164,0.4026750326156616,,,,,,,,,,,,,,,,
2616,0.10527196526527405,0.03427421301603317,0.00365772214718163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0068841059692204,3.0000009536743164,0.38842079043388367,,,,,,,,,,,,,,,,
2617,0.06678929924964905,0.022901389747858047,0.0019199352245777845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004937711637467146,3.0000009536743164,0.3694198727607727,,,,,,,,,,,,,,,,
2618,0.05068688094615936,0.004466383717954159,0.003009422216564417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032252550590783358,3.0000009536743164,0.3558269739151001,,,,,,,,,,,,,,,,
2619,0.06171761080622673,0.02538181096315384,0.0025587687268853188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021496231202036142,3.0000009536743164,0.34429892897605896,,,,,,,,,,,,,,,,
2620,0.026140280067920685,0.009508560411632061,0.0010141395032405853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012980648316442966,3.0000009536743164,0.32981422543525696,,,,,,,,,,,,,,,,
2621,0.044075243175029755,0.007017422467470169,0.0033288211561739445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000753921689465642,3.0000009536743164,0.3142712712287903,,,,,,,,,,,,,,,,
2622,0.06371831893920898,0.021424800157546997,0.003984473180025816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004897573380731046,3.0000009536743164,0.29863110184669495,,,,,,,,,,,,,,,,
2623,0.023191601037979126,0.004736399278044701,0.0016456062439829111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003998280153609812,3.0000009536743164,0.2904701232910156,,,,,,,,,,,,,,,,
2624,0.06328744441270828,0.027588151395320892,0.0033794972114264965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003808637266047299,3.0000009536743164,0.29159003496170044,,,,,,,,,,,,,,,,
2625,0.06520993262529373,0.027887461706995964,0.0035832966677844524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002979006967507303,3.0000009536743164,0.2931307852268219,,,,,,,,,,,,,,,,
2626,0.03982662409543991,0.006647041067481041,0.003152274526655674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003313673660159111,3.0000009536743164,0.2934380769729614,,,,,,,,,,,,,,,,
2627,0.050320856273174286,0.017018156126141548,0.003174650017172098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003112409031018615,3.0000009536743164,0.2951188385486603,,,,,,,,,,,,,,,,
2628,0.04446488618850708,0.011735755950212479,0.003110079327598214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00032566755544394255,3.0000009536743164,0.29599061608314514,,,,,,,,,,,,,,,,
2629,0.04969000443816185,0.014949524775147438,0.0033035289961844683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003410375793464482,3.0000009536743164,0.3004608750343323,,,,,,,,,,,,,,,,
2630,0.0273470189422369,0.006635165773332119,0.0018906020559370518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00036116637056693435,3.0000009536743164,0.3061492443084717,,,,,,,,,,,,,,,,
