epoch,loss,loss_pde,loss_bc,loss_bc_kappa,loss_bc_q,loss_norm,loss_integral_norm,loss_phase,loss_peak_slope,loss_peak_curvature,loss_loc_center,loss_loc_spread,loss_ci_supervision,stage_w_ci_supervision,stage_neutral_fraction,stage2_started,mapping_scale,ci_mid,audit_ci_mae,audit_ci_max_abs,audit_ci_mean_rel,audit_ci_max_rel,audit_p_rel_l2_mean,audit_p_rel_l2_max,audit_env_rel_mean,audit_env_rel_max,audit_phase_rel_mean,audit_phase_rel_max,audit_peak_shift_mean,audit_peak_shift_max,audit_checkpoint_metric,n_focus_alphas,focus_alpha_min,focus_alpha_max
624,0.019925901666283607,0.00803845189511776,0.008186482824385166,0.0005102024879306555,0.00015422288561239839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000740193179808557,5.0,0.2,0,3.0000009536743164,0.2609159052371979,,,,,,,,,,,,,,,,
625,0.020938117057085037,0.008035045117139816,0.008781698532402515,0.000369414163287729,0.00025437783915549517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008242747280746698,5.0,0.2,0,3.0000009536743164,0.26068541407585144,,,,,,,,,,,,,,,,
626,0.017672356218099594,0.006861441768705845,0.006524296943098307,0.00020041665993630886,0.00022600650845561177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008573231752961874,5.0,0.2,0,3.0000009536743164,0.2599084973335266,,,,,,,,,,,,,,,,
627,0.01537993736565113,0.007554794196039438,0.003686124924570322,0.00019906798843294382,8.477224764646962e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008278036257252097,5.0,0.2,0,3.0000009536743164,0.2587812840938568,,,,,,,,,,,,,,,,
628,0.01518802996724844,0.00803835503757,0.003178628161549568,0.0002001265820581466,5.886811777600087e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007942093070596457,5.0,0.2,0,3.0000009536743164,0.25724896788597107,,,,,,,,,,,,,,,,
629,0.013088416308164597,0.006788233760744333,0.002129223896190524,0.00016205335850827396,2.5434510462218896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00083419174188748,5.0,0.2,0,3.0000009536743164,0.2556129992008209,,,,,,,,,,,,,,,,
630,0.015585158951580524,0.007553219795227051,0.00424782233312726,0.00032562774140387774,4.957724013365805e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007568234577775002,5.0,0.2,0,3.0000009536743164,0.254179984331131,,,,,,,,,,,,,,,,
631,0.014104720205068588,0.00619291327893734,0.004086269997060299,0.0001677425898378715,0.00012044219329254702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000765107455663383,5.0,0.2,0,3.0000009536743164,0.25307697057724,,,,,,,,,,,,,,,,
632,0.01612233743071556,0.007016650401055813,0.004855179227888584,0.00018292965251021087,0.00015129413804970682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008501016418449581,5.0,0.2,0,3.0000009536743164,0.25245827436447144,,,,,,,,,,,,,,,,
633,0.016442859545350075,0.005827873945236206,0.0072880396619439125,0.0002681988989934325,0.000230302510317415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006653891177847981,5.0,0.2,0,3.0000009536743164,0.25228410959243774,,,,,,,,,,,,,,,,
634,0.018449123948812485,0.006921127438545227,0.007523427251726389,0.00021174793073441833,0.00027029740158468485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008009140146896243,5.0,0.2,0,3.0000009536743164,0.2524155378341675,,,,,,,,,,,,,,,,
635,0.018146533519029617,0.006284664385020733,0.007846200838685036,0.00017823860980570316,0.000303190725389868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008031337056308985,5.0,0.2,0,3.0000009536743164,0.25273290276527405,,,,,,,,,,,,,,,,
636,0.01784554496407509,0.0056849634274840355,0.007977048866450787,0.0003294888010714203,0.00023410803987644613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008367064874619246,5.0,0.2,0,3.0000009536743164,0.25305500626564026,,,,,,,,,,,,,,,,
637,0.018836665898561478,0.006611252203583717,0.008324770256876945,0.00031368318013846874,0.0002593969111330807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007801285828463733,5.0,0.2,0,3.0000009536743164,0.25316789746284485,,,,,,,,,,,,,,,,
638,0.016632715240120888,0.005418699234724045,0.00728354137390852,0.0001848812389653176,0.0002717364695854485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007860949262976646,5.0,0.2,0,3.0000009536743164,0.25302332639694214,,,,,,,,,,,,,,,,
639,0.01705983094871044,0.0052196187898516655,0.008401291444897652,0.00025833980180323124,0.0002908946480602026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006877841660752892,5.0,0.2,0,3.0000009536743164,0.2526206076145172,,,,,,,,,,,,,,,,
640,0.017475174739956856,0.0070232003927230835,0.0072083924897015095,0.00018782741972245276,0.0002665059291757643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006487165228463709,5.0,0.2,0,3.0000009536743164,0.2519582509994507,,,,,,,,,,,,,,,,
641,0.01637466438114643,0.005808981601148844,0.006486881989985704,0.00022681201517116278,0.00021093808754812926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008157602278515697,5.0,0.2,0,3.0000009536743164,0.251305490732193,,,,,,,,,,,,,,,,
642,0.013133451342582703,0.004780624993145466,0.004793595522642136,0.00014945764269214123,0.00016495096497237682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007118460489436984,5.0,0.2,0,3.0000009536743164,0.25075122714042664,,,,,,,,,,,,,,,,
643,0.01608908362686634,0.00566686037927866,0.006898082327097654,0.00035796378506347537,0.00016592221800237894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007048281840980053,5.0,0.2,0,3.0000009536743164,0.2502995431423187,,,,,,,,,,,,,,,,
644,0.015010396018624306,0.006506781093776226,0.004174435511231422,0.0001467216934543103,0.00013536092592403293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008658358710817993,5.0,0.2,0,3.0000009536743164,0.2499655932188034,,,,,,,,,,,,,,,,
645,0.01496577076613903,0.004329727031290531,0.006608159281313419,0.00025225922581739724,0.00020427835988812149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008055768557824194,5.0,0.2,0,3.0000009536743164,0.24983376264572144,,,,,,,,,,,,,,,,
646,0.016191501170396805,0.005893555469810963,0.0064931162633001804,0.00013279584527481347,0.000258257903624326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000760965864174068,5.0,0.2,0,3.0000009536743164,0.24980445206165314,,,,,,,,,,,,,,,,
647,0.022604569792747498,0.008375702425837517,0.010602151043713093,0.00022022268967702985,0.0004199962131679058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007253431249409914,5.0,0.2,0,3.0000009536743164,0.24993060529232025,,,,,,,,,,,,,,,,
648,0.022435450926423073,0.005701383575797081,0.013217226602137089,0.0001699733838904649,0.000575874641072005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007033681031316519,5.0,0.2,0,3.0000009536743164,0.25011977553367615,,,,,,,,,,,,,,,,
649,0.029101604595780373,0.004297040868550539,0.021296627819538116,0.00021310968440957367,0.0009582765633240342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007015874143689871,5.0,0.2,0,3.0000009536743164,0.25027230381965637,,,,,,,,,,,,,,,,
650,0.04266463592648506,0.0072636171244084835,0.03165929391980171,0.00013826820941176265,0.0015138306189328432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007483451627194881,5.0,0.2,0,3.0000009536743164,0.25036582350730896,,,,,,,,,,,,,,,,
651,0.07365147769451141,0.011198988184332848,0.058214325457811356,0.00040746055310592055,0.0027069859206676483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008476324728690088,5.0,0.2,0,3.0000009536743164,0.2503117024898529,,,,,,,,,,,,,,,,
652,0.1393129825592041,0.036225710064172745,0.09970969706773758,0.0009541906765662134,0.004508389625698328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006755152135156095,5.0,0.2,0,3.0000009536743164,0.2501419484615326,,,,,,,,,,,,,,,,
653,0.22324562072753906,0.05584849417209625,0.16350892186164856,0.0010165417334064841,0.0076671745628118515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007776404381729662,5.0,0.2,0,3.0000009536743164,0.24994882941246033,,,,,,,,,,,,,,,,
654,0.3250177502632141,0.10581904649734497,0.21555078029632568,0.0007499123457819223,0.010402582585811615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007295817486010492,5.0,0.2,0,3.0000009536743164,0.24967390298843384,,,,,,,,,,,,,,,,
655,0.3544224500656128,0.1208595335483551,0.2303675264120102,0.001429435913451016,0.01080365851521492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000639079138636589,5.0,0.2,0,3.0000009536743164,0.24938280880451202,,,,,,,,,,,,,,,,
656,0.1459914892911911,0.015795335173606873,0.1268109679222107,0.0003126413794234395,0.006184227764606476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006770385662093759,5.0,0.2,0,3.0000009536743164,0.24918632209300995,,,,,,,,,,,,,,,,
657,0.05428888276219368,0.03017522767186165,0.02045411802828312,0.0004538128268904984,0.0007957995403558016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007319067954085767,5.0,0.2,0,3.0000009536743164,0.24910201132297516,,,,,,,,,,,,,,,,
658,0.12072384357452393,0.08471232652664185,0.03267982602119446,0.0008208707440644503,0.0012235559988766909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006663382519036531,5.0,0.2,0,3.0000009536743164,0.24909071624279022,,,,,,,,,,,,,,,,
659,0.14368700981140137,0.03817576915025711,0.10203546285629272,0.0005082773277536035,0.004847634583711624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006951563991606236,5.0,0.2,0,3.0000009536743164,0.24930192530155182,,,,,,,,,,,,,,,,
660,0.09580540657043457,0.012216039933264256,0.07960241287946701,0.00026462666573934257,0.003847807412967086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007973916362971067,5.0,0.2,0,3.0000009536743164,0.24968202412128448,,,,,,,,,,,,,,,,
661,0.07427724450826645,0.06074582040309906,0.009859816171228886,0.00048682698979973793,0.0002495773078408092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007343218894675374,5.0,0.2,0,3.0000009536743164,0.25005051493644714,,,,,,,,,,,,,,,,
662,0.040045611560344696,0.006749077700078487,0.029562558978796005,0.0001295987458433956,0.0014133285731077194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007467943942174315,5.0,0.2,0,3.0000009536743164,0.2504696547985077,,,,,,,,,,,,,,,,
663,0.12290887534618378,0.049690816551446915,0.06972851604223251,0.00029862276278436184,0.0033371143508702517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006979084573686123,5.0,0.2,0,3.0000009536743164,0.25064897537231445,,,,,,,,,,,,,,,,
664,0.06946934759616852,0.041042447090148926,0.02490484155714512,0.00046552775893360376,0.001012478256598115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007044118829071522,5.0,0.2,0,3.0000009536743164,0.2506525218486786,,,,,,,,,,,,,,,,
665,0.019115475937724113,0.008160489611327648,0.0076423208229243755,0.00015479992725886405,0.0003047160862479359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006625332171097398,5.0,0.2,0,3.0000009536743164,0.25043177604675293,,,,,,,,,,,,,,,,
666,0.1141684278845787,0.06051360070705414,0.04986958205699921,0.0006373464711941779,0.002174805849790573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007570493035018444,5.0,0.2,0,3.0000009536743164,0.2502073049545288,,,,,,,,,,,,,,,,
667,0.07128829509019852,0.04104343056678772,0.026806842535734177,0.0004125051782466471,0.0011340895434841514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006876038969494402,5.0,0.2,0,3.0000009536743164,0.25010719895362854,,,,,,,,,,,,,,,,
668,0.0171855129301548,0.009071528911590576,0.004871777258813381,0.00023027462884783745,0.0001284515456063673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006484413170255721,5.0,0.2,0,3.0000009536743164,0.25004851818084717,,,,,,,,,,,,,,,,
669,0.07923615723848343,0.04019293189048767,0.03526194021105766,0.0006697733188048005,0.0014282104093581438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007562566315755248,5.0,0.2,0,3.0000009536743164,0.25015464425086975,,,,,,,,,,,,,,,,
670,0.03525213897228241,0.013585426844656467,0.018216224387288094,0.00018694090249482542,0.000817340798676014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006900975131429732,5.0,0.2,0,3.0000009536743164,0.25045233964920044,,,,,,,,,,,,,,,,
671,0.023818274959921837,0.014923211187124252,0.004671574104577303,0.00033242657082155347,6.736542127327994e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008446980500593781,5.0,0.2,0,3.0000009536743164,0.2508232295513153,,,,,,,,,,,,,,,,
672,0.034851349890232086,0.00936775654554367,0.022203896194696426,0.0002429056476103142,0.0009887419873848557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006559393950738013,5.0,0.2,0,3.0000009536743164,0.25114601850509644,,,,,,,,,,,,,,,,
673,0.028274064883589745,0.010596714913845062,0.014508459717035294,0.0002797721535898745,0.0005855369381606579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006337781669571996,5.0,0.2,0,3.0000009536743164,0.25141409039497375,,,,,,,,,,,,,,,,
674,0.01850663498044014,0.011376542039215565,0.003260253928601742,0.00023903429973870516,4.349554001237266e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007739679422229528,5.0,0.2,0,3.0000009536743164,0.2515775263309479,,,,,,,,,,,,,,,,
675,0.025534793734550476,0.0066187200136482716,0.015255414880812168,0.00020081903494428843,0.0006623612134717405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007321315351873636,5.0,0.2,0,3.0000009536743164,0.25174930691719055,,,,,,,,,,,,,,,,
676,0.02332213893532753,0.009442206472158432,0.010573490522801876,0.00027867185417562723,0.00038933861651457846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006612883880734444,5.0,0.2,0,3.0000009536743164,0.25174909830093384,,,,,,,,,,,,,,,,
677,0.015078924596309662,0.007966545410454273,0.002841315697878599,0.00020208183559589088,4.102486855117604e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008542126743122935,5.0,0.2,0,3.0000009536743164,0.251735657453537,,,,,,,,,,,,,,,,
678,0.024767454713582993,0.008428189903497696,0.012450622394680977,0.00024428428150713444,0.0005003890255466104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007777282735332847,5.0,0.2,0,3.0000009536743164,0.25175243616104126,,,,,,,,,,,,,,,,
679,0.0178578682243824,0.007170717231929302,0.007140398025512695,0.00015338418597821146,0.00028032780392095447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007093505118973553,5.0,0.2,0,3.0000009536743164,0.25170135498046875,,,,,,,,,,,,,,,,
680,0.016259100288152695,0.008817162364721298,0.003839140757918358,0.00026462069945409894,5.964669253444299e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007205596193671227,5.0,0.2,0,3.0000009536743164,0.2517082393169403,,,,,,,,,,,,,,,,
681,0.023903168737888336,0.010222496464848518,0.010260600596666336,0.00023879235959611833,0.0003936338471248746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006840141722932458,5.0,0.2,0,3.0000009536743164,0.2516546845436096,,,,,,,,,,,,,,,,
682,0.01610375940799713,0.006814330816268921,0.005693345796316862,0.00017000660591293126,0.00019966399122495204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007192165940068662,5.0,0.2,0,3.0000009536743164,0.2517150044441223,,,,,,,,,,,,,,,,
683,0.016833705827593803,0.00863555632531643,0.005118285305798054,0.0003793755604419857,6.622648652410135e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006159727927297354,5.0,0.2,0,3.0000009536743164,0.25182220339775085,,,,,,,,,,,,,,,,
684,0.01838952861726284,0.0070450203493237495,0.007556631695479155,0.00018726788403000683,0.000284197652945295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007575755007565022,5.0,0.2,0,3.0000009536743164,0.2518984079360962,,,,,,,,,,,,,,,,
685,0.017062656581401825,0.00811997801065445,0.0058454470708966255,0.0002571468357928097,0.0001636989472899586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006194461602717638,5.0,0.2,0,3.0000009536743164,0.25201353430747986,,,,,,,,,,,,,,,,
686,0.0170590877532959,0.009857585653662682,0.0031982772052288055,0.000250377255724743,3.472523530945182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008006452117115259,5.0,0.2,0,3.0000009536743164,0.25223445892333984,,,,,,,,,,,,,,,,
687,0.017570756375789642,0.006042191758751869,0.007920712232589722,0.00026592626818455756,0.00026307249208912253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007215705118142068,5.0,0.2,0,3.0000009536743164,0.2523445785045624,,,,,,,,,,,,,,,,
688,0.015916690230369568,0.006721459794789553,0.005247964058071375,0.0002566624607425183,0.00013406696962192655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007894532172940671,5.0,0.2,0,3.0000009536743164,0.252345472574234,,,,,,,,,,,,,,,,
689,0.011596385389566422,0.006497737020254135,0.00172172742895782,0.0001210213013109751,2.5575714971637353e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006753841298632324,5.0,0.2,0,3.0000009536743164,0.2523266673088074,,,,,,,,,,,,,,,,
690,0.017288057133555412,0.004903361201286316,0.008672252297401428,0.00039544515311717987,0.00023589006741531193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007424888317473233,5.0,0.2,0,3.0000009536743164,0.2522871196269989,,,,,,,,,,,,,,,,
691,0.014242959208786488,0.005596780218183994,0.00556170241907239,0.0002776588371489197,0.00013925570237915963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000616895267739892,5.0,0.2,0,3.0000009536743164,0.25238263607025146,,,,,,,,,,,,,,,,
692,0.010843593627214432,0.00541375856846571,0.0020015172194689512,0.00015466187323909253,2.274491998832673e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006856635445728898,5.0,0.2,0,3.0000009536743164,0.25259217619895935,,,,,,,,,,,,,,,,
693,0.01521879993379116,0.004761393181979656,0.0070786261931061745,0.0003180599305778742,0.00019490135309752077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006757561932317913,5.0,0.2,0,3.0000009536743164,0.2528270184993744,,,,,,,,,,,,,,,,
694,0.012198842130601406,0.0055473316460847855,0.0027706625405699015,9.001343278214335e-05,9.35264106374234e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007761696469970047,5.0,0.2,0,3.0000009536743164,0.25304776430130005,,,,,,,,,,,,,,,,
695,0.010827288031578064,0.0049518560990691185,0.0026052026078104973,0.00019635696662589908,3.208163980161771e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006540457834489644,5.0,0.2,0,3.0000009536743164,0.2531560957431793,,,,,,,,,,,,,,,,
696,0.011816555634140968,0.0048044603317976,0.003833458758890629,0.0001493660092819482,0.00011698993330355734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006357273086905479,5.0,0.2,0,3.0000009536743164,0.25315696001052856,,,,,,,,,,,,,,,,
697,0.012162355706095695,0.004419132135808468,0.004896295256912708,0.0002813280443660915,0.0001041507493937388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005693855928257108,5.0,0.2,0,3.0000009536743164,0.2530885934829712,,,,,,,,,,,,,,,,
698,0.013170531019568443,0.005417764652520418,0.004309765994548798,0.00025219417875632644,8.9391200162936e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006886001210659742,5.0,0.2,0,3.0000009536743164,0.2530577480792999,,,,,,,,,,,,,,,,
699,0.011019106954336166,0.0044587282463908195,0.002789944875985384,0.00012741045793518424,7.579201337648556e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007540868245996535,5.0,0.2,0,3.0000009536743164,0.2530054450035095,,,,,,,,,,,,,,,,
700,0.013393986970186234,0.004604659974575043,0.004837235435843468,0.00023303439957089722,0.00012534456618595868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007904183585196733,5.0,0.2,0,3.0000009536743164,0.2530374825000763,0.029990052315430858,0.058509916262006856,0.32177003485895017,3.844691614106718,0.40077425931908245,1.1975656505778212,0.3454439084859579,0.9639784076811456,0.1264448387898946,0.5772399858352864,3.6060650416782942,15.034109401702878,1.6100831114547876,8.0,0.05,0.85
701,0.016515549272298813,0.005082214251160622,0.0030001578852534294,0.00017173643573187292,6.41396691207774e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016866355435922742,5.0,0.2,0,3.0000009536743164,0.2538509666919708,,,,,,,,,,,,,,,,
702,0.020483024418354034,0.005951032508164644,0.006972302217036486,0.00044944818364456296,0.0001238910190295428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015119377057999372,5.0,0.2,0,3.0000009536743164,0.2553877830505371,,,,,,,,,,,,,,,,
703,0.017235761508345604,0.0054127536714077,0.004427486099302769,0.000327336136251688,5.7706241932464764e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014791043940931559,5.0,0.2,0,3.0000009536743164,0.2574131190776825,,,,,,,,,,,,,,,,
704,0.017835276201367378,0.006330784410238266,0.004118987824767828,0.00023500120732933283,8.84487817529589e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014771006535738707,5.0,0.2,0,3.0000009536743164,0.259732723236084,,,,,,,,,,,,,,,,
705,0.018569521605968475,0.006125911604613066,0.005518424790352583,0.00045489234616979957,4.8475052608409896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001385037088766694,5.0,0.2,0,3.0000009536743164,0.26204943656921387,,,,,,,,,,,,,,,,
706,0.01572658121585846,0.004533437546342611,0.004494725726544857,0.00028973742155358195,7.986756099853665e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013396837748587132,5.0,0.2,0,3.0000009536743164,0.2642590403556824,,,,,,,,,,,,,,,,
707,0.01520116999745369,0.005076653324067593,0.0033458268735557795,0.000207878794753924,6.335195212159306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013557380298152566,5.0,0.2,0,3.0000009536743164,0.2662886083126068,,,,,,,,,,,,,,,,
708,0.016666557639837265,0.005362765397876501,0.004195756278932095,0.00034735241206362844,3.611162173910998e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014216070994734764,5.0,0.2,0,3.0000009536743164,0.26838749647140503,,,,,,,,,,,,,,,,
709,0.013927832245826721,0.005152525845915079,0.0027689600829035044,0.00021564608323387802,3.0624960345448926e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012012692168354988,5.0,0.2,0,3.0000009536743164,0.27028515934944153,,,,,,,,,,,,,,,,
710,0.01382828876376152,0.004569141659885645,0.003181146690621972,0.00017947776359505951,6.931845564395189e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012155999429523945,5.0,0.2,0,3.0000009536743164,0.27176371216773987,,,,,,,,,,,,,,,,
711,0.014282342046499252,0.005385732278227806,0.0026334081776440144,0.00016104157839436084,5.1149618229828775e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012526405043900013,5.0,0.2,0,3.0000009536743164,0.27313902974128723,,,,,,,,,,,,,,,,
712,0.012380722910165787,0.0044055841863155365,0.0022075793240219355,0.00015066307969391346,3.504742926452309e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011535119265317917,5.0,0.2,0,3.0000009536743164,0.27431774139404297,,,,,,,,,,,,,,,,
713,0.012181767262518406,0.00445073377341032,0.0020377831533551216,0.00014739681500941515,2.8190754164825194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011386501137167215,5.0,0.2,0,3.0000009536743164,0.2752611041069031,,,,,,,,,,,,,,,,
714,0.011955829337239265,0.004558329004794359,0.0021390458568930626,0.00012379388499539346,4.5055356167722493e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001051690778695047,5.0,0.2,0,3.0000009536743164,0.27586373686790466,,,,,,,,,,,,,,,,
715,0.01182379201054573,0.004337597638368607,0.0022090626880526543,0.00014487717999145389,3.801455022767186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010554264299571514,5.0,0.2,0,3.0000009536743164,0.2765953540802002,,,,,,,,,,,,,,,,
716,0.011492233723402023,0.004040583502501249,0.0021587468218058348,0.00016640950343571603,2.4732584279263392e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001058580819517374,5.0,0.2,0,3.0000009536743164,0.27737608551979065,,,,,,,,,,,,,,,,
717,0.01135205291211605,0.004231704398989677,0.0017899832455441356,0.00012234998575877398,2.8324167942628264e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001066073076799512,5.0,0.2,0,3.0000009536743164,0.2784958779811859,,,,,,,,,,,,,,,,
718,0.011862082406878471,0.004729308653622866,0.0023242130409926176,0.00016486435197293758,3.377847315277904e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009617122123017907,5.0,0.2,0,3.0000009536743164,0.27983298897743225,,,,,,,,,,,,,,,,
719,0.011957609094679356,0.004203783348202705,0.0022991353180259466,0.00017500654212199152,2.7453494112705812e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010909379925578833,5.0,0.2,0,3.0000009536743164,0.28138452768325806,,,,,,,,,,,,,,,,
720,0.011474289000034332,0.004445602651685476,0.0023688077926635742,0.00012266033445484936,5.711022822652012e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009319756645709276,5.0,0.2,0,3.0000009536743164,0.2829892635345459,,,,,,,,,,,,,,,,
721,0.012417173013091087,0.004168480634689331,0.0029716789722442627,0.00013781081361230463,7.967853161972016e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010554026812314987,5.0,0.2,0,3.0000009536743164,0.2844783663749695,,,,,,,,,,,,,,,,
722,0.010714792646467686,0.004098578356206417,0.0021593403071165085,0.00011824753164546564,4.8843245167518035e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008913747733458877,5.0,0.2,0,3.0000009536743164,0.2857929468154907,,,,,,,,,,,,,,,,
723,0.011454461142420769,0.0041153309866786,0.0019356743432581425,0.00015450803039129823,1.9529699784470722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010806912323459983,5.0,0.2,0,3.0000009536743164,0.2870698869228363,,,,,,,,,,,,,,,,
724,0.010615978389978409,0.004074121825397015,0.0017922860570251942,0.00010811475658556446,3.5556924558477476e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00094991410151124,5.0,0.2,0,3.0000009536743164,0.2880702018737793,,,,,,,,,,,,,,,,
725,0.01055486686527729,0.003994675353169441,0.0020591714419424534,0.00014986164751462638,2.802773997245822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000900203944183886,5.0,0.2,0,3.0000009536743164,0.28889819979667664,,,,,,,,,,,,,,,,
726,0.01121487095952034,0.0038983263075351715,0.002576131373643875,0.00022320079733617604,1.7206175471073948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009480825392529368,5.0,0.2,0,3.0000009536743164,0.2896897494792938,,,,,,,,,,,,,,,,
